pair_id,ref_index,kind,expected,operator,status,candidates,matched,predicted_type,type_correct,coverage,precision,iou
R00215,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7,0.7,0.5385
R00216,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.6364,0.6364
R00216,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00216,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00216,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.3333,0.2857
R00217,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.7778,0.7778
R00217,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00217,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,0.3846,0.3571
R00217,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.2308,0.2
R00218,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.3548,0.3548
R00218,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00218,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.6,0.5
R00218,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7222,0.65,0.52
R00219,0,CLONE_INTERVAL,T1,t1_reindent,ok,2,True,T1,True,1.0,0.619,0.619
R00219,1,MUTATION,T1,t1_reindent,ok,2,True,T1,True,0.6154,0.5,0.381
R00219,2,UNTOUCHED,T1,none,ok,2,True,T1,True,0.6,0.375,0.3
R00219,3,UNTOUCHED,T1,none,ok,2,True,T1,True,0.0333,0.0625,0.0222
R00220,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.3448,0.3448
R00220,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.6,0.2609,0.2222
R00220,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8333,0.4348,0.4
R00220,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7778,0.3043,0.28
R00221,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,0.8333,0.0476,0.0472
R00221,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00221,2,UNTOUCHED,T1,none,ok,1,False,,False,0.0,0.0,0.0
R00221,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5556,0.0588,0.0562
R00222,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,0.8571,0.2857,0.2727
R00222,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00222,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1176,0.1111
R00222,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7143,0.5882,0.4762
R00223,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.75,0.75
R00223,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00223,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.25,0.2222
R00223,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.5,0.25
R00224,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.5385,0.5385
R00224,1,MUTATION,T2,t2_rename_local,ok,7,True,T2,True,1.0,1.0,1.0
R00224,1,MUTATION,T2,t2_rename_local,ok,7,True,T2,True,1.0,1.0,1.0
R00224,1,MUTATION,T2,t2_rename_local,ok,7,True,T2,True,1.0,1.0,1.0
R00224,4,UNTOUCHED,T1,none,ok,7,True,T1,True,0.7143,0.7692,0.5882
R00224,5,UNTOUCHED,T1,none,ok,7,True,T1,True,0.5,0.3333,0.25
R00225,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,False,,False,0.6667,0.2222,0.2
R00225,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0714,0.0714
R00225,2,UNTOUCHED,T1,none,ok,1,False,,False,0.0,0.0,0.0
R00225,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.7143,0.5263
R00226,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.2727,0.2727
R00226,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00226,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.8889,0.6154
R00226,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5714,0.5714,0.4
R00227,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.5385,0.5385
R00227,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00227,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8,0.3636,0.3333
R00227,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1818,0.1667
R00228,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.0933,0.0933
R00228,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00228,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.25,0.1667
R00228,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.1818,0.1667
R00229,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.6207,0.6207
R00229,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,0.5,0.5
R00229,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,0.5,0.5
R00229,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.4286,0.375
R00229,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.8571,0.6
R00230,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.3846,0.3846
R00230,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00230,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00230,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5714,0.6667,0.4444
R00231,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.5455,0.5455
R00231,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00231,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.5,0.25
R00231,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.4286,0.3333
R00232,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.8571,0.375,0.3529
R00232,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00232,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1667,0.1538
R00232,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5556,0.4167,0.3125
R00233,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,0.75,0.6667,0.5455
R00233,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00233,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.3333,0.1111,0.0909
R00233,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.2222,0.2
R00234,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,False,,False,0.375,0.1071,0.0909
R00234,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.25,0.0909,0.0714
R00234,2,UNTOUCHED,T1,none,ok,1,False,,False,0.0,0.0,0.0
R00234,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6923,0.4091,0.3462
R00235,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.6,0.6
R00235,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,1.0,1.0
R00235,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00235,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00236,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,0.9231,0.75,0.7059
R00236,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00236,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00236,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.1667,0.1429
R00237,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.25,0.25
R00237,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00237,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7143,0.7692,0.5882
R00237,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00238,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.3333,0.3333
R00238,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8333,0.3125,0.2941
R00238,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.1875,0.1765
R00238,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8,0.5,0.4444
R00239,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.5385,0.5385
R00239,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00239,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.5,0.4286
R00239,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.4,0.2857
R00240,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.3043,0.3043
R00240,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0526,0.0526
R00240,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.1579,0.15
R00240,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.625,0.2632,0.2273
R00241,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.2308,0.2308
R00241,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00241,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.25,0.1667
R00241,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.0588,0.0526
R00242,0,CLONE_INTERVAL,T1,t1_reindent,ok,2,True,T1,True,1.0,0.3409,0.3409
R00242,1,MUTATION,T1,t1_reindent,ok,2,True,T1,True,0.7333,0.3056,0.275
R00242,2,UNTOUCHED,T1,none,ok,2,True,T1,True,0.75,0.0833,0.0811
R00242,3,UNTOUCHED,T1,none,ok,2,True,T1,True,0.6667,0.0556,0.0541
R00243,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.2381,0.2381
R00243,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00243,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.5,0.4444
R00243,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6154,0.8889,0.5714
R00244,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.2222,0.2222
R00244,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8333,0.2174,0.2083
R00244,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8,0.1739,0.1667
R00244,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6923,0.3913,0.3333
R00245,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.0625,0.0625
R00245,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00245,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.0588,0.0566
R00245,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7143,0.1852,0.1724
R00246,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.4,0.4
R00246,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00246,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00246,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7273,0.8,0.6154
R00247,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.5,0.5
R00247,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00247,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,1.0,0.8
R00247,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00248,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.8571,0.1364,0.1333
R00248,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00248,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.0606,0.0588
R00248,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6842,0.3939,0.3333
R00249,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.6,0.6
R00249,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,1.0,1.0
R00249,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00249,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00250,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0769,0.0769
R00250,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0152,0.0152
R00250,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.0455,0.0441
R00250,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7,0.1061,0.1014
R00251,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,2,False,,False,0.0,0.0,0.0
R00251,1,MUTATION,T1,t1_add_blank_line,ok,2,False,,False,0.0,0.0,0.0
R00251,2,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00251,3,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00252,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.3182,0.3182
R00252,1,MUTATION,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.0588,0.0588
R00252,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.1765,0.1667
R00252,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6154,0.4706,0.3636
R00253,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.5455,0.5455
R00253,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00253,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.75,0.6
R00253,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00254,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.3333,0.3333
R00254,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00254,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00254,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5556,0.8333,0.5
R00255,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.68,0.68
R00255,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.05,0.05
R00255,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8,0.2,0.1905
R00255,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8,0.2,0.1905
R00256,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.3529,0.3529
R00256,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00256,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.2308,0.2143
R00256,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.4615,0.375
R00257,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0938,0.0938
R00257,1,MUTATION,T1,t1_add_eol_comment,ok,1,False,,False,0.0,0.0,0.0
R00257,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.0328,0.0323
R00257,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.3333,0.0164,0.0159
R00258,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.0896,0.0896
R00258,1,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.0909,0.0857
R00258,2,UNTOUCHED,T1,none,ok,3,False,,False,0.0,0.0,0.0
R00258,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.1667,0.15
R00259,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.4286,0.4286
R00259,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00259,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.6,0.5
R00259,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.5,0.3333
R00260,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,False,,False,0.5,0.0857,0.0789
R00260,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00260,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,1.0,0.5
R00260,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.7895,0.4412
R00261,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.4286,0.4286
R00261,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00261,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.6,0.5
R00261,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.5,0.3333
R00262,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.5,0.5
R00262,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00262,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.4,0.3636
R00262,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,1.0,0.5
R00263,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.4615,0.4615
R00263,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00263,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.5,0.4444
R00263,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00264,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.8571,0.4,0.375
R00264,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00264,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1667,0.1538
R00264,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.625,0.4167,0.3333
R00265,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.32,0.32
R00265,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00265,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8,0.2222,0.2105
R00265,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5714,0.4444,0.3333
R00266,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.4231,0.4231
R00266,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,1.0,1.0
R00266,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,0.8,0.8
R00266,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,0.2,0.2
R00266,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.8182,1.0,0.8182
R00266,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.5,1.0,0.5
R00267,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,0.8333,0.2632,0.25
R00267,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00267,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,0.7143,0.625
R00267,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.36,0.8182,0.3333
R00268,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.3529,0.3529
R00268,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0769,0.0769
R00268,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8333,0.3846,0.3571
R00268,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5714,0.3077,0.25
R00269,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.28,0.28
R00269,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00269,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7273,1.0,0.7273
R00269,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5556,0.5556,0.3846
R00270,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.3158,0.3158
R00270,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00270,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.1667,0.125
R00270,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6154,1.0,0.6154
R00271,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,False,,False,0.5714,0.5,0.3636
R00271,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00271,2,UNTOUCHED,T1,none,ok,3,False,,False,0.0,0.0,0.0
R00271,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,1.0,0.5
R00272,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.2903,0.2903
R00272,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00272,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.8,0.6667
R00272,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6842,0.6842,0.52
R00273,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.6818,0.6818
R00273,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00273,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.5,0.25
R00273,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5714,0.3636,0.2857
R00274,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,0.8333,0.0794,0.0781
R00274,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,0.5,0.5
R00274,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.5,0.3333
R00274,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.0638,0.0612
R00275,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.3333,0.3333
R00275,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00275,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00275,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7273,0.8,0.6154
R00276,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.8571,0.3158,0.3
R00276,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00276,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1333,0.125
R00276,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.2,0.1667
R00277,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.375,0.375
R00277,1,MUTATION,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.0667,0.0667
R00277,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1333,0.125
R00277,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7778,0.4667,0.4118
R00278,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.4,0.4
R00278,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00278,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,0.8333,0.7143
R00278,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.625,0.5556,0.4167
R00279,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.4737,0.4737
R00279,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0625,0.0625
R00279,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8333,0.3125,0.2941
R00279,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.25,0.2222
R00280,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.2609,0.2609
R00280,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,1.0,0.3,0.3
R00280,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1,0.0952
R00280,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.6,0.5
R00281,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.2308,0.2308
R00281,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.05,0.05
R00281,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1,0.0952
R00281,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6842,0.65,0.5
R00282,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.5667,0.5667
R00282,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,1.0,1.0
R00282,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,1.0,1.0
R00282,3,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.2857,0.25
R00282,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.8889,0.6154
R00283,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.0602,0.0602
R00283,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00283,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.9,0.0947,0.0938
R00283,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6429,0.6923,0.5
R00284,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.2222,0.2222
R00284,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.6667,0.1905,0.1739
R00284,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.1429,0.1304
R00284,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6429,0.4286,0.3462
R00285,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.3636,0.3636
R00285,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
