pair_id,ref_index,kind,expected,operator,status,candidates,matched,predicted_type,type_correct,coverage,precision,iou
R00245,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00245,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8333,0.3846,0.3571
R00245,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.2308,0.2
R00246,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.2727,0.2727
R00246,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00246,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8333,0.2778,0.2632
R00246,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.4444,0.3636
R00247,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.3684,0.3684
R00247,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00247,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.8889,0.7273
R00247,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.4,0.2857
R00248,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.8571,0.3,0.2857
R00248,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00248,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.125,0.1176
R00248,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6923,0.5625,0.45
R00249,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,0.9,0.1111,0.1098
R00249,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.7,0.1077,0.1029
R00249,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8571,0.0923,0.0909
R00249,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.625,0.0769,0.0735
R00250,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.35,0.35
R00250,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00250,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.875,0.4118,0.3889
R00250,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.3529,0.3
R00251,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.375,0.375
R00251,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00251,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00251,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5714,0.7273,0.4706
R00252,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.3529,0.3529
R00252,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,1.0,1.0
R00252,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.6667,0.5714
R00252,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,1.0,0.5
R00253,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.3,0.3
R00253,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00253,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.3333,0.2857
R00253,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6154,0.8,0.5333
R00254,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.7333,0.7333
R00254,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00254,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1667,0.1538
R00254,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1667,0.1538
R00255,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,0.875,0.6364,0.5833
R00255,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.625,0.5556,0.4167
R00255,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.2222,0.2
R00255,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.2222,0.2
R00256,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.4615,0.4615
R00256,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8333,0.4545,0.4167
R00256,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.1818,0.1818,0.1
R00256,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.3636,0.3077
R00257,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.1,0.1
R00257,1,MUTATION,T3,t3_insert_statement,ok,4,True,T2,False,1.0,1.0,1.0
R00257,2,UNTOUCHED,T1,none,ok,4,True,T1,True,0.6,0.0882,0.0833
R00257,3,UNTOUCHED,T1,none,ok,4,True,T1,True,0.7,0.5,0.4118
R00258,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.4615,0.4615
R00258,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0909,0.0909
R00258,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1818,0.1667
R00258,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.2727,0.2143
R00259,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,6,True,T1,True,1.0,0.2286,0.2286
R00259,1,MUTATION,T1,t1_add_eol_comment,ok,6,True,T1,True,1.0,0.037,0.037
R00259,2,UNTOUCHED,T1,none,ok,6,True,T1,True,0.6667,0.1481,0.1379
R00259,3,UNTOUCHED,T1,none,ok,6,True,T1,True,0.7391,0.6296,0.5152
R00260,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.2069,0.2069
R00260,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00260,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7143,0.25,0.2273
R00260,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6111,0.55,0.4074
R00261,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.8571,0.6,0.5455
R00261,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00261,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.2222,0.2
R00261,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.2222,0.2
R00262,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.4615,0.4615
R00262,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00262,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00262,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.5,0.3333
R00263,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.0667,0.0667
R00263,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00263,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.1034,0.0968
R00263,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7143,0.1136,0.1087
R00264,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.7143,0.7143
R00264,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0909,0.0909
R00264,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.1818,0.1538
R00264,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1818,0.1667
R00265,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.9167,0.2292,0.2245
R00265,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00265,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.0556,0.0541
R00265,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7895,0.4167,0.375
R00266,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.1579,0.1579
R00266,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00266,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00266,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7778,0.2414,0.2258
R00267,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.25,0.25
R00267,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.7143,0.2273,0.2083
R00267,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8,0.1818,0.1739
R00267,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7222,0.5909,0.4815
R00268,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.7143,0.7143
R00268,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,0.8571,0.8571
R00268,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,0.1429,0.1429
R00268,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00268,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00269,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.4615,0.4615
R00269,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0909,0.0909
R00269,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1818,0.1667
R00269,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.3636,0.3077
R00270,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,0.9,0.6923,0.6429
R00270,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00270,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1818,0.1667
R00270,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1818,0.1667
R00271,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.4615,0.4615
R00271,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,0.5,0.5
R00271,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,0.5,0.5
R00271,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,1.0,0.8333
R00271,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00272,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.25,0.25
R00272,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00272,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7368,0.7368,0.5833
R00272,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,1.0,0.5
R00273,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,0.8571,0.4,0.375
R00273,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00273,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.2308,0.2143
R00273,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5714,0.3077,0.25
R00274,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.3529,0.3529
R00274,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00274,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.6667,0.4615
R00274,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00275,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,3,True,T1,True,0.8571,0.4615,0.4286
R00275,1,MUTATION,T1,t1_add_blank_line,ok,3,False,,False,0.0,0.0,0.0
R00275,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.2,0.1818
R00275,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.3,0.2308
R00276,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.3333,0.3333
R00276,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0667,0.0667
R00276,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8333,0.3333,0.3125
R00276,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.625,0.3333,0.2778
R00277,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.3125,0.3125
R00277,1,MUTATION,T3,t3_delete_statement,ok,4,True,T2,False,1.0,0.3333,0.3333
R00277,2,UNTOUCHED,T1,none,ok,4,True,T1,True,0.875,0.7,0.6364
R00277,3,UNTOUCHED,T1,none,ok,4,True,T1,True,0.6,1.0,0.6
R00278,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.5385,0.5385
R00278,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0909,0.0909
R00278,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8,0.3636,0.3333
R00278,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1818,0.1667
R00279,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.4545,0.4545
R00279,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.75,0.4412,0.3846
R00279,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8,0.1176,0.1143
R00279,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7,0.4118,0.35
R00280,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,0.8333,0.049,0.0485
R00280,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8333,0.0588,0.0581
R00280,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.3333,0.0118,0.0115
R00280,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5556,0.0588,0.0562
R00281,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.4286,0.4286
R00281,1,MUTATION,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.0833,0.0833
R00281,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7143,0.4167,0.3571
R00281,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1667,0.1538
R00282,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.4,0.4
R00282,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0833,0.0833
R00282,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.3333,0.2857
R00282,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.25,0.2143
R00283,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.3158,0.3158
R00283,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,1.0,0.375,0.375
R00283,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.1875,0.1765
R00283,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6364,0.4375,0.35
R00284,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.9091,0.1961,0.1923
R00284,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00284,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.0769,0.075
R00284,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.0769,0.075
R00285,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,0.9231,0.5,0.48
R00285,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00285,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6429,1.0,0.6429
R00285,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.1111,0.0909
R00286,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,0.875,0.6364,0.5833
R00286,1,MUTATION,T2,t2_change_int_literal,ok,2,True,T2,True,1.0,1.0,1.0
R00286,2,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00286,3,UNTOUCHED,T1,none,ok,2,True,T1,True,0.5,0.3333,0.25
R00287,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.5789,0.5789
R00287,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.6364,0.4667,0.3684
R00287,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.2,0.1875
R00287,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.2,0.1765
R00288,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.6364,0.6364
R00288,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8571,0.6,0.5455
R00288,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8,0.2,0.1905
R00288,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8,0.2,0.1905
R00289,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.6,0.6
R00289,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,0.5,0.5
R00289,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.4286,0.375
R00289,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.5,0.3333
R00290,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.25,0.25
R00290,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00290,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,1.0,0.75
R00290,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7692,0.6667,0.5556
R00291,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.7143,0.2174,0.2
R00291,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00291,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1,0.0952
R00291,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7647,0.65,0.5417
R00292,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.3158,0.3158
R00292,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00292,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.5,0.4
R00292,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.8,0.5714
R00293,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.5,0.5
R00293,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00293,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.8,0.6667
R00293,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.375,0.3
R00294,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.2973,0.2973
R00294,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,1.0,1.0
R00294,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00294,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.76,1.0,0.76
R00295,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.3684,0.3684
R00295,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00295,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.5,0.4286
R00295,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.1667,0.75,0.1579
R00296,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.2308,0.2308
R00296,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00296,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8571,0.8571,0.75
R00296,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.8182,0.5294
R00297,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.6429,0.6429
R00297,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00297,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,1.0,0.75
R00297,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.25,0.2
R00298,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.3333,0.3333
R00298,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00298,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.4,0.2857
R00298,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.8571,0.6
R00299,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.2857,0.2857
R00299,1,MUTATION,T3,t3_wrap_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00299,2,UNTOUCHED,T1,none,ok,5,True,T1,True,0.8,0.8889,0.7273
R00299,3,UNTOUCHED,T1,none,ok,5,True,T1,True,0.5714,0.8,0.5
R00300,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,0.8571,0.5455,0.5
R00300,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.7143,0.5,0.4167
R00300,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.3,0.25
R00300,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.2,0.1818
R00301,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.375,0.375
R00301,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8333,0.3846,0.3571
R00301,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.2308,0.2143
R00301,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.625,0.3846,0.3125
R00302,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.1017,0.1017
R00302,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8333,0.1064,0.1042
R00302,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.0638,0.0612
R00302,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7,0.1489,0.14
R00303,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.4615,0.4615
R00303,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00303,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00303,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.5,0.3333
R00304,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.2609,0.2609
R00304,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8333,0.2632,0.25
R00304,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7778,0.3684,0.3333
R00304,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7,0.3684,0.3182
R00305,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,0.8333,0.3571,0.3333
R00305,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00305,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.5,0.4286
R00305,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7143,0.7143,0.5556
R00306,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.5909,0.5909
R00306,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00306,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.5,0.4
R00306,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.625,0.3846,0.3125
R00307,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,2,True,T3,True,1.0,0.32,0.32
R00307,1,MUTATION,T3,t3_delete_statement,ok,4,True,T3,True,1.0,1.0,1.0
R00307,2,UNTOUCHED,T1,none,ok,4,True,T1,True,0.6667,1.0,0.6667
R00307,3,UNTOUCHED,T1,none,ok,4,True,T1,True,0.3333,0.0667,0.0588
R00308,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.2727,0.2727
R00308,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,1.0,1.0
R00308,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.6,0.5
R00308,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00309,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.5172,0.5172
R00309,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.6667,0.4545,0.3704
R00309,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.1364,0.1304
R00309,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.4091,0.36
R00310,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.6111,0.6111
R00310,1,MUTATION,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.0714,0.0714
R00310,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1429,0.1333
R00310,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.2143,0.1765
R00311,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.72,0.72
R00311,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00311,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.2222,0.2
R00311,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.3,0.2308
R00312,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,0.9167,0.6875,0.6471
R00312,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00312,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,1.0,0.75
R00312,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.2,0.1667
R00313,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.3158,0.3158
R00313,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00313,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7778,0.7778,0.6364
R00313,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.75,0.4286
R00314,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.5,0.5
R00314,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00314,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00314,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.4286,0.3333
R00315,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.3158,0.3158
R00315,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8333,0.3125,0.2941
R00315,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.375,0.3333
