pair_id,ref_index,kind,expected,operator,status,candidates,matched,predicted_type,type_correct,coverage,precision,iou
R00114,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T3,False,1.0,0.2581,0.2581
R00114,1,MUTATION,T1,t1_add_eol_comment,ok,3,True,T1,True,1.0,0.0769,0.0769
R00114,2,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.2414,0.2414
R00114,3,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00114,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8571,0.4615,0.4286
R00114,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.1538,0.1429
R00114,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.4286,0.3
R00115,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.121,0.121
R00115,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00115,2,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T3,False,1.0,0.0968,0.0968
R00115,3,MUTATION,T1,t1_add_eol_comment,ok,3,True,T1,True,1.0,0.04,0.04
R00115,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.1071,0.1034
R00115,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.08,0.0769
R00115,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.04,0.037
R00115,7,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7647,0.52,0.4483
R00116,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,2,False,,False,0.0,0.0,0.0
R00116,1,MUTATION,T3,t3_insert_statement,ok,4,False,,False,0.0,0.0,0.0
R00116,2,CLONE_INTERVAL,T3,t3_delete_statement,ok,2,True,T3,True,1.0,0.2778,0.2778
R00116,3,MUTATION,T3,t3_delete_statement,ok,4,True,T3,True,1.0,1.0,1.0
R00116,4,UNTOUCHED,T1,none,ok,4,False,,False,0.0,0.0,0.0
R00116,5,UNTOUCHED,T1,none,ok,4,False,,False,0.0,0.0,0.0
R00116,6,UNTOUCHED,T1,none,ok,4,True,T1,True,0.7778,1.0,0.7778
R00116,7,UNTOUCHED,T1,none,ok,4,True,T1,True,0.6667,0.5714,0.4444
R00117,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,2,True,T2,True,1.0,0.2308,0.2308
R00117,1,MUTATION,T2,t2_change_string_literal,ok,6,True,T2,True,1.0,1.0,1.0
R00117,2,CLONE_INTERVAL,T2,t2_change_string_literal,ok,2,True,T2,True,1.0,0.2308,0.2308
R00117,3,MUTATION,T2,t2_change_string_literal,ok,6,True,T2,True,1.0,1.0,1.0
R00117,4,UNTOUCHED,T1,none,ok,6,True,T1,True,0.6,1.0,0.6
R00117,5,UNTOUCHED,T1,none,ok,6,True,T1,True,1.0,0.5,0.5
R00117,6,UNTOUCHED,T1,none,ok,6,True,T1,True,0.8571,0.5455,0.5
R00118,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T2,False,1.0,0.0909,0.0909
R00118,1,MUTATION,T1,t1_add_eol_comment,ok,5,True,T1,True,1.0,0.0625,0.0625
R00118,2,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.2424,0.2424
R00118,3,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,1.0,1.0
R00118,3,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,1.0,1.0
R00118,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.8571,0.375,0.3529
R00118,6,UNTOUCHED,T1,none,ok,5,True,T1,True,1.0,0.1875,0.1875
R00118,7,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6389,1.0,0.6389
R00119,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.0833,0.0833
R00119,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.75,0.0811,0.0789
R00119,3,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.0729,0.0729
R00119,4,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8571,0.0811,0.08
R00119,5,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.0405,0.04
R00119,6,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.027,0.0267
R00119,7,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.027,0.0263
R00119,8,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1351,0.1266
R00120,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,3,True,T3,True,1.0,0.5,0.5
R00120,1,MUTATION,T3,t3_delete_statement,ok,7,True,T3,True,1.0,1.0,1.0
R00120,2,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,3,True,T1,True,1.0,0.0723,0.0723
R00120,3,MUTATION,T1,t1_add_eol_comment,ok,7,True,T1,True,1.0,0.0152,0.0152
R00120,4,UNTOUCHED,T1,none,ok,7,True,T1,True,0.6,0.6,0.4286
R00120,5,UNTOUCHED,T1,none,ok,7,True,T1,True,0.6667,0.2,0.1818
R00120,6,UNTOUCHED,T1,none,ok,7,True,T1,True,0.7778,0.1061,0.1029
R00120,7,UNTOUCHED,T1,none,ok,7,True,T1,True,0.6667,0.0303,0.0299
R00121,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.3158,0.3158
R00121,1,MUTATION,T2,t2_rename_local,ok,7,True,T1,False,0.5,1.0,0.5
R00121,3,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,0.8333,0.2632,0.25
R00121,4,MUTATION,T2,t2_rename_local,ok,7,True,T2,True,1.0,1.0,1.0
R00121,5,UNTOUCHED,T1,none,ok,7,True,T1,True,0.25,1.0,0.25
R00121,6,UNTOUCHED,T1,none,ok,7,True,T1,True,1.0,0.8,0.8
R00121,7,UNTOUCHED,T1,none,ok,7,True,T1,True,0.75,1.0,0.75
R00122,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.0814,0.0814
R00122,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00122,2,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,0.875,0.0805,0.0795
R00122,3,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00122,4,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.0435,0.0429
R00122,5,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5714,0.058,0.0556
R00122,6,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7143,0.0725,0.0704
R00122,7,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1159,0.1096
R00123,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T2,False,1.0,0.2222,0.2222
R00123,1,MUTATION,T1,t1_reindent,ok,3,True,T1,True,1.0,0.3158,0.3158
R00123,2,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.3333,0.3333
R00123,3,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00123,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.4,0.1053,0.0909
R00123,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7,0.3684,0.3182
R00123,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.1111,0.5,0.1
R00124,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,2,False,,False,0.0,0.0,0.0
R00124,1,MUTATION,T1,t1_add_eol_comment,ok,2,False,,False,0.0,0.0,0.0
R00124,2,CLONE_INTERVAL,T3,t3_wrap_statement,ok,2,False,,False,0.0,0.0,0.0
R00124,3,MUTATION,T3,t3_wrap_statement,ok,2,False,,False,0.0,0.0,0.0
R00124,4,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00124,5,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00124,6,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00124,7,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00125,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,2,False,,False,0.0,0.0,0.0
R00125,1,MUTATION,T2,t2_change_string_literal,ok,2,False,,False,0.0,0.0,0.0
R00125,2,CLONE_INTERVAL,T1,t1_add_blank_line,ok,2,True,T1,True,0.75,0.0779,0.0759
R00125,3,MUTATION,T1,t1_add_blank_line,ok,2,False,,False,0.0,0.0,0.0
R00125,4,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00125,5,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00125,6,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00125,7,UNTOUCHED,T1,none,ok,2,True,T1,True,0.5714,0.1194,0.1096
R00126,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.0789,0.0789
R00126,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00126,2,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T3,False,1.0,0.0921,0.0921
R00126,3,MUTATION,T1,t1_add_blank_line,ok,3,False,,False,0.0,0.0,0.0
R00126,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.8,0.6667
R00126,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.625,0.0893,0.0847
R00126,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7143,0.0893,0.0862
R00126,7,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.1429,0.1333
R00127,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T3,False,1.0,0.2759,0.2759
R00127,1,MUTATION,T2,t2_rename_local,ok,7,True,T2,True,0.8,1.0,0.8
R00127,3,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.2222,0.2222
R00127,4,MUTATION,T3,t3_wrap_statement,ok,7,True,T3,True,1.0,1.0,1.0
R00127,5,UNTOUCHED,T1,none,ok,7,True,T1,True,0.6,0.75,0.5
R00127,6,UNTOUCHED,T1,none,ok,7,True,T1,True,0.7143,1.0,0.7143
R00127,7,UNTOUCHED,T1,none,ok,7,True,T1,True,0.5,0.5,0.3333
R00128,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,2,True,T1,True,0.8889,0.0816,0.0808
R00128,1,MUTATION,T1,t1_add_eol_comment,ok,2,True,T1,True,1.0,0.012,0.012
R00128,2,CLONE_INTERVAL,T1,t1_add_block_comment,ok,2,True,T1,True,0.8,0.0816,0.08
R00128,3,MUTATION,T1,t1_add_block_comment,ok,2,False,,False,0.0,0.0,0.0
R00128,4,UNTOUCHED,T1,none,ok,2,True,T1,True,0.5,0.0241,0.0235
R00128,5,UNTOUCHED,T1,none,ok,2,True,T1,True,0.7,0.0843,0.0814
R00128,6,UNTOUCHED,T1,none,ok,2,True,T1,True,0.5,0.0241,0.0235
R00128,7,UNTOUCHED,T1,none,ok,2,True,T1,True,0.7,0.0843,0.0814
R00129,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T3,False,1.0,0.1395,0.1395
R00129,1,MUTATION,T2,t2_change_string_literal,ok,5,True,T2,True,1.0,1.0,1.0
R00129,2,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.2381,0.2381
R00129,3,MUTATION,T3,t3_delete_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00129,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.6667,0.5
R00129,5,UNTOUCHED,T1,none,ok,5,True,T1,True,1.0,0.7586,0.7586
R00129,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.2857,0.25
R00130,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.1395,0.1395
R00130,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,1.0,1.0
R00130,2,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T2,False,1.0,0.2857,0.2857
R00130,3,MUTATION,T1,t1_add_blank_line,ok,3,False,,False,0.0,0.0,0.0
R00130,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.2308,0.2143
R00130,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.4,0.1053,0.0909
R00130,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.1053,0.0952
R00130,7,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.2105,0.1905
R00131,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T3,False,1.0,0.2222,0.2222
R00131,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,1.0,1.0
R00131,2,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.24,0.24
R00131,3,MUTATION,T3,t3_wrap_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00131,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.6667,0.5
R00131,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,1.0,0.6667
R00131,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.5556,0.5556,0.3846
R00132,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,0.8571,0.24,0.2308
R00132,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00132,2,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.25,0.25
R00132,3,MUTATION,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.0476,0.0476
R00132,4,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.0952,0.0909
R00132,5,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8571,0.2857,0.2727
R00132,6,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.1429,0.1304
R00133,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,0.9231,0.15,0.1481
R00133,1,MUTATION,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.0156,0.0156
R00133,2,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0864,0.0864
R00133,3,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0156,0.0156
R00133,4,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.0312,0.0303
R00133,5,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5714,0.0625,0.0597
R00133,6,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.0312,0.0303
R00133,7,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.0469,0.0448
R00134,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.0777,0.0777
R00134,1,MUTATION,T3,t3_wrap_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00134,2,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.0583,0.0583
R00134,3,MUTATION,T3,t3_insert_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00134,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.75,0.75,0.6
R00134,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.7667,0.4107,0.3651
R00134,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6,0.0536,0.0517
R00134,7,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.5556,0.4348
R00135,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.2609,0.2609
R00135,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0556,0.0556
R00135,2,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,0.8333,0.2174,0.2083
R00135,3,MUTATION,T1,t1_add_eol_comment,ok,1,False,,False,0.0,0.0,0.0
R00135,4,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.1667,0.1579
R00135,5,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.1667,0.15
R00135,6,UNTOUCHED,T1,none,ok,1,False,,False,0.0,0.0,0.0
R00135,7,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.1667,0.1429
R00136,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.7143,0.2632,0.2381
R00136,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00136,2,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.5556,0.5556
R00136,3,MUTATION,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.0667,0.0667
R00136,4,UNTOUCHED,T1,none,ok,1,True,T1,True,0.2,0.0667,0.0526
R00136,5,UNTOUCHED,T1,none,ok,1,True,T1,True,0.3333,0.0667,0.0588
R00136,6,UNTOUCHED,T1,none,ok,1,True,T1,True,0.3333,0.0667,0.0588
R00137,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.1579,0.1579
R00137,1,MUTATION,T2,t2_rename_local,ok,15,True,T2,True,1.0,1.0,1.0
R00137,1,MUTATION,T2,t2_rename_local,ok,15,True,T2,True,1.0,1.0,1.0
R00137,1,MUTATION,T2,t2_rename_local,ok,15,True,T2,True,1.0,1.0,1.0
R00137,1,MUTATION,T2,t2_rename_local,ok,15,True,T2,True,1.0,1.0,1.0
R00137,1,MUTATION,T2,t2_rename_local,ok,15,True,T2,True,1.0,1.0,1.0
R00137,1,MUTATION,T2,t2_rename_local,ok,15,True,T2,True,1.0,1.0,1.0
R00137,2,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.6579,0.6579
R00137,3,MUTATION,T2,t2_rename_local,ok,15,True,T2,True,1.0,1.0,1.0
R00137,3,MUTATION,T2,t2_rename_local,ok,15,True,T2,True,1.0,1.0,1.0
R00137,3,MUTATION,T2,t2_rename_local,ok,15,True,T2,True,1.0,1.0,1.0
R00137,3,MUTATION,T2,t2_rename_local,ok,15,True,T2,True,1.0,1.0,1.0
R00137,3,MUTATION,T2,t2_rename_local,ok,15,True,T2,True,1.0,1.0,1.0
R00137,3,MUTATION,T2,t2_rename_local,ok,15,True,T2,True,1.0,1.0,1.0
R00137,9,UNTOUCHED,T1,none,ok,15,True,T1,True,0.6667,0.5,0.4
R00137,10,UNTOUCHED,T1,none,ok,15,True,T1,True,1.0,0.75,0.75
R00137,11,UNTOUCHED,T1,none,ok,15,True,T1,True,0.6667,1.0,0.6667
R00138,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,7,True,T3,True,1.0,0.2286,0.2286
R00138,1,MUTATION,T3,t3_insert_statement,ok,11,True,T3,True,1.0,1.0,1.0
R00138,2,CLONE_INTERVAL,T3,t3_wrap_statement,ok,7,True,T3,True,1.0,0.3143,0.3143
R00138,3,MUTATION,T3,t3_wrap_statement,ok,11,True,T3,True,1.0,1.0,1.0
R00138,4,UNTOUCHED,T1,none,ok,11,True,T1,True,0.6667,0.8,0.5714
R00138,5,UNTOUCHED,T1,none,ok,11,True,T1,True,0.75,0.2727,0.25
R00138,6,UNTOUCHED,T1,none,ok,11,True,T1,True,0.75,0.5455,0.4615
R00139,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T2,False,1.0,0.4211,0.4211
R00139,1,MUTATION,T1,t1_add_block_comment,ok,3,True,T1,True,1.0,0.05,0.05
R00139,2,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.2564,0.2564
R00139,3,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00139,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.1,0.0952
R00139,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.15,0.1364
R00139,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.375,0.2727
R00140,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.4375,0.4375
R00140,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.7143,0.4,0.3448
R00140,2,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,0.875,0.2188,0.2121
R00140,3,MUTATION,T1,t1_add_eol_comment,ok,1,False,,False,0.0,0.0,0.0
R00140,4,UNTOUCHED,T1,none,ok,1,True,T1,True,0.1667,0.04,0.0333
R00140,5,UNTOUCHED,T1,none,ok,1,True,T1,True,1.0,0.12,0.12
R00140,6,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.24,0.2069
R00141,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.1351,0.1351
R00141,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,1.0,1.0
R00141,2,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T2,False,0.8571,0.0811,0.08
R00141,3,MUTATION,T1,t1_add_block_comment,ok,3,False,,False,0.0,0.0,0.0
R00141,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.2,0.1818
R00141,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.0732,0.0682
R00141,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.0732,0.0698
R00141,7,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7,0.1707,0.1591
R00142,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.1034,0.1034
R00142,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.6667,0.1,0.0952
R00142,2,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.1034,0.1034
R00142,3,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.6667,0.1,0.0952
R00142,4,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.075,0.0732
R00142,5,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.05,0.0488
R00142,6,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.05,0.0476
R00143,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,6,True,T2,True,0.8571,0.375,0.3529
R00143,1,MUTATION,T2,t2_change_int_literal,ok,8,True,T2,True,1.0,1.0,1.0
R00143,2,CLONE_INTERVAL,T1,t1_add_block_comment,ok,6,True,T1,True,1.0,0.1395,0.1395
R00143,3,MUTATION,T1,t1_add_block_comment,ok,8,False,,False,0.0,0.0,0.0
R00143,4,UNTOUCHED,T1,none,ok,8,True,T1,True,0.5,1.0,0.5
R00143,5,UNTOUCHED,T1,none,ok,8,True,T1,True,0.6667,0.6,0.4615
R00143,6,UNTOUCHED,T1,none,ok,8,True,T1,True,0.8333,0.1316,0.1282
R00143,7,UNTOUCHED,T1,none,ok,8,True,T1,True,0.6667,0.2632,0.2326
R00144,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T3,False,0.8571,0.1818,0.1765
R00144,1,MUTATION,T1,t1_add_block_comment,ok,3,False,,False,0.0,0.0,0.0
R00144,2,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.25,0.25
R00144,3,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00144,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.1765,0.1667
R00144,5,UNTOUCHED,T1,none,ok,3,True,T1,True,1.0,0.3529,0.3529
R00144,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.6667,0.4615
R00145,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,3,True,T2,False,1.0,0.1935,0.1935
R00145,1,MUTATION,T1,t1_add_block_comment,ok,5,True,T1,True,1.0,0.0588,0.0588
R00145,2,CLONE_INTERVAL,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,0.2188,0.2188
R00145,3,MUTATION,T2,t2_change_int_literal,ok,5,True,T2,True,1.0,1.0,1.0
R00145,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6,0.1765,0.1579
R00145,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.1176,0.1111
R00145,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.75,0.4286,0.375
R00146,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,16,True,T2,True,0.8571,0.2,0.1935
R00146,1,MUTATION,T2,t2_change_int_literal,ok,18,True,T2,True,1.0,1.0,1.0
R00146,2,CLONE_INTERVAL,T1,t1_add_block_comment,ok,16,True,T1,True,0.8333,0.3125,0.2941
R00146,3,MUTATION,T1,t1_add_block_comment,ok,18,True,T1,True,1.0,0.0625,0.0625
R00146,4,UNTOUCHED,T1,none,ok,18,True,T1,True,0.8571,0.6667,0.6
R00146,5,UNTOUCHED,T1,none,ok,18,True,T1,True,0.2,0.05,0.0417
R00146,6,UNTOUCHED,T1,none,ok,18,True,T1,True,0.5,0.125,0.1111
R00146,7,UNTOUCHED,T1,none,ok,18,True,T1,True,0.8,0.5,0.4444
R00147,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.0808,0.0808
R00147,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.75,0.0759,0.0741
R00147,3,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.0612,0.0612
R00147,4,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00147,5,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.0253,0.025
R00147,6,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.0253,0.025
R00147,7,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.038,0.037
R00147,8,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7,0.0886,0.0854
R00148,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.1818,0.1818
R00148,1,MUTATION,T3,t3_wrap_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00148,2,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.4167,0.4167
R00148,3,MUTATION,T3,t3_insert_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00148,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.8333,1.0,0.8333
R00148,5,UNTOUCHED,T1,none,ok,5,True,T1,True,1.0,0.15,0.15
R00148,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6,1.0,0.6
R00149,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T3,False,0.75,0.1667,0.1579
R00149,1,MUTATION,T1,t1_add_blank_line,ok,3,False,,False,0.0,0.0,0.0
R00149,2,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,False,,False,0.3333,0.0909,0.0769
R00149,3,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,0.5,0.5
R00149,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.3333,0.3077
R00149,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.1667,0.1538
R00149,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6429,0.5625,0.4286
R00150,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T3,False,1.0,0.1458,0.1458
R00150,1,MUTATION,T1,t1_reindent,ok,3,True,T1,True,0.8571,0.3333,0.3158
R00150,2,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.1064,0.1064
R00150,3,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
