pair_id,ref_index,kind,expected,operator,status,candidates,matched,predicted_type,type_correct,coverage,precision,iou
R00037,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.25,0.2222
R00038,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,False,,False,0.2222,0.069,0.0556
R00038,1,MUTATION,T1,t1_add_block_comment,ok,3,False,,False,0.0,0.0,0.0
R00038,2,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.4483,0.4483
R00038,3,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00038,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.2105,0.3333,0.1481
R00038,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3,0.25,0.1579
R00038,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.4,0.2857
R00039,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.1463,0.1463
R00039,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T1,False,0.6,0.1111,0.1034
R00039,2,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T3,False,1.0,0.1395,0.1395
R00039,3,MUTATION,T1,t1_reindent,ok,3,True,T1,True,0.8333,0.1852,0.1786
R00039,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.6,0.5
R00039,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6923,0.3333,0.2903
R00039,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.0741,0.0714
R00040,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T2,False,1.0,0.25,0.25
R00040,1,MUTATION,T1,t1_add_eol_comment,ok,3,True,T1,True,1.0,0.0588,0.0588
R00040,2,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.3125,0.3125
R00040,3,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,1.0,1.0
R00040,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7333,0.6471,0.5238
R00040,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.0588,0.0526
R00040,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.5,0.25
R00041,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.2432,0.2432
R00041,1,MUTATION,T3,t3_insert_statement,ok,4,True,T2,False,1.0,1.0,1.0
R00041,2,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T3,False,1.0,0.2162,0.2162
R00041,3,MUTATION,T1,t1_add_blank_line,ok,4,False,,False,0.0,0.0,0.0
R00041,4,UNTOUCHED,T1,none,ok,4,True,T1,True,0.3333,0.25,0.1667
R00041,5,UNTOUCHED,T1,none,ok,4,True,T1,True,0.7143,0.2273,0.2083
R00041,6,UNTOUCHED,T1,none,ok,4,True,T1,True,0.6154,0.3636,0.2963
R00042,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T3,False,1.0,0.3378,0.3378
R00042,1,MUTATION,T2,t2_change_int_literal,ok,5,True,T2,True,1.0,1.0,1.0
R00042,2,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.0685,0.0685
R00042,3,MUTATION,T3,t3_delete_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00042,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.75,0.6,0.5
R00042,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.8571,0.4,0.375
R00042,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6296,0.8095,0.5484
R00043,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,5,True,T1,True,0.75,0.1053,0.1017
R00043,1,MUTATION,T1,t1_add_block_comment,ok,7,False,,False,0.0,0.0,0.0
R00043,2,CLONE_INTERVAL,T2,t2_change_string_literal,ok,5,True,T2,True,1.0,0.7895,0.7895
R00043,3,MUTATION,T2,t2_change_string_literal,ok,7,True,T2,True,1.0,1.0,1.0
R00043,4,UNTOUCHED,T1,none,ok,7,False,,False,0.0,0.0,0.0
R00043,5,UNTOUCHED,T1,none,ok,7,True,T1,True,0.5714,0.16,0.1429
R00043,6,UNTOUCHED,T1,none,ok,7,True,T1,True,0.6,0.3333,0.2727
R00043,7,UNTOUCHED,T1,none,ok,7,True,T1,True,0.3333,0.2,0.1429
R00044,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.2727,0.2727
R00044,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,0.4,1.0,0.4
R00044,2,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T3,False,0.75,0.24,0.2222
R00044,3,MUTATION,T1,t1_reindent,ok,3,True,T1,True,0.75,0.4,0.3529
R00044,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.3333,0.2857
R00044,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.2667,0.2353
R00044,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5714,0.2667,0.2222
R00045,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T2,False,1.0,0.45,0.45
R00045,1,MUTATION,T1,t1_add_eol_comment,ok,5,False,,False,0.0,0.0,0.0
R00045,2,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.175,0.175
R00045,3,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,0.5,1.0,0.5
R00045,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.8,0.1739,0.1667
R00045,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.087,0.0833
R00045,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6,0.1304,0.12
R00045,7,UNTOUCHED,T1,none,ok,5,True,T1,True,0.5,0.75,0.4286
R00046,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.1333,0.1333
R00046,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00046,2,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T3,False,0.8571,0.0496,0.0492
R00046,3,MUTATION,T1,t1_add_blank_line,ok,3,False,,False,0.0,0.0,0.0
R00046,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.0833,0.08
R00046,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7059,0.2353,0.2143
R00046,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.0392,0.0385
R00046,7,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7,0.1373,0.1296
R00047,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T3,False,1.0,0.4,0.4
R00047,1,MUTATION,T2,t2_change_int_literal,ok,5,True,T2,True,1.0,1.0,1.0
R00047,2,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.3571,0.3571
R00047,3,MUTATION,T3,t3_delete_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00047,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.1667,0.5,0.1429
R00047,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.3333,0.2,0.1429
R00048,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T2,False,1.0,0.4444,0.4444
R00048,1,MUTATION,T1,t1_add_block_comment,ok,3,False,,False,0.0,0.0,0.0
R00048,2,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.2174,0.2174
R00048,3,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00048,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,0.2,0.1923
R00048,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.12,0.1111
R00048,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.5,0.3333
R00049,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.0612,0.0612
R00049,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T1,False,0.6,0.0462,0.0448
R00049,2,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T3,False,1.0,0.07,0.07
R00049,3,MUTATION,T1,t1_reindent,ok,3,True,T1,True,0.8571,0.0923,0.0909
R00049,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.7692,0.5556
R00049,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.0462,0.0448
R00049,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.0308,0.0299
R00049,7,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.1538,0.1429
R00050,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T2,False,0.8333,0.1562,0.1515
R00050,1,MUTATION,T1,t1_add_eol_comment,ok,5,True,T1,True,1.0,0.0667,0.0667
R00050,2,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.4688,0.4688
R00050,3,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,0.3333,1.0,0.3333
R00050,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.25,0.0667,0.0556
R00050,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.2222,0.1333,0.0909
R00050,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.8571,0.6
R00051,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,2,True,T3,True,1.0,0.6667,0.6667
R00051,1,MUTATION,T3,t3_insert_statement,ok,4,True,T3,True,1.0,1.0,1.0
R00051,2,CLONE_INTERVAL,T1,t1_add_blank_line,ok,2,True,T1,True,0.9412,0.6667,0.64
R00051,3,MUTATION,T1,t1_add_blank_line,ok,4,False,,False,0.0,0.0,0.0
R00051,4,UNTOUCHED,T1,none,ok,4,True,T1,True,0.6667,0.6667,0.5
R00051,5,UNTOUCHED,T1,none,ok,4,True,T1,True,0.5,0.25,0.2
R00051,6,UNTOUCHED,T1,none,ok,4,True,T1,True,0.7143,0.2632,0.2381
R00051,7,UNTOUCHED,T1,none,ok,4,True,T1,True,0.6667,0.1053,0.1
R00052,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T3,False,1.0,0.175,0.175
R00052,1,MUTATION,T2,t2_change_int_literal,ok,5,True,T2,True,1.0,1.0,1.0
R00052,2,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.1282,0.1282
R00052,3,MUTATION,T3,t3_delete_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00052,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.8,1.0,0.8
R00052,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.75,0.6,0.5
R00052,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.625,0.7692,0.5263
R00053,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T2,False,0.8571,0.1714,0.1667
R00053,1,MUTATION,T1,t1_add_block_comment,ok,3,False,,False,0.0,0.0,0.0
R00053,2,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,0.75,0.1714,0.1622
R00053,3,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00053,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.1538,0.1481
R00053,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7368,0.5385,0.4516
R00053,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.375,0.5,0.2727
R00054,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.32,0.32
R00054,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T1,False,0.6,0.2143,0.1875
R00054,2,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T3,False,1.0,0.2593,0.2593
R00054,3,MUTATION,T1,t1_reindent,ok,3,True,T1,True,0.7143,0.3571,0.3125
R00054,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.2857,0.25
R00054,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.2143,0.2
R00054,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.2143,0.1765
R00055,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,2,True,T2,False,0.8571,0.0882,0.087
R00055,1,MUTATION,T1,t1_add_eol_comment,ok,4,True,T1,True,1.0,0.027,0.027
R00055,2,CLONE_INTERVAL,T2,t2_rename_local,ok,2,True,T2,True,1.0,0.0882,0.0882
R00055,3,MUTATION,T2,t2_rename_local,ok,4,True,T2,True,1.0,1.0,1.0
R00055,4,UNTOUCHED,T1,none,ok,4,True,T1,True,0.6667,0.0541,0.0526
R00055,5,UNTOUCHED,T1,none,ok,4,True,T1,True,0.5,0.0541,0.0513
R00055,6,UNTOUCHED,T1,none,ok,4,True,T1,True,0.6667,0.0541,0.0526
R00055,7,UNTOUCHED,T1,none,ok,4,True,T1,True,0.8333,0.4545,0.4167
R00056,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.0566,0.0566
R00056,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00056,2,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T3,False,1.0,0.1731,0.1731
R00056,3,MUTATION,T1,t1_add_blank_line,ok,3,False,,False,0.0,0.0,0.0
R00056,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.0882,0.0833
R00056,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7,0.1346,0.1273
R00056,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.0385,0.0377
R00056,7,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.0769,0.0755
R00057,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T3,False,1.0,0.1622,0.1622
R00057,1,MUTATION,T2,t2_change_int_literal,ok,6,False,,False,0.0,0.0,0.0
R00057,2,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.1944,0.1944
R00057,3,MUTATION,T3,t3_delete_statement,ok,6,True,T2,False,1.0,1.0,1.0
R00057,4,UNTOUCHED,T1,none,ok,6,True,T1,True,0.75,1.0,0.75
R00057,5,UNTOUCHED,T1,none,ok,6,True,T1,True,0.7692,0.5556,0.4762
R00057,6,UNTOUCHED,T1,none,ok,6,True,T1,True,0.5,0.1667,0.1429
R00057,7,UNTOUCHED,T1,none,ok,6,True,T1,True,0.5,0.4286,0.3
R00058,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,False,,False,0.5714,0.2105,0.1818
R00058,1,MUTATION,T1,t1_add_block_comment,ok,3,False,,False,0.0,0.0,0.0
R00058,2,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.4211,0.4211
R00058,3,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00058,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.125,0.1
R00058,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.25,0.2222
R00058,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.4286,0.4286,0.2727
R00059,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.25,0.25
R00059,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T1,False,0.5,0.1429,0.125
R00059,2,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T3,False,1.0,0.2667,0.2667
R00059,3,MUTATION,T1,t1_reindent,ok,3,True,T1,True,0.625,0.3571,0.2941
R00059,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.5,0.4444
R00059,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.2857,0.2667
R00059,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.2143,0.1875
R00060,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T2,False,1.0,0.1296,0.1296
R00060,1,MUTATION,T1,t1_add_eol_comment,ok,7,False,,False,0.0,0.0,0.0
R00060,2,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.1852,0.1852
R00060,3,MUTATION,T2,t2_rename_local,ok,7,True,T1,False,0.3333,1.0,0.3333
R00060,4,UNTOUCHED,T1,none,ok,7,True,T1,True,0.8333,0.3846,0.3571
R00060,5,UNTOUCHED,T1,none,ok,7,True,T1,True,1.0,0.3077,0.3077
R00060,6,UNTOUCHED,T1,none,ok,7,True,T1,True,0.2759,1.0,0.2759
R00061,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,0.8333,0.0694,0.0685
R00061,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00061,2,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T3,False,0.8571,0.0833,0.0822
R00061,3,MUTATION,T1,t1_add_blank_line,ok,3,False,,False,0.0,0.0,0.0
R00061,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.2,0.1667
R00061,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7273,0.1778,0.1667
R00061,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.0667,0.0638
R00061,7,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7,0.1556,0.1458
R00062,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T3,False,1.0,0.1333,0.1333
R00062,1,MUTATION,T2,t2_change_int_literal,ok,5,True,T2,True,1.0,1.0,1.0
R00062,2,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.0847,0.0847
R00062,3,MUTATION,T3,t3_delete_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00062,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.3333,0.2857
R00062,5,UNTOUCHED,T1,none,ok,5,True,T1,True,1.0,0.3333,0.3333
R00062,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.7143,1.0,0.7143
R00063,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T2,False,0.8571,0.2222,0.2143
R00063,1,MUTATION,T1,t1_add_block_comment,ok,3,False,,False,0.0,0.0,0.0
R00063,2,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.3704,0.3704
R00063,3,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00063,4,UNTOUCHED,T1,none,ok,3,False,,False,0.0,0.0,0.0
R00063,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.3333,0.2727
R00063,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5714,0.5,0.3636
R00064,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.0976,0.0976
R00064,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T1,False,0.6,0.0833,0.0789
R00064,2,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T3,False,1.0,0.0714,0.0714
R00064,3,MUTATION,T1,t1_reindent,ok,3,True,T1,True,0.8333,0.1389,0.1351
R00064,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.1333,0.125
R00064,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.2222,0.2
R00064,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.0556,0.0541
R00064,7,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7143,0.2778,0.25
R00065,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T2,False,1.0,0.0484,0.0484
R00065,1,MUTATION,T1,t1_add_eol_comment,ok,7,True,T1,True,1.0,0.011,0.011
R00065,2,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,0.9091,0.0806,0.08
R00065,3,MUTATION,T2,t2_rename_local,ok,7,True,T2,True,0.2222,1.0,0.2222
R00065,4,UNTOUCHED,T1,none,ok,7,True,T1,True,0.6,0.033,0.0323
R00065,5,UNTOUCHED,T1,none,ok,7,True,T1,True,0.7,0.0769,0.0745
R00065,6,UNTOUCHED,T1,none,ok,7,True,T1,True,0.875,0.0769,0.0761
R00065,7,UNTOUCHED,T1,none,ok,7,True,T1,True,0.15,1.0,0.15
R00066,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.0723,0.0723
R00066,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00066,2,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T3,False,0.8571,0.0723,0.0714
R00066,3,MUTATION,T1,t1_add_blank_line,ok,3,False,,False,0.0,0.0,0.0
R00066,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.2143,0.2
R00066,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.619,0.2549,0.2203
R00066,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.0588,0.0566
R00066,7,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7143,0.098,0.0943
R00067,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T3,False,1.0,0.2857,0.2857
R00067,1,MUTATION,T2,t2_change_int_literal,ok,5,True,T2,True,1.0,1.0,1.0
R00067,2,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.25,0.25
R00067,3,MUTATION,T3,t3_delete_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00067,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.2857,0.25
R00067,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.4,0.3333
R00067,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.5,0.75,0.4286
R00068,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T2,False,0.8571,0.1935,0.1875
R00068,1,MUTATION,T1,t1_add_block_comment,ok,3,False,,False,0.0,0.0,0.0
R00068,2,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.1935,0.1935
R00068,3,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00068,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.1,0.0952
R00068,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7333,0.55,0.4583
R00068,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00069,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.3333,0.3333
R00069,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T1,False,0.75,0.2609,0.24
R00069,2,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T3,False,1.0,0.4211,0.4211
R00069,3,MUTATION,T1,t1_reindent,ok,3,True,T1,True,0.75,0.5217,0.4444
R00069,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.2857,0.25
R00069,5,UNTOUCHED,T1,none,ok,3,True,T1,True,1.0,0.1304,0.1304
R00069,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.087,0.08
R00070,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,0.7143,0.1282,0.122
R00070,1,MUTATION,T1,t1_add_eol_comment,ok,1,False,,False,0.0,0.0,0.0
R00070,2,CLONE_INTERVAL,T2,t2_rename_local,ok,1,False,,False,0.0,0.0,0.0
R00070,3,MUTATION,T2,t2_rename_local,ok,1,False,,False,0.0,0.0,0.0
R00070,4,UNTOUCHED,T1,none,ok,1,True,T1,True,0.625,0.1389,0.1282
R00070,5,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.0833,0.0789
R00070,6,UNTOUCHED,T1,none,ok,1,False,,False,0.0,0.0,0.0
R00070,7,UNTOUCHED,T1,none,ok,1,False,,False,0.0,0.0,0.0
R00071,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,3,True,T3,True,1.0,0.5909,0.5909
R00071,1,MUTATION,T3,t3_insert_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00071,2,CLONE_INTERVAL,T1,t1_add_blank_line,ok,3,True,T1,True,0.875,0.1707,0.1667
R00071,3,MUTATION,T1,t1_add_blank_line,ok,5,False,,False,0.0,0.0,0.0
R00071,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.8,0.8,0.6667
R00071,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.5,0.2727,0.2143
R00071,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6154,0.25,0.2162
R00071,7,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6818,0.4688,0.3846
R00072,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T3,False,1.0,0.1714,0.1714
R00072,1,MUTATION,T2,t2_change_int_literal,ok,5,True,T2,True,1.0,1.0,1.0
R00072,2,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.1471,0.1471
R00072,3,MUTATION,T3,t3_delete_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00072,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.25,0.25,0.1429
R00072,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.7273,0.5,0.4211
R00072,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.5,0.125,0.1111
R00072,7,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6,1.0,0.6
R00073,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T2,False,1.0,0.4103,0.4103
R00073,1,MUTATION,T1,t1_add_block_comment,ok,3,True,T1,True,1.0,0.0455,0.0455
R00073,2,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.25,0.25
R00073,3,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00073,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.0909,0.087
R00073,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.1364,0.125
R00073,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.4286,0.3
R00074,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.234,0.234
R00074,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T1,False,0.7143,0.1515,0.1429
R00074,2,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T3,False,1.0,0.1429,0.1429
R00074,3,MUTATION,T1,t1_reindent,ok,3,True,T1,True,0.7143,0.1515,0.1429
R00074,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.3333,0.2857
R00074,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.0909,0.0882
R00074,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.0606,0.0588
R00075,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T2,False,1.0,0.2727,0.2727
R00075,1,MUTATION,T1,t1_add_eol_comment,ok,3,False,,False,0.0,0.0,0.0
R00075,2,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.2424,0.2424
R00075,3,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,1.0,1.0
R00075,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8571,0.3529,0.3333
R00075,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.1765,0.1579
R00075,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,1.0,0.5
R00076,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.2593,0.2593
