pair_id,ref_index,kind,clone_type,operator,left_begin,left_end,right_begin,right_end
R00250,1,MUTATION,T3,t3_wrap_statement,,,12,12
R00250,2,UNTOUCHED,T1,none,5,7,5,7
R00250,3,UNTOUCHED,T1,none,16,21,18,23
R00251,0,CLONE_INTERVAL,T1,t1_add_block_comment,29,34,29,35
R00251,1,MUTATION,T1,t1_add_block_comment,,,32,32
R00251,2,UNTOUCHED,T1,none,26,28,26,28
R00251,3,UNTOUCHED,T1,none,35,37,36,38
R00252,0,CLONE_INTERVAL,T2,t2_change_int_literal,9,14,9,14
R00252,1,MUTATION,T2,t2_change_int_literal,10,10,10,10
R00252,2,UNTOUCHED,T1,none,3,8,3,8
R00252,3,UNTOUCHED,T1,none,15,20,15,20
R00253,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,12,7,13
R00253,1,MUTATION,T1,t1_add_block_comment,,,9,9
R00253,2,UNTOUCHED,T1,none,3,6,3,6
R00253,3,UNTOUCHED,T1,none,13,18,14,19
R00254,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,13,8,13
R00254,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00254,2,UNTOUCHED,T1,none,3,7,3,7
R00254,3,UNTOUCHED,T1,none,14,32,14,32
R00255,0,CLONE_INTERVAL,T1,t1_add_block_comment,10,29,10,30
R00255,1,MUTATION,T1,t1_add_block_comment,,,29,29
R00255,2,UNTOUCHED,T1,none,3,9,3,9
R00255,3,UNTOUCHED,T1,none,30,38,31,39
R00256,0,CLONE_INTERVAL,T1,t1_add_eol_comment,7,14,7,14
R00256,1,MUTATION,T1,t1_add_eol_comment,10,10,10,10
R00256,2,UNTOUCHED,T1,none,3,6,3,6
R00256,3,UNTOUCHED,T1,none,15,23,15,23
R00257,0,CLONE_INTERVAL,T3,t3_wrap_statement,21,30,21,32
R00257,1,MUTATION,T3,t3_wrap_statement,,,23,23
R00257,2,UNTOUCHED,T1,none,3,20,3,20
R00257,3,UNTOUCHED,T1,none,31,38,33,40
R00258,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00258,1,MUTATION,T3,t3_delete_statement,11,11,,
R00258,2,UNTOUCHED,T1,none,3,5,3,5
R00258,3,UNTOUCHED,T1,none,12,22,11,21
R00259,0,CLONE_INTERVAL,T2,t2_rename_local_x5,7,18,7,18
R00259,1,MUTATION,T2,t2_rename_local_x5,9,16,9,16
R00259,2,UNTOUCHED,T1,none,3,6,3,6
R00259,3,UNTOUCHED,T1,none,19,25,19,25
R00260,0,CLONE_INTERVAL,T3,t3_delete_statement,7,12,7,11
R00260,1,MUTATION,T3,t3_delete_statement,12,12,,
R00260,2,UNTOUCHED,T1,none,3,6,3,6
R00260,3,UNTOUCHED,T1,none,13,24,12,23
R00261,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,15,6,16
R00261,1,MUTATION,T1,t1_add_blank_line,,,7,7
R00261,2,UNTOUCHED,T1,none,3,5,3,5
R00261,3,UNTOUCHED,T1,none,16,26,17,27
R00262,0,CLONE_INTERVAL,T3,t3_wrap_statement,9,17,9,19
R00262,1,MUTATION,T3,t3_wrap_statement,,,9,9
R00262,2,UNTOUCHED,T1,none,3,8,3,8
R00262,3,UNTOUCHED,T1,none,18,20,20,22
R00263,0,CLONE_INTERVAL,T1,t1_add_eol_comment,7,12,7,12
R00263,1,MUTATION,T1,t1_add_eol_comment,12,12,12,12
R00263,2,UNTOUCHED,T1,none,4,6,4,6
R00263,3,UNTOUCHED,T1,none,13,22,13,22
R00264,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,18,7,19
R00264,1,MUTATION,T1,t1_add_block_comment,,,15,15
R00264,2,UNTOUCHED,T1,none,3,6,3,6
R00264,3,UNTOUCHED,T1,none,19,23,20,24
R00265,0,CLONE_INTERVAL,T3,t3_delete_statement,10,15,9,13
R00265,1,MUTATION,T3,t3_delete_statement,15,15,,
R00265,2,UNTOUCHED,T1,none,4,9,3,8
R00265,3,UNTOUCHED,T1,none,16,23,14,21
R00266,0,CLONE_INTERVAL,T1,t1_add_blank_line,14,19,14,20
R00266,1,MUTATION,T1,t1_add_blank_line,,,16,16
R00266,2,UNTOUCHED,T1,none,3,13,3,13
R00266,3,UNTOUCHED,T1,none,20,22,21,23
R00267,0,CLONE_INTERVAL,T2,t2_rename_local_x2,10,16,10,16
R00267,1,MUTATION,T2,t2_rename_local_x2,10,15,10,15
R00267,2,UNTOUCHED,T1,none,4,9,4,9
R00267,3,UNTOUCHED,T1,none,17,19,17,19
R00268,0,CLONE_INTERVAL,T1,t1_add_eol_comment,8,13,8,13
R00268,1,MUTATION,T1,t1_add_eol_comment,12,12,12,12
R00268,2,UNTOUCHED,T1,none,4,7,4,7
R00268,3,UNTOUCHED,T1,none,14,22,14,22
R00269,0,CLONE_INTERVAL,T1,t1_reindent,6,11,6,11
R00269,1,MUTATION,T1,t1_reindent,6,11,6,11
R00269,2,UNTOUCHED,T1,none,3,5,3,5
R00269,3,UNTOUCHED,T1,none,12,29,12,29
R00270,0,CLONE_INTERVAL,T3,t3_delete_statement,8,13,8,12
R00270,1,MUTATION,T3,t3_delete_statement,12,12,,
R00270,2,UNTOUCHED,T1,none,3,7,3,7
R00270,3,UNTOUCHED,T1,none,14,27,13,26
R00271,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,11,6,13
R00271,1,MUTATION,T3,t3_wrap_statement,,,8,8
R00271,2,UNTOUCHED,T1,none,3,5,3,5
R00271,3,UNTOUCHED,T1,none,12,26,14,28
R00272,0,CLONE_INTERVAL,T1,t1_add_block_comment,12,20,12,21
R00272,1,MUTATION,T1,t1_add_block_comment,,,15,15
R00272,2,UNTOUCHED,T1,none,3,11,3,11
R00272,3,UNTOUCHED,T1,none,21,29,22,30
R00273,0,CLONE_INTERVAL,T3,t3_delete_statement,8,13,8,12
R00273,1,MUTATION,T3,t3_delete_statement,9,9,,
R00273,2,UNTOUCHED,T1,none,5,7,5,7
R00273,3,UNTOUCHED,T1,none,14,44,13,43
R00274,0,CLONE_INTERVAL,T1,t1_add_blank_line,36,41,36,42
R00274,1,MUTATION,T1,t1_add_blank_line,,,40,40
R00274,2,UNTOUCHED,T1,none,24,35,24,35
R00274,3,UNTOUCHED,T1,none,42,49,43,50
R00275,0,CLONE_INTERVAL,T3,t3_delete_statement,9,14,9,13
R00275,1,MUTATION,T3,t3_delete_statement,12,12,,
R00275,2,UNTOUCHED,T1,none,5,8,5,8
R00275,3,UNTOUCHED,T1,none,15,17,14,16
R00276,0,CLONE_INTERVAL,T2,t2_change_int_literal,21,36,21,36
R00276,1,MUTATION,T2,t2_change_int_literal,21,21,21,21
R00276,2,UNTOUCHED,T1,none,15,20,15,20
R00276,3,UNTOUCHED,T1,none,37,42,37,42
R00277,0,CLONE_INTERVAL,T1,t1_add_eol_comment,10,17,10,17
R00277,1,MUTATION,T1,t1_add_eol_comment,13,13,13,13
R00277,2,UNTOUCHED,T1,none,3,9,3,9
R00277,3,UNTOUCHED,T1,none,18,25,18,25
R00278,0,CLONE_INTERVAL,T3,t3_delete_statement,7,12,7,11
R00278,1,MUTATION,T3,t3_delete_statement,11,11,,
R00278,2,UNTOUCHED,T1,none,3,6,3,6
R00278,3,UNTOUCHED,T1,none,13,22,12,21
R00279,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00279,1,MUTATION,T3,t3_delete_statement,10,10,,
R00279,2,UNTOUCHED,T1,none,3,5,3,5
R00279,3,UNTOUCHED,T1,none,12,23,11,22
R00280,0,CLONE_INTERVAL,T1,t1_reindent,6,11,6,11
R00280,1,MUTATION,T1,t1_reindent,6,11,6,11
R00280,2,UNTOUCHED,T1,none,3,5,3,5
R00280,3,UNTOUCHED,T1,none,12,29,12,29
R00281,0,CLONE_INTERVAL,T2,t2_change_int_literal,17,43,17,43
R00281,1,MUTATION,T2,t2_change_int_literal,17,17,17,17
R00281,2,UNTOUCHED,T1,none,3,16,3,16
R00281,3,UNTOUCHED,T1,none,44,53,44,53
R00282,0,CLONE_INTERVAL,T3,t3_insert_statement,12,19,12,19
R00282,1,MUTATION,T3,t3_insert_statement,,,20,20
R00282,2,UNTOUCHED,T1,none,3,11,3,11
R00282,3,UNTOUCHED,T1,none,20,22,21,23
R00283,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00283,1,MUTATION,T3,t3_delete_statement,9,9,,
R00283,2,UNTOUCHED,T1,none,3,5,3,5
R00283,3,UNTOUCHED,T1,none,12,27,11,26
R00284,0,CLONE_INTERVAL,T2,t2_rename_local_x1,8,14,8,14
R00284,1,MUTATION,T2,t2_rename_local_x1,9,11,9,11
R00284,2,UNTOUCHED,T1,none,5,7,5,7
R00284,3,UNTOUCHED,T1,none,15,23,15,23
R00285,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,24,7,24
R00285,1,MUTATION,T2,t2_change_string_literal,7,7,7,7
R00285,2,UNTOUCHED,T1,none,3,6,3,6
R00285,3,UNTOUCHED,T1,none,25,27,25,27
R00286,0,CLONE_INTERVAL,T3,t3_insert_statement,17,24,17,25
R00286,1,MUTATION,T3,t3_insert_statement,,,18,18
R00286,2,UNTOUCHED,T1,none,14,16,14,16
R00286,3,UNTOUCHED,T1,none,25,32,26,33
R00287,0,CLONE_INTERVAL,T2,t2_change_string_literal,9,17,9,17
R00287,1,MUTATION,T2,t2_change_string_literal,12,12,12,12
R00287,2,UNTOUCHED,T1,none,3,8,3,8
R00287,3,UNTOUCHED,T1,none,18,27,18,27
R00288,0,CLONE_INTERVAL,T1,t1_reindent,7,20,7,20
R00288,1,MUTATION,T1,t1_reindent,7,20,7,20
R00288,2,UNTOUCHED,T1,none,3,6,3,6
R00288,3,UNTOUCHED,T1,none,21,186,21,186
R00289,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,12,6,13
R00289,1,MUTATION,T1,t1_add_blank_line,,,12,12
R00289,2,UNTOUCHED,T1,none,3,5,3,5
R00289,3,UNTOUCHED,T1,none,13,16,14,17
R00290,0,CLONE_INTERVAL,T2,t2_change_string_literal,38,47,38,47
R00290,1,MUTATION,T2,t2_change_string_literal,38,38,38,38
R00290,2,UNTOUCHED,T1,none,5,37,5,37
R00290,3,UNTOUCHED,T1,none,48,70,48,70
R00291,0,CLONE_INTERVAL,T2,t2_change_int_literal,9,27,9,27
R00291,1,MUTATION,T2,t2_change_int_literal,12,12,12,12
R00291,2,UNTOUCHED,T1,none,3,8,3,8
R00291,3,UNTOUCHED,T1,none,28,30,28,30
R00292,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,12,7,13
R00292,1,MUTATION,T1,t1_add_block_comment,,,8,8
R00292,2,UNTOUCHED,T1,none,4,6,4,6
R00292,3,UNTOUCHED,T1,none,13,16,14,17
R00293,0,CLONE_INTERVAL,T2,t2_change_int_literal,29,41,29,41
R00293,1,MUTATION,T2,t2_change_int_literal,29,29,29,29
R00293,2,UNTOUCHED,T1,none,25,28,25,28
R00293,3,UNTOUCHED,T1,none,42,46,42,46
R00294,0,CLONE_INTERVAL,T2,t2_change_int_literal,11,16,11,16
R00294,1,MUTATION,T2,t2_change_int_literal,11,11,11,11
R00294,2,UNTOUCHED,T1,none,3,10,3,10
R00294,3,UNTOUCHED,T1,none,17,26,17,26
R00295,0,CLONE_INTERVAL,T1,t1_add_blank_line,10,20,10,21
R00295,1,MUTATION,T1,t1_add_blank_line,,,16,16
R00295,2,UNTOUCHED,T1,none,3,9,3,9
R00295,3,UNTOUCHED,T1,none,21,32,22,33
R00296,0,CLONE_INTERVAL,T1,t1_add_eol_comment,11,18,11,18
R00296,1,MUTATION,T1,t1_add_eol_comment,15,15,15,15
R00296,2,UNTOUCHED,T1,none,3,10,3,10
R00296,3,UNTOUCHED,T1,none,19,22,19,22
R00297,0,CLONE_INTERVAL,T2,t2_rename_local_x4,6,18,6,18
R00297,1,MUTATION,T2,t2_rename_local_x4,6,16,6,16
R00297,2,UNTOUCHED,T1,none,3,5,3,5
R00297,3,UNTOUCHED,T1,none,19,27,19,27
R00298,0,CLONE_INTERVAL,T1,t1_reindent,7,15,7,15
R00298,1,MUTATION,T1,t1_reindent,7,15,7,15
R00298,2,UNTOUCHED,T1,none,3,6,3,6
R00298,3,UNTOUCHED,T1,none,16,29,16,29
R00299,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,14,6,14
R00299,1,MUTATION,T2,t2_change_string_literal,8,8,8,8
R00299,2,UNTOUCHED,T1,none,3,5,3,5
R00299,3,UNTOUCHED,T1,none,15,26,15,26
R00300,0,CLONE_INTERVAL,T3,t3_insert_statement,12,20,12,20
R00300,1,UNTOUCHED,T1,none,4,11,4,11
R00300,2,UNTOUCHED,T1,none,21,21,21,21
R00300,3,UNTOUCHED,T1,none,22,32,23,33
R00301,0,CLONE_INTERVAL,T1,t1_add_eol_comment,10,22,10,22
R00301,1,MUTATION,T1,t1_add_eol_comment,12,12,12,12
R00301,2,UNTOUCHED,T1,none,3,9,3,9
R00301,3,UNTOUCHED,T1,none,23,25,23,25
R00302,0,CLONE_INTERVAL,T2,t2_change_int_literal,9,15,9,15
R00302,1,MUTATION,T2,t2_change_int_literal,11,11,11,11
R00302,2,UNTOUCHED,T1,none,3,8,3,8
R00302,3,UNTOUCHED,T1,none,16,29,16,29
R00303,0,CLONE_INTERVAL,T3,t3_delete_statement,9,14,9,13
R00303,1,MUTATION,T3,t3_delete_statement,14,14,,
R00303,2,UNTOUCHED,T1,none,4,8,4,8
R00303,3,UNTOUCHED,T1,none,15,26,14,25
R00304,0,CLONE_INTERVAL,T1,t1_add_blank_line,12,17,12,18
R00304,1,MUTATION,T1,t1_add_blank_line,,,14,14
R00304,2,UNTOUCHED,T1,none,6,11,6,11
R00304,3,UNTOUCHED,T1,none,18,20,19,21
R00305,0,CLONE_INTERVAL,T1,t1_add_eol_comment,7,12,7,12
R00305,1,MUTATION,T1,t1_add_eol_comment,10,10,10,10
R00305,2,UNTOUCHED,T1,none,3,6,3,6
R00305,3,UNTOUCHED,T1,none,13,15,13,15
R00306,0,CLONE_INTERVAL,T1,t1_add_eol_comment,8,14,8,14
R00306,1,MUTATION,T1,t1_add_eol_comment,8,8,8,8
R00306,2,UNTOUCHED,T1,none,3,7,3,7
R00306,3,UNTOUCHED,T1,none,15,24,15,24
R00307,0,CLONE_INTERVAL,T1,t1_add_eol_comment,7,13,7,13
R00307,1,MUTATION,T1,t1_add_eol_comment,12,12,12,12
R00307,2,UNTOUCHED,T1,none,3,6,3,6
R00307,3,UNTOUCHED,T1,none,14,18,14,18
R00308,0,CLONE_INTERVAL,T2,t2_rename_local_x4,8,22,8,22
R00308,1,MUTATION,T2,t2_rename_local_x4,8,20,8,20
R00308,2,UNTOUCHED,T1,none,4,7,4,7
R00308,3,UNTOUCHED,T1,none,23,39,23,39
R00309,0,CLONE_INTERVAL,T1,t1_add_eol_comment,8,14,8,14
R00309,1,MUTATION,T1,t1_add_eol_comment,8,8,8,8
R00309,2,UNTOUCHED,T1,none,3,7,3,7
R00309,3,UNTOUCHED,T1,none,15,18,15,18
R00310,0,CLONE_INTERVAL,T1,t1_add_eol_comment,9,14,9,14
R00310,1,MUTATION,T1,t1_add_eol_comment,14,14,14,14
R00310,2,UNTOUCHED,T1,none,3,8,3,8
R00310,3,UNTOUCHED,T1,none,15,19,15,19
R00311,0,CLONE_INTERVAL,T1,t1_reindent,15,31,15,31
R00311,1,MUTATION,T1,t1_reindent,15,31,15,31
R00311,2,UNTOUCHED,T1,none,3,14,3,14
R00311,3,UNTOUCHED,T1,none,32,35,32,35
R00312,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,11,6,11
R00312,1,MUTATION,T2,t2_change_string_literal,9,9,9,9
R00312,2,UNTOUCHED,T1,none,3,5,3,5
R00312,3,UNTOUCHED,T1,none,12,15,12,15
R00313,0,CLONE_INTERVAL,T2,t2_rename_local_x2,9,17,9,17
R00313,1,MUTATION,T2,t2_rename_local_x2,10,14,10,14
R00313,2,UNTOUCHED,T1,none,3,8,3,8
R00313,3,UNTOUCHED,T1,none,18,21,18,21
R00314,0,CLONE_INTERVAL,T2,t2_rename_local_x2,8,13,8,13
R00314,1,MUTATION,T2,t2_rename_local_x2,9,10,9,10
R00314,2,UNTOUCHED,T1,none,3,7,3,7
R00314,3,UNTOUCHED,T1,none,14,21,14,21
R00315,0,CLONE_INTERVAL,T1,t1_add_eol_comment,23,31,23,31
R00315,1,MUTATION,T1,t1_add_eol_comment,26,26,26,26
R00315,2,UNTOUCHED,T1,none,3,22,3,22
R00315,3,UNTOUCHED,T1,none,32,36,32,36
R00316,0,CLONE_INTERVAL,T1,t1_add_eol_comment,7,12,7,12
R00316,1,MUTATION,T1,t1_add_eol_comment,7,7,7,7
R00316,2,UNTOUCHED,T1,none,3,6,3,6
R00316,3,UNTOUCHED,T1,none,13,15,13,15
R00317,0,CLONE_INTERVAL,T2,t2_rename_local_x3,34,45,34,45
R00317,1,MUTATION,T2,t2_rename_local_x3,34,38,34,38
R00317,2,UNTOUCHED,T1,none,27,33,27,33
R00317,3,UNTOUCHED,T1,none,46,51,46,51
R00318,0,CLONE_INTERVAL,T1,t1_add_blank_line,9,14,9,15
R00318,1,MUTATION,T1,t1_add_blank_line,,,11,11
R00318,2,UNTOUCHED,T1,none,4,8,4,8
R00318,3,UNTOUCHED,T1,none,15,33,16,34
R00319,0,CLONE_INTERVAL,T2,t2_rename_local_x2,10,15,10,15
R00319,1,MUTATION,T2,t2_rename_local_x2,10,15,10,15
R00319,2,UNTOUCHED,T1,none,5,9,5,9
R00319,3,UNTOUCHED,T1,none,16,18,16,18
R00320,0,CLONE_INTERVAL,T2,t2_rename_local_x4,7,16,7,16
R00320,1,MUTATION,T2,t2_rename_local_x4,7,14,7,14
R00320,2,UNTOUCHED,T1,none,3,6,3,6
R00320,3,UNTOUCHED,T1,none,17,24,17,24
R00321,0,CLONE_INTERVAL,T1,t1_add_eol_comment,13,20,13,20
R00321,1,MUTATION,T1,t1_add_eol_comment,16,16,16,16
R00321,2,UNTOUCHED,T1,none,3,12,3,12
R00321,3,UNTOUCHED,T1,none,21,23,21,23
R00322,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,15,8,15
R00322,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00322,2,UNTOUCHED,T1,none,3,7,3,7
R00322,3,UNTOUCHED,T1,none,16,22,16,22
R00323,0,CLONE_INTERVAL,T2,t2_rename_local_x1,8,13,8,13
R00323,1,MUTATION,T2,t2_rename_local_x1,10,10,10,10
R00323,2,UNTOUCHED,T1,none,4,7,4,7
R00323,3,UNTOUCHED,T1,none,14,27,14,27
R00324,0,CLONE_INTERVAL,T1,t1_add_blank_line,11,20,11,21
R00324,1,MUTATION,T1,t1_add_blank_line,,,12,12
R00324,2,UNTOUCHED,T1,none,5,10,5,10
R00324,3,UNTOUCHED,T1,none,21,30,22,31
R00325,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,20,7,20
R00325,1,MUTATION,T2,t2_change_string_literal,16,16,16,16
R00325,2,UNTOUCHED,T1,none,3,6,3,6
R00325,3,UNTOUCHED,T1,none,21,24,21,24
R00326,0,CLONE_INTERVAL,T2,t2_change_int_literal,21,28,21,28
R00326,1,MUTATION,T2,t2_change_int_literal,21,21,21,21
R00326,2,UNTOUCHED,T1,none,3,20,3,20
R00326,3,UNTOUCHED,T1,none,29,159,29,159
R00327,0,CLONE_INTERVAL,T2,t2_rename_local_x1,6,11,6,11
R00327,1,MUTATION,T2,t2_rename_local_x1,7,11,7,11
R00327,2,UNTOUCHED,T1,none,3,5,3,5
R00327,3,UNTOUCHED,T1,none,12,18,12,18
R00328,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,11,6,12
R00328,1,MUTATION,T1,t1_add_blank_line,,,9,9
R00328,2,UNTOUCHED,T1,none,3,5,3,5
R00328,3,UNTOUCHED,T1,none,12,21,13,22
R00329,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,18,6,18
R00329,1,MUTATION,T1,t1_add_eol_comment,18,18,18,18
R00329,2,UNTOUCHED,T1,none,3,5,3,5
R00329,3,UNTOUCHED,T1,none,19,23,19,23
R00330,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,11,6,13
R00330,1,MUTATION,T3,t3_wrap_statement,,,10,10
R00330,2,UNTOUCHED,T1,none,3,5,3,5
R00330,3,UNTOUCHED,T1,none,12,31,14,33
R00331,0,CLONE_INTERVAL,T1,t1_add_blank_line,16,21,16,22
R00331,1,MUTATION,T1,t1_add_blank_line,,,20,20
R00331,2,UNTOUCHED,T1,none,11,15,11,15
R00331,3,UNTOUCHED,T1,none,22,45,23,46
R00332,0,CLONE_INTERVAL,T2,t2_rename_local_x1,6,17,6,17
R00332,1,MUTATION,T2,t2_rename_local_x1,7,14,7,14
R00332,2,UNTOUCHED,T1,none,3,5,3,5
R00332,3,UNTOUCHED,T1,none,18,22,18,22
R00333,0,CLONE_INTERVAL,T2,t2_rename_local_x1,7,12,7,12
R00333,1,MUTATION,T2,t2_rename_local_x1,7,12,7,12
R00333,2,UNTOUCHED,T1,none,3,6,3,6
R00333,3,UNTOUCHED,T1,none,13,20,13,20
R00334,0,CLONE_INTERVAL,T1,t1_add_blank_line,8,13,8,14
R00334,1,MUTATION,T1,t1_add_blank_line,,,13,13
R00334,2,UNTOUCHED,T1,none,3,7,3,7
R00334,3,UNTOUCHED,T1,none,14,24,15,25
R00335,0,CLONE_INTERVAL,T2,t2_change_int_literal,7,12,7,12
R00335,1,MUTATION,T2,t2_change_int_literal,7,7,7,7
R00335,2,UNTOUCHED,T1,none,3,6,3,6
R00335,3,UNTOUCHED,T1,none,13,15,13,15
R00336,0,CLONE_INTERVAL,T2,t2_change_int_literal,7,12,7,12
R00336,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00336,2,UNTOUCHED,T1,none,3,6,3,6
R00336,3,UNTOUCHED,T1,none,13,18,13,18
R00337,0,CLONE_INTERVAL,T2,t2_change_int_literal,31,36,31,36
R00337,1,MUTATION,T2,t2_change_int_literal,32,32,32,32
R00337,2,UNTOUCHED,T1,none,27,30,27,30
R00337,3,UNTOUCHED,T1,none,37,45,37,45
R00338,0,CLONE_INTERVAL,T3,t3_insert_statement,6,12,6,13
R00338,1,MUTATION,T3,t3_insert_statement,,,8,8
R00338,2,UNTOUCHED,T1,none,3,5,3,5
R00338,3,UNTOUCHED,T1,none,13,17,14,18
R00339,0,CLONE_INTERVAL,T3,t3_delete_statement,8,15,7,13
R00339,1,MUTATION,T3,t3_delete_statement,11,11,,
R00339,2,UNTOUCHED,T1,none,4,7,3,6
R00339,3,UNTOUCHED,T1,none,16,21,14,19
R00340,0,CLONE_INTERVAL,T2,t2_rename_local_x1,7,12,7,12
R00340,1,MUTATION,T2,t2_rename_local_x1,7,10,7,10
R00340,2,UNTOUCHED,T1,none,4,6,4,6
R00340,3,UNTOUCHED,T1,none,13,19,13,19
R00341,0,CLONE_INTERVAL,T2,t2_rename_local_x3,6,11,6,11
R00341,1,MUTATION,T2,t2_rename_local_x3,6,11,6,11
R00341,2,UNTOUCHED,T1,none,3,5,3,5
R00341,3,UNTOUCHED,T1,none,12,14,12,14
R00342,0,CLONE_INTERVAL,T1,t1_reindent,10,16,10,16
R00342,1,MUTATION,T1,t1_reindent,10,16,10,16
R00342,2,UNTOUCHED,T1,none,6,9,6,9
R00342,3,UNTOUCHED,T1,none,17,22,17,22
R00343,0,CLONE_INTERVAL,T3,t3_delete_statement,15,25,15,24
R00343,1,MUTATION,T3,t3_delete_statement,17,17,,
R00343,2,UNTOUCHED,T1,none,12,14,12,14
R00343,3,UNTOUCHED,T1,none,26,28,25,27
R00344,0,CLONE_INTERVAL,T2,t2_rename_local_x1,8,13,8,13
R00344,1,MUTATION,T2,t2_rename_local_x1,9,11,9,11
R00344,2,UNTOUCHED,T1,none,4,7,4,7
R00344,3,UNTOUCHED,T1,none,14,26,14,26
R00345,0,CLONE_INTERVAL,T1,t1_reindent,6,11,6,11
R00345,1,MUTATION,T1,t1_reindent,6,11,6,11
R00345,2,UNTOUCHED,T1,none,3,5,3,5
R00345,3,UNTOUCHED,T1,none,12,16,12,16
R00346,0,CLONE_INTERVAL,T1,t1_add_blank_line,12,22,12,23
R00346,1,MUTATION,T1,t1_add_blank_line,,,15,15
R00346,2,UNTOUCHED,T1,none,9,11,9,11
R00346,3,UNTOUCHED,T1,none,23,29,24,30
R00347,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,11,6,12
R00347,1,MUTATION,T1,t1_add_block_comment,,,8,8
R00347,2,UNTOUCHED,T1,none,3,5,3,5
R00347,3,UNTOUCHED,T1,none,12,23,13,24
R00348,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,15,8,15
R00348,1,MUTATION,T2,t2_change_string_literal,8,8,8,8
R00348,2,UNTOUCHED,T1,none,3,7,3,7
R00348,3,UNTOUCHED,T1,none,16,19,16,19
R00349,0,CLONE_INTERVAL,T3,t3_delete_statement,7,20,7,19
R00349,1,MUTATION,T3,t3_delete_statement,8,8,,
R00349,2,UNTOUCHED,T1,none,4,6,4,6
R00349,3,UNTOUCHED,T1,none,21,23,20,22
R00350,0,CLONE_INTERVAL,T1,t1_reindent,7,12,7,12
R00350,1,MUTATION,T1,t1_reindent,7,12,7,12
R00350,2,UNTOUCHED,T1,none,3,6,3,6
R00350,3,UNTOUCHED,T1,none,13,26,13,26
R00351,0,CLONE_INTERVAL,T2,t2_rename_local_x2,9,15,9,15
R00351,1,MUTATION,T2,t2_rename_local_x2,10,14,10,14
R00351,2,UNTOUCHED,T1,none,5,8,5,8
R00351,3,UNTOUCHED,T1,none,16,18,16,18
R00352,0,CLONE_INTERVAL,T1,t1_reindent,8,13,8,13
R00352,1,MUTATION,T1,t1_reindent,8,13,8,13
R00352,2,UNTOUCHED,T1,none,4,7,4,7
R00352,3,UNTOUCHED,T1,none,14,19,14,19
R00353,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,20,6,20
R00353,1,MUTATION,T1,t1_add_eol_comment,14,14,14,14
R00353,2,UNTOUCHED,T1,none,3,5,3,5
R00353,3,UNTOUCHED,T1,none,21,31,21,31
R00354,0,CLONE_INTERVAL,T1,t1_add_block_comment,8,14,8,15
R00354,1,MUTATION,T1,t1_add_block_comment,,,14,14
R00354,2,UNTOUCHED,T1,none,3,7,3,7
R00354,3,UNTOUCHED,T1,none,15,17,16,18
R00355,0,CLONE_INTERVAL,T1,t1_reindent,9,14,9,14
R00355,1,MUTATION,T1,t1_reindent,9,14,9,14
R00355,2,UNTOUCHED,T1,none,3,8,3,8
R00355,3,UNTOUCHED,T1,none,15,17,15,17
R00356,0,CLONE_INTERVAL,T1,t1_add_eol_comment,7,20,7,20
R00356,1,MUTATION,T1,t1_add_eol_comment,18,18,18,18
R00356,2,UNTOUCHED,T1,none,3,6,3,6
R00356,3,UNTOUCHED,T1,none,21,39,21,39
R00357,0,CLONE_INTERVAL,T1,t1_add_blank_line,18,23,18,24
R00357,1,MUTATION,T1,t1_add_blank_line,,,21,21
R00357,2,UNTOUCHED,T1,none,3,17,3,17
R00357,3,UNTOUCHED,T1,none,24,31,25,32
R00358,0,CLONE_INTERVAL,T3,t3_delete_statement,12,25,11,23
R00358,1,MUTATION,T3,t3_delete_statement,13,13,,
R00358,2,UNTOUCHED,T1,none,4,11,3,10
R00358,3,UNTOUCHED,T1,none,26,41,24,39
R00359,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,18,6,18
R00359,1,MUTATION,T1,t1_add_eol_comment,8,8,8,8
R00359,2,UNTOUCHED,T1,none,3,5,3,5
R00359,3,UNTOUCHED,T1,none,19,26,19,26
