"FUNCTION_ID_ONE","FUNCTION_ID_TWO","FUNCTIONALITY_ID","SIM_BOTH","NAME1","TYPE1","S1","E1","NAME2","TYPE2","S2","E2"
"4385640","14736188","4","0.789473684210526","1234284.java","selected","70","88","1057320.java","selected","207","224"
"4385640","12971450","4","0.789473684210526","1234284.java","selected","70","88","2403960.java","selected","34","49"
"4385640","19247466","4","0.837037037037037","1234284.java","selected","70","88","693554.java","selected","184","203"
"4385640","10391639","4","0.80952380952381","1234284.java","selected","70","88","1597770.java","selected","195","215"
"4385640","7678253","4","0.7","1234284.java","selected","70","88","2147346.java","selected","28","47"
"4385640","16987999","4","0.714285714285714","1234284.java","selected","70","88","861428.java","selected","327","347"
"9195362","11952735","4","0.730769230769231","199111.java","selected","139","162","2021481.java","selected","443","465"
"3024981","3024988","4","0.845070422535211","2078997.java","selected","148","158","2078997.java","selected","233","242"
"3024981","3024986","4","0.727272727272727","2078997.java","selected","148","158","2078997.java","selected","208","218"
"18935118","20103762","4","0.776255707762557","1047166.java","selected","372","398","1424874.java","selected","775","803"
"13063241","19033605","4","0.777777777777778","1105905.java","selected","10","18","1741101.java","selected","263","271"
"14311145","21824901","4","0.733333333333333","2575191.java","selected","53","65","2377910.java","selected","12","26"
"17728719","18600879","4","0.7","2300478.java","selected","60","68","2117277.java","selected","88","95"
"18600879","18748516","4","0.795454545454545","2117277.java","selected","88","95","351570.java","selected","83","92"
"10089329","18600879","4","0.727272727272727","238585.java","selected","13","21","2117277.java","selected","88","95"
"17791385","18600879","4","0.8","499481.java","selected","849","857","2117277.java","selected","88","95"
"6778337","18600879","4","0.7","591600.java","selected","1184","1192","2117277.java","selected","88","95"
"5523389","18600879","4","0.8","1823751.java","selected","50","58","2117277.java","selected","88","95"
"6291471","18600879","4","0.727272727272727","1789943.java","selected","51","60","2117277.java","selected","88","95"
"2107034","18600879","4","0.727272727272727","1405274.java","selected","18","27","2117277.java","selected","88","95"
"12236729","18600879","4","0.888888888888889","382695.java","selected","324","331","2117277.java","selected","88","95"
"18600879","18865693","4","0.888888888888889","2117277.java","selected","88","95","1194610.java","selected","180","187"
"3318214","18600879","4","0.727272727272727","664690.java","selected","712","721","2117277.java","selected","88","95"
"13834118","18600879","4","0.8","591946.java","selected","827","835","2117277.java","selected","88","95"
"14341904","18600879","4","0.888888888888889","1669355.java","selected","59","66","2117277.java","selected","88","95"
"17728719","22221713","4","0.823529411764706","2300478.java","selected","60","68","1010374.java","selected","511","521"
"9592646","17728719","4","0.7","580446.java","selected","7","14","2300478.java","selected","60","68"
"6501291","17728719","4","0.727272727272727","853320.java","selected","48","57","2300478.java","selected","60","68"
"12236729","17728719","4","0.797619047619048","382695.java","selected","324","331","2300478.java","selected","60","68"
"17728719","18865693","4","0.7","2300478.java","selected","60","68","1194610.java","selected","180","187"
"2538511","17728719","4","0.7","2260531.java","selected","504","511","2300478.java","selected","60","68"
"17728719","20023016","4","0.8","2300478.java","selected","60","68","341629.java","selected","51","59"
"14341904","17728719","4","0.7","1669355.java","selected","59","66","2300478.java","selected","60","68"
"10878062","17728719","4","0.7","463196.java","selected","251","258","2300478.java","selected","60","68"
"10089329","18748516","4","0.727272727272727","238585.java","selected","13","21","351570.java","selected","83","92"
"18748516","22221713","4","0.75","351570.java","selected","83","92","1010374.java","selected","511","521"
"17791385","18748516","4","0.727272727272727","499481.java","selected","849","857","351570.java","selected","83","92"
"10942052","18748516","4","0.833333333333333","2249608.java","selected","137","147","351570.java","selected","83","92"
"5523389","18748516","4","0.727272727272727","1823751.java","selected","50","58","351570.java","selected","83","92"
"6291471","18748516","4","0.727272727272727","1789943.java","selected","51","60","351570.java","selected","83","92"
"9592646","18748516","4","0.795454545454545","580446.java","selected","7","14","351570.java","selected","83","92"
"2107034","18748516","4","0.727272727272727","1405274.java","selected","18","27","351570.java","selected","83","92"
"12236729","18748516","4","0.727272727272727","382695.java","selected","324","331","351570.java","selected","83","92"
"18748516","18865693","4","0.727272727272727","351570.java","selected","83","92","1194610.java","selected","180","187"
"2538511","18748516","4","0.795454545454545","2260531.java","selected","504","511","351570.java","selected","83","92"
"13834118","18748516","4","0.727272727272727","591946.java","selected","827","835","351570.java","selected","83","92"
"14341904","18748516","4","0.727272727272727","1669355.java","selected","59","66","351570.java","selected","83","92"
"10878062","18748516","4","0.795454545454545","463196.java","selected","251","258","351570.java","selected","83","92"
"1699613","17788458","4","0.869565217391304","2668601.java","selected","369","390","223148.java","selected","221","243"
"1699613","4889264","4","0.863636363636364","2668601.java","selected","369","390","1208869.java","selected","460","481"
"8801436","20898459","4","0.770833333333333","2535377.java","selected","103","139","673606.java","selected","16","53"
"19993993","20898459","4","0.824480369515012","1208371.java","selected","105","147","673606.java","selected","16","53"
"9109613","20898459","4","0.8","855185.java","selected","104","142","673606.java","selected","16","53"
"1048665","20898459","4","0.770833333333333","1720009.java","selected","19","52","673606.java","selected","16","53"
"20898459","22712288","4","0.8","673606.java","selected","16","53","1367404.java","selected","123","161"
"9499457","20898459","4","0.822170900692841","2685697.java","selected","64","106","673606.java","selected","16","53"
"9592646","10089329","4","0.727272727272727","580446.java","selected","7","14","238585.java","selected","13","21"
"2538511","10089329","4","0.727272727272727","2260531.java","selected","504","511","238585.java","selected","13","21"
"10089329","10878062","4","0.727272727272727","238585.java","selected","13","21","463196.java","selected","251","258"
"2012592","3746824","4","0.777777777777778","1447608.java","selected","46","60","39128.java","selected","41","58"
"2012592","2199604","4","0.777777777777778","1447608.java","selected","46","60","2245750.java","selected","360","377"
"2012592","9186582","4","0.777777777777778","1447608.java","selected","46","60","1495157.java","selected","360","377"
"17984312","22410173","4","0.733333333333333","91947.java","selected","61","72","2383916.java","selected","15","27"
"15768167","17984312","4","0.714285714285714","2354960.java","selected","15","26","91947.java","selected","61","72"
"17927694","17984312","4","0.857142857142857","653187.java","selected","45","56","91947.java","selected","61","72"
"5822585","17984312","4","0.714285714285714","2231976.java","selected","42","53","91947.java","selected","61","72"
"17984312","23294396","4","0.764705882352941","91947.java","selected","61","72","422665.java","selected","8","22"
"3577507","17984312","4","0.857142857142857","1344848.java","selected","9","18","91947.java","selected","61","72"
"17984312","20091126","4","0.866666666666667","91947.java","selected","61","72","2226703.java","selected","68","80"
"5751314","13902981","4","0.703703703703704","438322.java","selected","897","917","304936.java","selected","871","897"
"10916692","23273706","4","0.730418943533698","1054088.java","selected","28","72","1427675.java","selected","21","59"
"14311145","15768167","4","0.714285714285714","2575191.java","selected","53","65","2354960.java","selected","15","26"
"9597889","14311145","4","0.714285714285714","717736.java","selected","140","153","2575191.java","selected","53","65"
"19290859","19582152","4","0.857142857142857","464186.java","selected","27","33","530308.java","selected","111","117"
"11277510","19582152","4","0.7","1560307.java","selected","124","133","530308.java","selected","111","117"
"17557289","19582152","4","0.857142857142857","2026703.java","selected","472","478","530308.java","selected","111","117"
"16098010","19582152","4","0.714285714285714","2687364.java","selected","24","30","530308.java","selected","111","117"
"5297820","19582152","4","0.714285714285714","208660.java","selected","76","82","530308.java","selected","111","117"
"19582152","20082006","4","0.714285714285714","530308.java","selected","111","117","1893527.java","selected","47","53"
"18542300","19582152","4","0.857142857142857","999982.java","selected","18","24","530308.java","selected","111","117"
"9840907","19582152","4","0.714285714285714","1953242.java","selected","48","54","530308.java","selected","111","117"
"16166059","19582152","4","0.857142857142857","1002172.java","selected","24","30","530308.java","selected","111","117"
"19582152","21308543","4","0.714285714285714","530308.java","selected","111","117","2617201.java","selected","204","210"
"8106130","19582152","4","0.857142857142857","2220153.java","selected","87","93","530308.java","selected","111","117"
"17857284","19582152","4","0.857142857142857","685601.java","selected","89","95","530308.java","selected","111","117"
"4716110","19582152","4","0.714285714285714","1796857.java","selected","36","42","530308.java","selected","111","117"
"14168494","19582152","4","0.857142857142857","2037747.java","selected","98","104","530308.java","selected","111","117"
"14129929","19582152","4","0.857142857142857","2088123.java","selected","40","46","530308.java","selected","111","117"
"18457132","19582152","4","0.714285714285714","1600186.java","selected","565","571","530308.java","selected","111","117"
"13292288","17788458","4","0.869565217391304","356375.java","selected","500","521","223148.java","selected","221","243"
"4889264","13292288","4","0.863636363636364","1208869.java","selected","460","481","356375.java","selected","500","521"
"10826994","23494305","4","0.727272727272727","2041650.java","selected","50","60","941488.java","selected","297","307"
"9525318","23494305","4","0.818181818181818","776814.java","selected","79","89","941488.java","selected","297","307"
"15924093","23494305","4","0.818181818181818","1337392.java","selected","59","68","941488.java","selected","297","307"
"18974466","23494305","4","0.769230769230769","2290756.java","selected","41","53","941488.java","selected","297","307"
"1863214","23494305","4","0.727272727272727","2350542.java","selected","38","47","941488.java","selected","297","307"
"20036910","23494305","4","0.833333333333333","523204.java","selected","83","94","941488.java","selected","297","307"
"23494305","23574216","4","0.818181818181818","941488.java","selected","297","307","2524777.java","selected","33","43"
"8843442","23494305","4","0.818181818181818","2279865.java","selected","16","26","941488.java","selected","297","307"
"1966262","5751314","4","0.703703703703704","1483221.java","selected","836","862","438322.java","selected","897","917"
"1706023","17830886","4","0.761904761904762","2090878.java","selected","71","88","2197076.java","selected","224","238"
"17791385","22221713","4","0.75","499481.java","selected","849","857","1010374.java","selected","511","521"
"10942052","22221713","4","0.833333333333333","2249608.java","selected","137","147","1010374.java","selected","511","521"
"5523389","22221713","4","0.75","1823751.java","selected","50","58","1010374.java","selected","511","521"
"789253","22221713","4","0.733333333333333","5908.java","default","7","20","1010374.java","selected","511","521"
"3318214","22221713","4","0.75","664690.java","selected","712","721","1010374.java","selected","511","521"
"13834118","22221713","4","0.75","591946.java","selected","827","835","1010374.java","selected","511","521"
"5751314","10287986","4","0.703703703703704","438322.java","selected","897","917","2215261.java","selected","838","864"
"7655679","17275141","4","0.836734693877551","377837.java","selected","168","234","820788.java","selected","24","103"
"13048961","13048963","4","0.863636363636364","1006288.java","selected","342","362","1006288.java","selected","397","415"
"13048961","13048962","4","0.863636363636364","1006288.java","selected","342","362","1006288.java","selected","370","389"
"15768167","22410173","4","0.8","2354960.java","selected","15","26","2383916.java","selected","15","27"
"9325670","22410173","4","0.866071428571429","1262585.java","selected","54","66","2383916.java","selected","15","27"
"6319887","22410173","4","0.733333333333333","1011432.java","selected","596","607","2383916.java","selected","15","27"
"11993046","22410173","4","0.866071428571429","1752530.java","selected","128","140","2383916.java","selected","15","27"
"14876163","22410173","4","0.733333333333333","1221453.java","selected","21","32","2383916.java","selected","15","27"
"15831694","22410173","4","0.733333333333333","1372098.java","selected","24","35","2383916.java","selected","15","27"
"2418918","22410173","4","0.866071428571429","1632727.java","selected","129","141","2383916.java","selected","15","27"
"21285620","22410173","4","0.733333333333333","1230451.java","selected","283","294","2383916.java","selected","15","27"
"978946","22410173","4","0.733333333333333","251951.java","selected","15","26","2383916.java","selected","15","27"
"17927694","22410173","4","0.733333333333333","653187.java","selected","45","56","2383916.java","selected","15","27"
"6980854","22410173","4","0.866071428571429","567178.java","selected","45","57","2383916.java","selected","15","27"
"22410173","23613195","4","0.866071428571429","2383916.java","selected","15","27","215042.java","selected","58","70"
"11066056","22410173","4","0.733333333333333","2705355.java","selected","1005","1016","2383916.java","selected","15","27"
"22410173","22919520","4","0.705882352941176","2383916.java","selected","15","27","2016782.java","selected","312","326"
"3584277","22410173","4","0.8","327063.java","selected","157","168","2383916.java","selected","15","27"
"12728035","22410173","4","0.733333333333333","1398143.java","selected","185","196","2383916.java","selected","15","27"
"21457925","22410173","4","0.733333333333333","1829489.java","selected","289","300","2383916.java","selected","15","27"
"13396233","22410173","4","0.733333333333333","1023723.java","selected","24","35","2383916.java","selected","15","27"
"1424647","22410173","4","0.866071428571429","2082.java","selected","64","76","2383916.java","selected","15","27"
"17727663","22410173","4","0.705882352941176","2034151.java","selected","623","637","2383916.java","selected","15","27"
"14840321","22410173","4","0.733333333333333","2054531.java","selected","466","478","2383916.java","selected","15","27"
"18070589","22300980","4","0.869565217391304","2138232.java","selected","76","98","1770455.java","selected","17","37"
"5751314","18731109","4","0.703703703703704","438322.java","selected","897","917","2365821.java","selected","838","864"
"9325670","15768167","4","0.733333333333333","1262585.java","selected","54","66","2354960.java","selected","15","26"
"6319887","15768167","4","0.714285714285714","1011432.java","selected","596","607","2354960.java","selected","15","26"
"11993046","15768167","4","0.733333333333333","1752530.java","selected","128","140","2354960.java","selected","15","26"
"14876163","15768167","4","0.714285714285714","1221453.java","selected","21","32","2354960.java","selected","15","26"
"15768167","15831694","4","0.714285714285714","2354960.java","selected","15","26","1372098.java","selected","24","35"
"2418918","15768167","4","0.733333333333333","1632727.java","selected","129","141","2354960.java","selected","15","26"
"15768167","21285620","4","0.714285714285714","2354960.java","selected","15","26","1230451.java","selected","283","294"
"978946","15768167","4","0.714285714285714","251951.java","selected","15","26","2354960.java","selected","15","26"
"15768167","17927694","4","0.714285714285714","2354960.java","selected","15","26","653187.java","selected","45","56"
"6980854","15768167","4","0.733333333333333","567178.java","selected","45","57","2354960.java","selected","15","26"
"15768167","23613195","4","0.733333333333333","2354960.java","selected","15","26","215042.java","selected","58","70"
"10565544","15768167","4","0.712765957446808","2740233.java","selected","48","57","2354960.java","selected","15","26"
"11066056","15768167","4","0.714285714285714","2705355.java","selected","1005","1016","2354960.java","selected","15","26"
"15768167","22919520","4","0.75","2354960.java","selected","15","26","2016782.java","selected","312","326"
"15768167","16733950","4","0.8125","2354960.java","selected","15","26","253429.java","selected","26","38"
"3584277","15768167","4","0.785714285714286","327063.java","selected","157","168","2354960.java","selected","15","26"
"12728035","15768167","4","0.714285714285714","1398143.java","selected","185","196","2354960.java","selected","15","26"
"15768167","21457925","4","0.714285714285714","2354960.java","selected","15","26","1829489.java","selected","289","300"
"3577507","15768167","4","0.714285714285714","1344848.java","selected","9","18","2354960.java","selected","15","26"
"13396233","15768167","4","0.714285714285714","1023723.java","selected","24","35","2354960.java","selected","15","26"
"1424647","15768167","4","0.733333333333333","2082.java","selected","64","76","2354960.java","selected","15","26"
"3024978","3024988","4","0.818181818181818","2078997.java","selected","110","120","2078997.java","selected","233","242"
"14736188","20886787","4","0.833333333333333","1057320.java","selected","207","224","1049350.java","selected","40","56"
"5751314","8612648","4","0.703703703703704","438322.java","selected","897","917","707943.java","selected","873","899"
"9525318","10826994","4","0.776699029126214","776814.java","selected","79","89","2041650.java","selected","50","60"
"10826994","15924093","4","0.718446601941748","2041650.java","selected","50","60","1337392.java","selected","59","68"
"10826994","21425787","4","0.786407766990291","2041650.java","selected","50","60","1629556.java","selected","365","375"
"10826994","23574216","4","0.818181818181818","2041650.java","selected","50","60","2524777.java","selected","33","43"
"10415388","10826994","4","0.727272727272727","1334309.java","selected","19","29","2041650.java","selected","50","60"
"8843442","10826994","4","0.727272727272727","2279865.java","selected","16","26","2041650.java","selected","50","60"
"11050195","11199367","4","0.714285714285714","1141869.java","selected","113","125","981509.java","selected","222","233"
"1528719","21442625","4","0.839622641509434","2013251.java","selected","33","62","2380096.java","selected","91","117"
"5751314","22246375","4","0.703703703703704","438322.java","selected","897","917","2481579.java","selected","893","919"
"10942052","17791385","4","0.75","2249608.java","selected","137","147","499481.java","selected","849","857"
"9592646","17791385","4","0.8","580446.java","selected","7","14","499481.java","selected","849","857"
"6501291","17791385","4","0.727272727272727","853320.java","selected","48","57","499481.java","selected","849","857"
"12236729","17791385","4","0.7","382695.java","selected","324","331","499481.java","selected","849","857"
"17791385","18865693","4","0.7","499481.java","selected","849","857","1194610.java","selected","180","187"
"2538511","17791385","4","0.8","2260531.java","selected","504","511","499481.java","selected","849","857"
"17791385","20023016","4","0.7","499481.java","selected","849","857","341629.java","selected","51","59"
"14341904","17791385","4","0.7","1669355.java","selected","59","66","499481.java","selected","849","857"
"10878062","17791385","4","0.8","463196.java","selected","251","258","499481.java","selected","849","857"
"288695","17415423","4","0.730769230769231","134472.java","default","290","315","1377081.java","selected","65","86"
"5751314","19142736","4","0.703703703703704","438322.java","selected","897","917","1402632.java","selected","838","864"
"12980227","19033605","4","0.727272727272727","2425138.java","selected","35","45","1741101.java","selected","263","271"
"12980227","13290531","4","0.833333333333333","2425138.java","selected","35","45","2475361.java","selected","610","621"
"9325670","15527452","4","0.8","1262585.java","selected","54","66","174244.java","selected","78","93"
"9325670","22919520","4","0.823529411764706","1262585.java","selected","54","66","2016782.java","selected","312","326"
"3584277","9325670","4","0.733333333333333","327063.java","selected","157","168","1262585.java","selected","54","66"
"9325670","13335071","4","0.722222222222222","1262585.java","selected","54","66","832110.java","selected","49","64"
"9325670","17727663","4","0.823529411764706","1262585.java","selected","54","66","2034151.java","selected","623","637"
"9325670","14840321","4","0.866666666666667","1262585.java","selected","54","66","2054531.java","selected","466","478"
"7380658","14432775","4","0.831932773109244","2715518.java","selected","122","137","920983.java","selected","188","205"
"7380658","17371628","4","0.75","2715518.java","selected","122","137","1126373.java","selected","107","122"
"7380658","19060603","4","0.826446280991736","2715518.java","selected","122","137","1948447.java","selected","147","165"
"160739","5260867","4","0.75","70495.java","default","31","61","1156117.java","selected","61","87"
"771802","5260867","4","0.75","119082.java","default","31","61","1156117.java","selected","61","87"
"413620","5260867","4","0.75","74210.java","default","116","146","1156117.java","selected","61","87"
"5260867","5856886","4","0.75","1156117.java","selected","61","87","261718.java","selected","40","70"
"427727","5260867","4","0.75","95696.java","default","31","61","1156117.java","selected","61","87"
"14624031","20691789","4","0.765957446808511","87099.java","selected","61","82","224239.java","selected","22","43"
"7678253","14624031","4","0.727272727272727","2147346.java","selected","28","47","87099.java","selected","61","82"
"588571","16307790","4","0.733333333333333","127477.java","default","10","21","797.java","selected","18","32"
"5751314","13783899","4","0.703703703703704","438322.java","selected","897","917","1966020.java","selected","894","920"
"5751314","7132186","4","0.703703703703704","438322.java","selected","897","917","364540.java","selected","871","897"
"5751314","9693857","4","0.703703703703704","438322.java","selected","897","917","964253.java","selected","874","900"
"5751314","6244936","4","0.703703703703704","438322.java","selected","897","917","183804.java","selected","752","778"
"5751314","13028546","4","0.703703703703704","438322.java","selected","897","917","593263.java","selected","837","863"
"5751314","18731110","4","0.703703703703704","438322.java","selected","897","917","2365821.java","selected","874","900"
"1966263","5751314","4","0.703703703703704","1483221.java","selected","872","898","438322.java","selected","897","917"
"2532321","5751314","4","0.703703703703704","244622.java","selected","837","863","438322.java","selected","897","917"
"5751314","11319479","4","0.703703703703704","438322.java","selected","897","917","2430560.java","selected","838","864"
"5751314","8778962","4","0.703703703703704","438322.java","selected","897","917","2599719.java","selected","874","900"
"5751314","16388707","4","0.703703703703704","438322.java","selected","897","917","1802351.java","selected","838","864"
"411631","5751314","4","0.703703703703704","77069.java","default","872","898","438322.java","selected","897","917"
"5751314","13902980","4","0.703703703703704","438322.java","selected","897","917","304936.java","selected","835","861"
"5751314","8612647","4","0.703703703703704","438322.java","selected","897","917","707943.java","selected","837","863"
"5751314","19912848","4","0.703703703703704","438322.java","selected","897","917","419020.java","selected","939","965"
"4518933","5751314","4","0.703703703703704","1496807.java","selected","848","874","438322.java","selected","897","917"
"5751314","12678588","4","0.703703703703704","438322.java","selected","897","917","2510322.java","selected","754","780"
"5751314","21870536","4","0.703703703703704","438322.java","selected","897","917","1876215.java","selected","753","779"
"5751314","21488869","4","0.703703703703704","438322.java","selected","897","917","588446.java","selected","875","901"
"5751314","11548510","4","0.703703703703704","438322.java","selected","897","917","2640664.java","selected","753","779"
"2532322","5751314","4","0.703703703703704","244622.java","selected","873","899","438322.java","selected","897","917"
"5751314","16351776","4","0.703703703703704","438322.java","selected","897","917","1931054.java","selected","874","900"
"4471000","5751314","4","0.703703703703704","2229382.java","selected","838","864","438322.java","selected","897","917"
"5751314","7460370","4","0.703703703703704","438322.java","selected","897","917","1494993.java","selected","873","899"
"5751314","17456565","4","0.703703703703704","438322.java","selected","897","917","2038811.java","selected","838","864"
"5751314","19912847","4","0.703703703703704","438322.java","selected","897","917","419020.java","selected","901","927"
"4518934","5751314","4","0.703703703703704","1496807.java","selected","884","910","438322.java","selected","897","917"
"5751314","9088422","4","0.703703703703704","438322.java","selected","897","917","2348309.java","selected","754","780"
"5751314","12614305","4","0.703703703703704","438322.java","selected","897","917","2339370.java","selected","755","781"
"5751314","22993367","4","0.703703703703704","438322.java","selected","897","917","2108660.java","selected","923","949"
"5751314","21488868","4","0.703703703703704","438322.java","selected","897","917","588446.java","selected","839","865"
"948487","5751314","4","0.703703703703704","16883.java","default","889","915","438322.java","selected","897","917"
"5751314","6061402","4","0.703703703703704","438322.java","selected","897","917","2190287.java","selected","837","863"
"5751314","8625347","4","0.703703703703704","438322.java","selected","897","917","2429982.java","selected","872","898"
"4471001","5751314","4","0.703703703703704","2229382.java","selected","874","900","438322.java","selected","897","917"
"5751314","22993368","4","0.703703703703704","438322.java","selected","897","917","2108660.java","selected","959","985"
"5751314","9088423","4","0.703703703703704","438322.java","selected","897","917","2348309.java","selected","790","816"
"6190160","6190168","4","0.777777777777778","171320.java","selected","32","40","171320.java","selected","164","172"
"11050195","17156131","4","0.714285714285714","1141869.java","selected","113","125","2088201.java","selected","65","75"
"11050195","11717079","4","0.75","1141869.java","selected","113","125","1013927.java","selected","837","851"
"11050195","17477951","4","0.714285714285714","1141869.java","selected","113","125","2337215.java","selected","43","54"
"13744886","20305472","4","0.703703703703704","1939466.java","selected","55","79","265205.java","selected","60","81"
"17557289","19290859","4","0.857142857142857","2026703.java","selected","472","478","464186.java","selected","27","33"
"16706229","19290859","4","0.857142857142857","971300.java","selected","176","182","464186.java","selected","27","33"
"16098010","19290859","4","0.857142857142857","2687364.java","selected","24","30","464186.java","selected","27","33"
"5297820","19290859","4","0.857142857142857","208660.java","selected","76","82","464186.java","selected","27","33"
"19290859","20082006","4","0.857142857142857","464186.java","selected","27","33","1893527.java","selected","47","53"
"9840907","19290859","4","0.714285714285714","1953242.java","selected","48","54","464186.java","selected","27","33"
"16166059","19290859","4","0.857142857142857","1002172.java","selected","24","30","464186.java","selected","27","33"
"19290859","21308543","4","0.714285714285714","464186.java","selected","27","33","2617201.java","selected","204","210"
"8106130","19290859","4","0.714285714285714","2220153.java","selected","87","93","464186.java","selected","27","33"
"4716110","19290859","4","0.857142857142857","1796857.java","selected","36","42","464186.java","selected","27","33"
"18457132","19290859","4","0.714285714285714","1600186.java","selected","565","571","464186.java","selected","27","33"
"18991846","19290859","4","0.777777777777778","2001980.java","selected","22","30","464186.java","selected","27","33"
"6319887","17927694","4","0.857142857142857","1011432.java","selected","596","607","653187.java","selected","45","56"
"5822585","6319887","4","0.714285714285714","2231976.java","selected","42","53","1011432.java","selected","596","607"
"6319887","23294396","4","0.764705882352941","1011432.java","selected","596","607","422665.java","selected","8","22"
"3577507","6319887","4","0.857142857142857","1344848.java","selected","9","18","1011432.java","selected","596","607"
"6319887","20091126","4","0.866666666666667","1011432.java","selected","596","607","2226703.java","selected","68","80"
"19134229","20691789","4","0.708333333333333","115970.java","selected","33","56","224239.java","selected","22","43"
"7678253","20691789","4","0.818181818181818","2147346.java","selected","28","47","224239.java","selected","22","43"
"11277510","16706229","4","0.7","1560307.java","selected","124","133","971300.java","selected","176","182"
"11277510","13891080","4","0.818181818181818","1560307.java","selected","124","133","971253.java","selected","86","96"
"11277510","15924093","4","0.7","1560307.java","selected","124","133","1337392.java","selected","59","68"
"1863214","11277510","4","0.7","2350542.java","selected","38","47","1560307.java","selected","124","133"
"11993046","15527452","4","0.8","1752530.java","selected","128","140","174244.java","selected","78","93"
"11993046","22919520","4","0.823529411764706","1752530.java","selected","128","140","2016782.java","selected","312","326"
"3584277","11993046","4","0.733333333333333","327063.java","selected","157","168","1752530.java","selected","128","140"
"11993046","13335071","4","0.722222222222222","1752530.java","selected","128","140","832110.java","selected","49","64"
"11993046","17727663","4","0.823529411764706","1752530.java","selected","128","140","2034151.java","selected","623","637"
"11993046","14840321","4","0.866666666666667","1752530.java","selected","128","140","2054531.java","selected","466","478"
"11566433","13616724","4","0.862068965517241","1377251.java","selected","157","185","1568027.java","selected","76","103"
"16706229","17557289","4","0.857142857142857","971300.java","selected","176","182","2026703.java","selected","472","478"
"16098010","17557289","4","0.714285714285714","2687364.java","selected","24","30","2026703.java","selected","472","478"
"5297820","17557289","4","0.714285714285714","208660.java","selected","76","82","2026703.java","selected","472","478"
"17557289","20082006","4","0.714285714285714","2026703.java","selected","472","478","1893527.java","selected","47","53"
"17557289","18542300","4","0.857142857142857","2026703.java","selected","472","478","999982.java","selected","18","24"
"9840907","17557289","4","0.714285714285714","1953242.java","selected","48","54","2026703.java","selected","472","478"
"16166059","17557289","4","0.857142857142857","1002172.java","selected","24","30","2026703.java","selected","472","478"
"17557289","21308543","4","0.857142857142857","2026703.java","selected","472","478","2617201.java","selected","204","210"
"8106130","17557289","4","0.714285714285714","2220153.java","selected","87","93","2026703.java","selected","472","478"
"17557289","17857284","4","0.857142857142857","2026703.java","selected","472","478","685601.java","selected","89","95"
"4716110","17557289","4","0.714285714285714","1796857.java","selected","36","42","2026703.java","selected","472","478"
"14168494","17557289","4","0.857142857142857","2037747.java","selected","98","104","2026703.java","selected","472","478"
"14129929","17557289","4","0.857142857142857","2088123.java","selected","40","46","2026703.java","selected","472","478"
"17557289","18457132","4","0.857142857142857","2026703.java","selected","472","478","1600186.java","selected","565","571"
"12670642","18935118","4","0.776255707762557","2525899.java","selected","749","777","1047166.java","selected","372","398"
"17927694","22137915","4","0.785714285714286","653187.java","selected","45","56","1480760.java","selected","105","116"
"5822585","22137915","4","0.714285714285714","2231976.java","selected","42","53","1480760.java","selected","105","116"
"22137915","23294396","4","0.705882352941176","1480760.java","selected","105","116","422665.java","selected","8","22"
"3577507","22137915","4","0.785714285714286","1344848.java","selected","9","18","1480760.java","selected","105","116"
"20091126","22137915","4","0.866666666666667","2226703.java","selected","68","80","1480760.java","selected","105","116"
"14876163","17927694","4","0.857142857142857","1221453.java","selected","21","32","653187.java","selected","45","56"
"5822585","14876163","4","0.714285714285714","2231976.java","selected","42","53","1221453.java","selected","21","32"
"14876163","23294396","4","0.764705882352941","1221453.java","selected","21","32","422665.java","selected","8","22"
"3577507","14876163","4","0.857142857142857","1344848.java","selected","9","18","1221453.java","selected","21","32"
"14876163","20091126","4","0.866666666666667","1221453.java","selected","21","32","2226703.java","selected","68","80"
"10337387","14417449","4","0.818181818181818","1172615.java","selected","134","150","1515557.java","selected","48","65"
"10337387","23634465","4","0.704845814977973","1172615.java","selected","134","150","2178805.java","selected","94","111"
"16098010","16706229","4","0.714285714285714","2687364.java","selected","24","30","971300.java","selected","176","182"
"5297820","16706229","4","0.714285714285714","208660.java","selected","76","82","971300.java","selected","176","182"
"16706229","20082006","4","0.714285714285714","971300.java","selected","176","182","1893527.java","selected","47","53"
"16706229","18542300","4","0.857142857142857","971300.java","selected","176","182","999982.java","selected","18","24"
"9840907","16706229","4","0.714285714285714","1953242.java","selected","48","54","971300.java","selected","176","182"
"16166059","16706229","4","0.857142857142857","1002172.java","selected","24","30","971300.java","selected","176","182"
"16706229","21308543","4","0.714285714285714","971300.java","selected","176","182","2617201.java","selected","204","210"
"8106130","16706229","4","0.857142857142857","2220153.java","selected","87","93","971300.java","selected","176","182"
"16706229","17857284","4","0.857142857142857","971300.java","selected","176","182","685601.java","selected","89","95"
"4716110","16706229","4","0.714285714285714","1796857.java","selected","36","42","971300.java","selected","176","182"
"14168494","16706229","4","0.857142857142857","2037747.java","selected","98","104","971300.java","selected","176","182"
"14129929","16706229","4","0.857142857142857","2088123.java","selected","40","46","971300.java","selected","176","182"
"16706229","18457132","4","0.714285714285714","971300.java","selected","176","182","1600186.java","selected","565","571"
"17156131","17477951","4","0.762376237623762","2088201.java","selected","65","75","2337215.java","selected","43","54"
"8801436","9109613","4","0.78","2535377.java","selected","103","139","855185.java","selected","104","142"
"1048665","8801436","4","0.765957446808511","1720009.java","selected","19","52","2535377.java","selected","103","139"
