"FUNCTION_ID_ONE","FUNCTION_ID_TWO","FUNCTIONALITY_ID","SIM_BOTH","NAME1","TYPE1","S1","E1","NAME2","TYPE2","S2","E2"
"11213172","15924093","4","0.6","1376795.java","selected","134","141","1337392.java","selected","59","68"
"1863214","11213172","4","0.6","2350542.java","selected","38","47","1376795.java","selected","134","141"
"3462669","11213172","4","0.5","2242620.java","selected","269","275","1376795.java","selected","134","141"
"9840907","11213172","4","0.625","1953242.java","selected","48","54","1376795.java","selected","134","141"
"11213172","20036910","4","0.5","1376795.java","selected","134","141","523204.java","selected","83","94"
"11213172","23574216","4","0.636363636363636","1376795.java","selected","134","141","2524777.java","selected","33","43"
"10415388","11213172","4","0.545454545454545","1334309.java","selected","19","29","1376795.java","selected","134","141"
"11213172","21308543","4","0.625","1376795.java","selected","134","141","2617201.java","selected","204","210"
"8106130","11213172","4","0.625","2220153.java","selected","87","93","1376795.java","selected","134","141"
"11213172","18457132","4","0.625","1376795.java","selected","134","141","1600186.java","selected","565","571"
"8843442","11213172","4","0.545454545454545","2279865.java","selected","16","26","1376795.java","selected","134","141"
"2310752","2852141","4","0.5625","201907.java","selected","54","67","1101143.java","selected","9","23"
"2310752","16142024","4","0.533333333333333","201907.java","selected","54","67","60460.java","selected","65","77"
"2310752","3667135","4","0.666666666666667","201907.java","selected","54","67","106425.java","selected","72","83"
"2310752","10893111","4","0.529411764705882","201907.java","selected","54","67","372744.java","selected","24","39"
"2310752","13826024","4","0.533333333333333","201907.java","selected","54","67","242816.java","selected","109","122"
"616102","2310752","4","0.6","108638.java","default","248","261","201907.java","selected","54","67"
"2310752","23525479","4","0.6","201907.java","selected","54","67","1718247.java","selected","56","69"
"2310752","14469218","4","0.5","201907.java","selected","54","67","200674.java","selected","185","201"
"2310752","11199367","4","0.6","201907.java","selected","54","67","981509.java","selected","222","233"
"2310752","11050195","4","0.6","201907.java","selected","54","67","1141869.java","selected","113","125"
"2310752","17156131","4","0.6","201907.java","selected","54","67","2088201.java","selected","65","75"
"2310752","11717079","4","0.5625","201907.java","selected","54","67","1013927.java","selected","837","851"
"2310752","11103539","4","0.533333333333333","201907.java","selected","54","67","987404.java","selected","33","46"
"2310752","23036596","4","0.5","201907.java","selected","54","67","1207094.java","selected","70","86"
"2310752","17477951","4","0.6","201907.java","selected","54","67","2337215.java","selected","43","54"
"2310752","8490297","4","0.5","201907.java","selected","54","67","1628840.java","selected","642","656"
"20924118","20924120","4","0.642857142857143","315540.java","selected","24","35","315540.java","selected","49","57"
"11872567","22544688","4","0.529411764705882","632350.java","selected","54","70","1668259.java","selected","51","66"
"18027718","22544688","4","0.5625","2245374.java","selected","12","27","1668259.java","selected","51","66"
"8300620","10697587","4","0.533333333333333","93384.java","selected","219","243","785727.java","selected","438","467"
"10697587","13955716","4","0.533333333333333","785727.java","selected","438","467","2582891.java","selected","30","53"
"10697587","13351384","4","0.533333333333333","785727.java","selected","438","467","201950.java","selected","47","70"
"10697587","12524506","4","0.533333333333333","785727.java","selected","438","467","2741363.java","selected","237","256"
"7309170","10697587","4","0.533333333333333","82991.java","selected","33","59","785727.java","selected","438","467"
"10697587","11036037","4","0.67741935483871","785727.java","selected","438","467","2714762.java","selected","211","241"
"9837783","10697587","4","0.5","841848.java","selected","261","293","785727.java","selected","438","467"
"1944560","10697587","4","0.516129032258065","1820817.java","selected","114","140","785727.java","selected","438","467"
"10697587","21907869","4","0.5","785727.java","selected","438","467","1531070.java","selected","57","81"
"2069219","10697587","4","0.533333333333333","1947495.java","selected","44","67","785727.java","selected","438","467"
"10658266","10697587","4","0.5","215314.java","selected","69","90","785727.java","selected","438","467"
"7524607","10697587","4","0.5","318080.java","selected","74","105","785727.java","selected","438","467"
"10697587","13924908","4","0.533333333333333","785727.java","selected","438","467","816071.java","selected","43","69"
"10697587","17079357","4","0.5","785727.java","selected","438","467","2153182.java","selected","84","105"
"10348730","10697587","4","0.566666666666667","101825.java","selected","663","691","785727.java","selected","438","467"
"5467907","10697587","4","0.533333333333333","1395872.java","selected","99","126","785727.java","selected","438","467"
"228212","10697587","4","0.6","74458.java","default","292","317","785727.java","selected","438","467"
"10697587","13521323","4","0.5","785727.java","selected","438","467","1883895.java","selected","636","658"
"6305269","10697587","4","0.548387096774194","2031885.java","selected","128","158","785727.java","selected","438","467"
"10697587","14284540","4","0.533333333333333","785727.java","selected","438","467","1176675.java","selected","112","137"
"10697587","12716055","4","0.5","785727.java","selected","438","467","1045821.java","selected","38","75"
"10697587","17439818","4","0.6","785727.java","selected","438","467","1780127.java","selected","12","33"
"5237257","10697587","4","0.533333333333333","562112.java","selected","102","130","785727.java","selected","438","467"
"10697587","22274573","4","0.529411764705882","785727.java","selected","438","467","962970.java","selected","68","100"
"10697587","20841292","4","0.580645161290323","785727.java","selected","438","467","1571171.java","selected","139","169"
"10697587","14974844","4","0.533333333333333","785727.java","selected","438","467","2387239.java","selected","361","387"
"10697587","20103762","4","0.533333333333333","785727.java","selected","438","467","1424874.java","selected","775","803"
"1799460","10697587","4","0.566666666666667","35167.java","selected","19","45","785727.java","selected","438","467"
"10697587","18153746","4","0.5625","785727.java","selected","438","467","1202173.java","selected","32","63"
"10697587","14770723","4","0.5","785727.java","selected","438","467","2646900.java","selected","50","85"
"10697587","17273098","4","0.516129032258065","785727.java","selected","438","467","1387545.java","selected","153","183"
"10697587","14624031","4","0.5","785727.java","selected","438","467","87099.java","selected","61","82"
"10385815","10697587","4","0.566666666666667","2565537.java","selected","19","45","785727.java","selected","438","467"
"10697587","20691789","4","0.633333333333333","785727.java","selected","438","467","224239.java","selected","22","43"
"10697587","18935118","4","0.533333333333333","785727.java","selected","438","467","1047166.java","selected","372","398"
"10697587","19134229","4","0.6","785727.java","selected","438","467","115970.java","selected","33","56"
"10697587","20019830","4","0.533333333333333","785727.java","selected","438","467","256068.java","selected","335","356"
"10697587","17573230","4","0.566666666666667","785727.java","selected","438","467","1826423.java","selected","41","66"
"5258165","10697587","4","0.516129032258065","2602740.java","selected","58","84","785727.java","selected","438","467"
"4477205","10697587","4","0.5","637727.java","selected","110","141","785727.java","selected","438","467"
"1126225","10697587","4","0.633333333333333","1777463.java","selected","195","223","785727.java","selected","438","467"
"10697587","16545678","4","0.516129032258065","785727.java","selected","438","467","854220.java","selected","56","86"
"5035872","10697587","4","0.533333333333333","1360584.java","selected","34","61","785727.java","selected","438","467"
"8546232","10697587","4","0.514285714285714","518912.java","selected","124","158","785727.java","selected","438","467"
"10697587","12682066","4","0.533333333333333","785727.java","selected","438","467","2315565.java","selected","267","294"
"8561747","10697587","4","0.5","89134.java","selected","103","131","785727.java","selected","438","467"
"10697587","12973146","4","0.533333333333333","785727.java","selected","438","467","2488131.java","selected","38","63"
"10697587","18349315","4","0.558823529411765","785727.java","selected","438","467","51095.java","selected","62","92"
"4013485","10697587","4","0.5","2019494.java","selected","97","121","785727.java","selected","438","467"
"10697587","13915960","4","0.555555555555556","785727.java","selected","438","467","1944189.java","selected","30","65"
"10697587","11088622","4","0.5","785727.java","selected","438","467","181736.java","selected","311","328"
"5138456","10697587","4","0.67741935483871","1397044.java","selected","210","240","785727.java","selected","438","467"
"10478671","10697587","4","0.533333333333333","1035681.java","selected","136","161","785727.java","selected","438","467"
"10697587","12229175","4","0.533333333333333","785727.java","selected","438","467","2485251.java","selected","198","219"
"10697587","17415425","4","0.53941908713693","785727.java","selected","438","467","1377081.java","selected","109","145"
"288695","10697587","4","0.6","134472.java","default","290","315","785727.java","selected","438","467"
"10697587","21656668","4","0.5","785727.java","selected","438","467","376177.java","selected","69","92"
"7678253","10697587","4","0.533333333333333","2147346.java","selected","28","47","785727.java","selected","438","467"
"5299276","10697587","4","0.514285714285714","920107.java","selected","101","135","785727.java","selected","438","467"
"10697587","11358169","4","0.5","785727.java","selected","438","467","927573.java","selected","96","119"
"10697587","12670642","4","0.533333333333333","785727.java","selected","438","467","2525899.java","selected","749","777"
"35934","17965562","4","0.511627906976744","51251.java","default","41","83","2704811.java","selected","355","396"
"4114808","17965562","4","0.5","2286181.java","selected","22","60","2704811.java","selected","355","396"
"3660402","17965562","4","0.5","135830.java","selected","203","236","2704811.java","selected","355","396"
"12821749","17965562","4","0.547619047619048","1162455.java","selected","786","827","2704811.java","selected","355","396"
"5237257","17965562","4","0.5","562112.java","selected","102","130","2704811.java","selected","355","396"
"13616724","17965562","4","0.666666666666667","1568027.java","selected","76","103","2704811.java","selected","355","396"
"11566433","17965562","4","0.595238095238095","1377251.java","selected","157","185","2704811.java","selected","355","396"
"17965562","19538929","4","0.5","2704811.java","selected","355","396","2224935.java","selected","46","82"
"3874060","17965562","4","0.523809523809524","694246.java","selected","20","56","2704811.java","selected","355","396"
"7051649","22704165","4","0.5","1606861.java","selected","146","157","157770.java","selected","197","206"
"9871231","22704165","4","0.533333333333333","1080199.java","selected","78","92","157770.java","selected","197","206"
"2252378","22704165","4","0.5","1121084.java","selected","40","51","157770.java","selected","197","206"
"11825739","22704165","4","0.5","2720760.java","selected","27","36","157770.java","selected","197","206"
"22704165","23066956","4","0.6","157770.java","selected","197","206","1087990.java","selected","139","145"
"19579830","22704165","4","0.583333333333333","1606445.java","selected","232","243","157770.java","selected","197","206"
"22434268","22704165","4","0.6","299629.java","selected","199","205","157770.java","selected","197","206"
"15461843","22704165","4","0.571428571428571","1558659.java","selected","969","980","157770.java","selected","197","206"
"6865572","22704165","4","0.625","2727194.java","selected","129","144","157770.java","selected","197","206"
"12727792","22704165","4","0.5","184798.java","selected","69","84","157770.java","selected","197","206"
"3673887","22704165","4","0.6","2542837.java","selected","44","50","157770.java","selected","197","206"
"6399107","22704165","4","0.6","1247433.java","selected","142","148","157770.java","selected","197","206"
"1663419","22704165","4","0.5","1236073.java","selected","145","156","157770.java","selected","197","206"
"10318446","22704165","4","0.6","1571204.java","selected","43","49","157770.java","selected","197","206"
"12232011","22704165","4","0.571428571428571","2564261.java","selected","93","104","157770.java","selected","197","206"
"22690093","22704165","4","0.533333333333333","2592054.java","selected","78","92","157770.java","selected","197","206"
"3239010","22704165","4","0.571428571428571","332157.java","selected","480","491","157770.java","selected","197","206"
"22704165","23658098","4","0.6","157770.java","selected","197","206","2566001.java","selected","217","223"
"14808281","22704165","4","0.625","2425328.java","selected","198","213","157770.java","selected","197","206"
"19442138","22704165","4","0.6","2616197.java","selected","52","61","157770.java","selected","197","206"
"6856298","22704165","4","0.6","2227871.java","selected","105","112","157770.java","selected","197","206"
"6693221","22704165","4","0.636363636363636","2093001.java","selected","105","115","157770.java","selected","197","206"
"11370967","22704165","4","0.6","2331814.java","selected","67","73","157770.java","selected","197","206"
"21585794","22704165","4","0.6","1647854.java","selected","14","21","157770.java","selected","197","206"
"22704165","23390255","4","0.571428571428571","157770.java","selected","197","206","1339727.java","selected","21","32"
"21436838","22704165","4","0.5","655544.java","selected","31","42","157770.java","selected","197","206"
"20806023","22704165","4","0.571428571428571","2631723.java","selected","112","123","157770.java","selected","197","206"
"8317691","22704165","4","0.5","2279764.java","selected","62","69","157770.java","selected","197","206"
"5638421","22704165","4","0.583333333333333","1148975.java","selected","491","502","157770.java","selected","197","206"
"12473411","22704165","4","0.545454545454545","1317500.java","selected","121","131","157770.java","selected","197","206"
"3672328","22704165","4","0.6","1623414.java","selected","34","40","157770.java","selected","197","206"
"20368648","22704165","4","0.636363636363636","1059599.java","selected","79","89","157770.java","selected","197","206"
"7237618","22704165","4","0.571428571428571","197938.java","selected","245","256","157770.java","selected","197","206"
"17551461","22704165","4","0.5","2027381.java","selected","127","138","157770.java","selected","197","206"
"16506848","22704165","4","0.692307692307692","130458.java","selected","22","34","157770.java","selected","197","206"
"3667136","22704165","4","0.545454545454545","106425.java","selected","85","95","157770.java","selected","197","206"
"14763206","22704165","4","0.5","1303146.java","selected","127","138","157770.java","selected","197","206"
"16568044","22704165","4","0.5","814471.java","selected","76","84","157770.java","selected","197","206"
"10797051","22704165","4","0.6","2028451.java","selected","304","311","157770.java","selected","197","206"
"2088568","22704165","4","0.607142857142857","2586116.java","selected","33","41","157770.java","selected","197","206"
"13212350","22704165","4","0.538461538461538","2186093.java","selected","22","33","157770.java","selected","197","206"
"13121131","22704165","4","0.571428571428571","1574657.java","selected","111","122","157770.java","selected","197","206"
"14132965","22704165","4","0.5","1161856.java","selected","11","19","157770.java","selected","197","206"
"1913136","22704165","4","0.6","2132905.java","selected","72","78","157770.java","selected","197","206"
"18115173","22704165","4","0.583333333333333","752169.java","selected","491","502","157770.java","selected","197","206"
"18613870","22704165","4","0.6","1408573.java","selected","251","257","157770.java","selected","197","206"
"21374275","22704165","4","0.5","652645.java","selected","35","46","157770.java","selected","197","206"
"1037968","22704165","4","0.5","2393609.java","selected","127","138","157770.java","selected","197","206"
"15034107","22704165","4","0.6","2227752.java","selected","18","24","157770.java","selected","197","206"
"20310134","22704165","4","0.571428571428571","760963.java","selected","29","40","157770.java","selected","197","206"
"14988339","22704165","4","0.5","1742081.java","selected","1699","1705","157770.java","selected","197","206"
"18504192","22704165","4","0.6","426729.java","selected","43","49","157770.java","selected","197","206"
"19172383","22704165","4","0.5","2692691.java","selected","167","175","157770.java","selected","197","206"
"13063241","22704165","4","0.5","1105905.java","selected","10","18","157770.java","selected","197","206"
"17984312","22704165","4","0.571428571428571","91947.java","selected","61","72","157770.java","selected","197","206"
"19582152","22704165","4","0.5","530308.java","selected","111","117","157770.java","selected","197","206"
"20805582","22704165","4","0.545454545454545","1956813.java","selected","24","34","157770.java","selected","197","206"
"22704165","23494305","4","0.545454545454545","157770.java","selected","197","206","941488.java","selected","297","307"
"10826994","22704165","4","0.679611650485437","2041650.java","selected","50","60","157770.java","selected","197","206"
"7380658","22704165","4","0.625","2715518.java","selected","122","137","157770.java","selected","197","206"
"19290859","22704165","4","0.6","464186.java","selected","27","33","157770.java","selected","197","206"
"6319887","22704165","4","0.571428571428571","1011432.java","selected","596","607","157770.java","selected","197","206"
"17557289","22704165","4","0.5","2026703.java","selected","472","478","157770.java","selected","197","206"
"22137915","22704165","4","0.5","1480760.java","selected","105","116","157770.java","selected","197","206"
"14876163","22704165","4","0.571428571428571","1221453.java","selected","21","32","157770.java","selected","197","206"
"16706229","22704165","4","0.5","971300.java","selected","176","182","157770.java","selected","197","206"
"19045087","22704165","4","0.6","603254.java","selected","82","90","157770.java","selected","197","206"
"15831694","22704165","4","0.571428571428571","1372098.java","selected","24","35","157770.java","selected","197","206"
"20019847","22704165","4","0.5","256068.java","selected","549","555","157770.java","selected","197","206"
"20870396","22704165","4","0.5","221494.java","selected","39","50","157770.java","selected","197","206"
"14432775","22704165","4","0.5","920983.java","selected","188","205","157770.java","selected","197","206"
"21285620","22704165","4","0.571428571428571","1230451.java","selected","283","294","157770.java","selected","197","206"
"9525318","22704165","4","0.636363636363636","776814.java","selected","79","89","157770.java","selected","197","206"
"978946","22704165","4","0.571428571428571","251951.java","selected","15","26","157770.java","selected","197","206"
"14408302","22704165","4","0.625","1527267.java","selected","37","52","157770.java","selected","197","206"
"15924093","22704165","4","0.6","1337392.java","selected","59","68","157770.java","selected","197","206"
"1863214","22704165","4","0.6","2350542.java","selected","38","47","157770.java","selected","197","206"
"21425787","22704165","4","0.636363636363636","1629556.java","selected","365","375","157770.java","selected","197","206"
"11066056","22704165","4","0.571428571428571","2705355.java","selected","1005","1016","157770.java","selected","197","206"
"18542300","22704165","4","0.6","999982.java","selected","18","24","157770.java","selected","197","206"
"9840907","22704165","4","0.6","1953242.java","selected","48","54","157770.java","selected","197","206"
"20036910","22704165","4","0.5","523204.java","selected","83","94","157770.java","selected","197","206"
"19033605","22704165","4","0.5","1741101.java","selected","263","271","157770.java","selected","197","206"
"22704165","23574216","4","0.636363636363636","157770.java","selected","197","206","2524777.java","selected","33","43"
"10415388","22704165","4","0.545454545454545","1334309.java","selected","19","29","157770.java","selected","197","206"
"12728035","22704165","4","0.571428571428571","1398143.java","selected","185","196","157770.java","selected","197","206"
"1629598","22704165","4","0.5","1714149.java","selected","173","181","157770.java","selected","197","206"
"16797428","22704165","4","0.533333333333333","346204.java","selected","78","92","157770.java","selected","197","206"
"16166059","22704165","4","0.5","1002172.java","selected","24","30","157770.java","selected","197","206"
"21457925","22704165","4","0.571428571428571","1829489.java","selected","289","300","157770.java","selected","197","206"
"21308543","22704165","4","0.6","2617201.java","selected","204","210","157770.java","selected","197","206"
"8106130","22704165","4","0.6","2220153.java","selected","87","93","157770.java","selected","197","206"
"22704165","22769774","4","0.5","157770.java","selected","197","206","896716.java","selected","10","18"
"22704165","23294396","4","0.529411764705882","157770.java","selected","197","206","422665.java","selected","8","22"
"17857284","22704165","4","0.6","685601.java","selected","89","95","157770.java","selected","197","206"
"3577507","22704165","4","0.666666666666667","1344848.java","selected","9","18","157770.java","selected","197","206"
"6226270","22704165","4","0.538461538461538","1635001.java","selected","803","815","157770.java","selected","197","206"
"22424633","22704165","4","0.5","406861.java","selected","10","19","157770.java","selected","197","206"
"14168494","22704165","4","0.6","2037747.java","selected","98","104","157770.java","selected","197","206"
"13396233","22704165","4","0.571428571428571","1023723.java","selected","24","35","157770.java","selected","197","206"
"14129929","22704165","4","0.6","2088123.java","selected","40","46","157770.java","selected","197","206"
"9756057","22704165","4","0.5","1538221.java","selected","261","272","157770.java","selected","197","206"
"18457132","22704165","4","0.6","1600186.java","selected","565","571","157770.java","selected","197","206"
"18991846","22704165","4","0.6","2001980.java","selected","22","30","157770.java","selected","197","206"
"8843442","22704165","4","0.545454545454545","2279865.java","selected","16","26","157770.java","selected","197","206"
"20180801","22704165","4","0.5","1118984.java","selected","53","62","157770.java","selected","197","206"
"1769771","22704165","4","0.5","2295586.java","selected","234","245","157770.java","selected","197","206"
"3838437","22704165","4","0.538461538461538","1394823.java","selected","39","51","157770.java","selected","197","206"
"19060603","22704165","4","0.526315789473684","1948447.java","selected","147","165","157770.java","selected","197","206"
"3108499","22704165","4","0.5","310688.java","selected","127","138","157770.java","selected","197","206"
"19319640","22704165","4","0.533333333333333","1544157.java","selected","275","289","157770.java","selected","197","206"
"19483244","21930706","4","0.529411764705882","2719036.java","selected","20","31","784065.java","selected","86","100"
"16948800","21930706","4","0.529411764705882","2187820.java","selected","38","54","784065.java","selected","86","100"
"17467385","21930706","4","0.529411764705882","758449.java","selected","47","59","784065.java","selected","86","100"
"5981201","21930706","4","0.647058823529412","1799190.java","selected","46","59","784065.java","selected","86","100"
"5704569","21930706","4","0.529411764705882","195733.java","selected","31","43","784065.java","selected","86","100"
"14106232","21930706","4","0.529411764705882","476073.java","selected","77","92","784065.java","selected","86","100"
"10089329","21930706","4","0.529411764705882","238585.java","selected","13","21","784065.java","selected","86","100"
"2190569","21930706","4","0.529411764705882","2452750.java","selected","38","54","784065.java","selected","86","100"
"20375440","21930706","4","0.529411764705882","1280243.java","selected","82","95","784065.java","selected","86","100"
"7495800","21930706","4","0.588235294117647","2016382.java","selected","11","22","784065.java","selected","86","100"
"8490297","21930706","4","0.529411764705882","1628840.java","selected","642","656","784065.java","selected","86","100"
"19344618","20254498","4","0.5","2495537.java","selected","99","116","2487856.java","selected","11","27"
"10586916","19344618","4","0.5","1928778.java","selected","134","151","2495537.java","selected","99","116"
"19344618","20826307","4","0.5","2495537.java","selected","99","116","2238929.java","selected","20","41"
"14417449","19344618","4","0.5","1515557.java","selected","48","65","2495537.java","selected","99","116"
"21348949","21348951","4","0.609375","542898.java","selected","117","131","542898.java","selected","147","161"
"2386120","21436838","4","0.583333333333333","740231.java","selected","108","119","655544.java","selected","31","42"
"2386120","8539546","4","0.5","740231.java","selected","108","119","1297133.java","selected","62","75"
"2386120","11103449","4","0.5","740231.java","selected","108","119","32193.java","selected","68","78"
"2386120","16568044","4","0.5","740231.java","selected","108","119","814471.java","selected","76","84"
"2386120","7315828","4","0.5","740231.java","selected","108","119","2678535.java","selected","172","185"
"2386120","18972686","4","0.5","740231.java","selected","108","119","2243892.java","selected","82","94"
"2386120","22358005","4","0.615384615384615","740231.java","selected","108","119","193825.java","selected","55","67"
"2386120","9481276","4","0.5","740231.java","selected","108","119","520521.java","selected","67","77"
"2386120","7169017","4","0.538461538461538","740231.java","selected","108","119","2480550.java","selected","118","130"
"2386120","20983672","4","0.5","740231.java","selected","108","119","318103.java","selected","41","52"
"2386120","20180801","4","0.5","740231.java","selected","108","119","1118984.java","selected","53","62"
"2386120","7169018","4","0.583333333333333","740231.java","selected","108","119","2480550.java","selected","140","151"
"1704751","2521141","4","0.6","2016846.java","selected","39","81","2299052.java","selected","205","248"
"2521141","17534703","4","0.648148148148148","2299052.java","selected","205","248","226776.java","selected","20","62"
"2521141","8481623","4","0.679245283018868","2299052.java","selected","205","248","1394229.java","selected","175","209"
"2521141","7976872","4","0.648148148148148","2299052.java","selected","205","248","1144005.java","selected","142","184"
"2521141","20661433","4","0.559322033898305","2299052.java","selected","205","248","1608984.java","selected","44","97"
"2521141","13325917","4","0.622641509433962","2299052.java","selected","205","248","1819038.java","selected","10","52"
"2521141","5055545","4","0.547169811320755","2299052.java","selected","205","248","39748.java","selected","89","118"
"2521141","18054947","4","0.509433962264151","2299052.java","selected","205","248","1955464.java","selected","106","153"
"2521141","13812091","4","0.584905660377358","2299052.java","selected","205","248","293333.java","selected","72","107"
"2521141","20898459","4","0.660377358490566","2299052.java","selected","205","248","673606.java","selected","16","53"
"2521141","19993993","4","0.648148148148148","2299052.java","selected","205","248","1208371.java","selected","105","147"
"2521141","9136261","4","0.509433962264151","2299052.java","selected","205","248","2654164.java","selected","106","153"
"1048665","2521141","4","0.69811320754717","1720009.java","selected","19","52","2299052.java","selected","205","248"
"2521141","14540145","4","0.509433962264151","2299052.java","selected","205","248","2152530.java","selected","114","161"
"2521141","14647876","4","0.584905660377358","2299052.java","selected","205","248","1568102.java","selected","73","108"
"2521141","9499457","4","0.62962962962963","2299052.java","selected","205","248","2685697.java","selected","64","106"
"2852141","23252484","4","0.5","1101143.java","selected","9","23","24364.java","selected","105","112"
"2852141","18310878","4","0.5","1101143.java","selected","9","23","1992545.java","selected","81","90"
"2852141","4491957","4","0.5","1101143.java","selected","9","23","2402971.java","selected","253","267"
"1624010","2852141","4","0.5625","443043.java","selected","1550","1559","1101143.java","selected","9","23"
"2852141","16142024","4","0.625","1101143.java","selected","9","23","60460.java","selected","65","77"
"2852141","16639229","4","0.625","1101143.java","selected","9","23","1732579.java","selected","379","391"
"2852141","21907869","4","0.5","1101143.java","selected","9","23","1531070.java","selected","57","81"
"2852141","20372195","4","0.5625","1101143.java","selected","9","23","1360935.java","selected","504","513"
"2852141","3184073","4","0.565217391304348","1101143.java","selected","9","23","56985.java","selected","554","575"
"2852141","22948959","4","0.5","1101143.java","selected","9","23","418452.java","selected","97","111"
"2852141","10353862","4","0.625","1101143.java","selected","9","23","1914849.java","selected","41","55"
"2852141","3667135","4","0.6875","1101143.java","selected","9","23","106425.java","selected","72","83"
"597799","2852141","4","0.5","31179.java","default","504","516","1101143.java","selected","9","23"
"2852141","19483244","4","0.5625","1101143.java","selected","9","23","2719036.java","selected","20","31"
"1639107","2852141","4","0.5625","34691.java","selected","36","49","1101143.java","selected","9","23"
"2852141","3325456","4","0.5625","1101143.java","selected","9","23","273144.java","selected","504","513"
"2852141","18030152","4","0.529411764705882","1101143.java","selected","9","23","57102.java","selected","36","52"
"2852141","11522419","4","0.625","1101143.java","selected","9","23","2666844.java","selected","737","748"
"2852141","10893111","4","0.647058823529412","1101143.java","selected","9","23","372744.java","selected","24","39"
"74","2852141","4","0.5","26758.java","default","7","20","1101143.java","selected","9","23"
"2852141","22556551","4","0.5625","1101143.java","selected","9","23","5007.java","selected","805","819"
"2852141","13826024","4","0.5625","1101143.java","selected","9","23","242816.java","selected","109","122"
"2852141","2883828","4","0.5625","1101143.java","selected","9","23","734475.java","selected","104","117"
"2852141","13212350","4","0.5625","1101143.java","selected","9","23","2186093.java","selected","22","33"
"2852141","14106232","4","0.5625","1101143.java","selected","9","23","476073.java","selected","77","92"
"2852141","18600188","4","0.631578947368421","1101143.java","selected","9","23","2205714.java","selected","69","86"
"2852141","3459078","4","0.625","1101143.java","selected","9","23","1383568.java","selected","70","83"
"2852141","4886971","4","0.578947368421053","1101143.java","selected","9","23","707745.java","selected","592","609"
"2852141","23525479","4","0.6875","1101143.java","selected","9","23","1718247.java","selected","56","69"
"2852141","14783945","4","0.5","1101143.java","selected","9","23","842549.java","selected","30","41"
"2852141","8489742","4","0.5625","1101143.java","selected","9","23","594064.java","selected","15","24"
"2852141","22556550","4","0.529411764705882","1101143.java","selected","9","23","5007.java","selected","779","795"
"2852141","18600879","4","0.5","1101143.java","selected","9","23","2117277.java","selected","88","95"
"2852141","17999460","4","0.5","1101143.java","selected","9","23","2169471.java","selected","98","110"
"2852141","18748516","4","0.5625","1101143.java","selected","9","23","351570.java","selected","83","92"
"2852141","22221713","4","0.5","1101143.java","selected","9","23","1010374.java","selected","511","521"
"2852141","11199367","4","0.5625","1101143.java","selected","9","23","981509.java","selected","222","233"
"2852141","10586916","4","0.578947368421053","1101143.java","selected","9","23","1928778.java","selected","134","151"
"2852141","10713685","4","0.5","1101143.java","selected","9","23","2565208.java","selected","37","57"
"2852141","18142979","4","0.5","1101143.java","selected","9","23","2699373.java","selected","111","121"
"2852141","11050195","4","0.6875","1101143.java","selected","9","23","1141869.java","selected","113","125"
"2852141","17156131","4","0.6875","1101143.java","selected","9","23","2088201.java","selected","65","75"
"2852141","6778337","4","0.5625","1101143.java","selected","9","23","591600.java","selected","1184","1192"
"2852141","13447231","4","0.684210526315789","1101143.java","selected","9","23","1999309.java","selected","131","147"
"2852141","22670950","4","0.5","1101143.java","selected","9","23","149408.java","selected","379","389"
"2852141","4020497","4","0.5","1101143.java","selected","9","23","797836.java","selected","147","161"
"2852141","18880060","4","0.578947368421053","1101143.java","selected","9","23","311323.java","selected","467","483"
"2852141","19309971","4","0.5625","1101143.java","selected","9","23","1151176.java","selected","1127","1142"
"2852141","19710610","4","0.611111111111111","1101143.java","selected","9","23","2152928.java","selected","783","799"
"2852141","10942052","4","0.5","1101143.java","selected","9","23","2249608.java","selected","137","147"
"2009328","2852141","4","0.631578947368421","2393521.java","selected","114","131","1101143.java","selected","9","23"
"2852141","11158190","4","0.565217391304348","1101143.java","selected","9","23","338295.java","selected","808","829"
"2852141","6291471","4","0.5","1101143.java","selected","9","23","1789943.java","selected","51","60"
"2852141","9592646","4","0.5","1101143.java","selected","9","23","580446.java","selected","7","14"
"2852141","11103539","4","0.625","1101143.java","selected","9","23","987404.java","selected","33","46"
"789253","2852141","4","0.5","5908.java","default","7","20","1101143.java","selected","9","23"
"2107034","2852141","4","0.5","1405274.java","selected","18","27","1101143.java","selected","9","23"
"2852141","12236729","4","0.5","1101143.java","selected","9","23","382695.java","selected","324","331"
"2852141","23036596","4","0.666666666666667","1101143.java","selected","9","23","1207094.java","selected","70","86"
"2852141","20036910","4","0.5","1101143.java","selected","9","23","523204.java","selected","83","94"
"2852141","18865693","4","0.5","1101143.java","selected","9","23","1194610.java","selected","180","187"
"2852141","10415388","4","0.5","1101143.java","selected","9","23","1334309.java","selected","19","29"
"2852141","5246170","4","0.625","1101143.java","selected","9","23","2679035.java","selected","637","652"
"2852141","14746783","4","0.518518518518519","1101143.java","selected","9","23","2629609.java","selected","454","471"
"2852141","9221947","4","0.526315789473684","1101143.java","selected","9","23","2274143.java","selected","843","861"
"2852141","17477951","4","0.6875","1101143.java","selected","9","23","2337215.java","selected","43","54"
"2852141","8490297","4","0.625","1101143.java","selected","9","23","1628840.java","selected","642","656"
"2852141","9730236","4","0.529411764705882","1101143.java","selected","9","23","1687805.java","selected","162","177"
"2852141","6844411","4","0.590909090909091","1101143.java","selected","9","23","454773.java","selected","26","45"
