pair_id,ref_index,kind,expected,operator,status,candidates,matched,predicted_type,type_correct,coverage,precision,iou
R00233,2,UNTOUCHED,T1,none,ok,7,True,T1,True,0.3333,0.125,0.1
R00233,3,UNTOUCHED,T1,none,ok,7,True,T1,True,0.3333,0.5,0.25
R00234,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,0.8333,0.0735,0.0725
R00234,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8333,0.082,0.0806
R00234,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.3333,0.0164,0.0159
R00234,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5556,0.082,0.0769
R00235,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.3529,0.3529
R00235,1,MUTATION,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.0667,0.0667
R00235,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.2,0.1875
R00235,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.4,0.3333
R00236,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.0659,0.0659
R00236,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00236,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.0625,0.06
R00236,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7,0.3043,0.2692
R00237,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,2,True,T3,True,1.0,0.4062,0.4062
R00237,1,MUTATION,T3,t3_wrap_statement,ok,4,True,T3,True,1.0,1.0,1.0
R00237,2,UNTOUCHED,T1,none,ok,4,True,T1,True,0.75,1.0,0.75
R00237,3,UNTOUCHED,T1,none,ok,4,True,T1,True,0.6667,0.4286,0.3529
R00238,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.5,0.5
R00238,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8333,0.5,0.4545
R00238,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.2,0.1818
R00238,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.3,0.25
R00239,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.7,0.7
R00239,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00239,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.5714,0.5
R00239,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.2222,0.2
R00240,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.4194,0.4194
R00240,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00240,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7143,0.5556,0.4545
R00240,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00241,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.2364,0.2364
R00241,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00241,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7667,1.0,0.7667
R00241,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7143,0.5263,0.4348
R00242,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.3529,0.3529
R00242,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0714,0.0714
R00242,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1429,0.1333
R00242,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7,0.5,0.4118
R00243,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.4615,0.4615
R00243,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00243,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,1.0,0.5
R00243,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.375,0.2727
R00244,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.2424,0.2424
R00244,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00244,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,1.0,0.75
R00244,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7368,0.6087,0.5
R00245,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.2609,0.2609
R00245,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0476,0.0476
R00245,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.1429,0.1364
R00245,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8,0.5714,0.5
R00246,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.2857,0.2857
R00246,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0588,0.0588
R00246,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.1765,0.1667
R00246,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6923,0.5294,0.4286
R00247,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.6538,0.6538
R00247,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00247,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8,0.2105,0.2
R00247,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.1579,0.1364
R00248,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.3125,0.3125
R00248,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00248,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.6,0.5
R00248,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5556,0.7143,0.4545
R00249,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,0.9231,0.7059,0.6667
R00249,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00249,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.5,0.4
R00249,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.2,0.1667
R00250,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.5333,0.5333
R00250,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00250,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.3333,0.2857
R00250,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.5714,0.4444
R00251,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,0.8571,0.1765,0.1714
R00251,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00251,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.0667,0.0645
R00251,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.0667,0.0645
R00252,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.375,0.375
R00252,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00252,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,0.8333,0.7143
R00252,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.6,0.375
R00253,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,0.8571,0.4286,0.4
R00253,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00253,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.2727,0.25
R00253,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.2727,0.2143
R00254,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.2143,0.2143
R00254,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00254,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,1.0,0.8
R00254,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6842,0.8125,0.5909
R00255,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.5882,0.5882
R00255,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00255,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8571,0.2222,0.2143
R00255,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.2222,0.2
R00256,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.4211,0.4211
R00256,1,MUTATION,T1,t1_add_eol_comment,ok,1,False,,False,0.0,0.0,0.0
R00256,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.2,0.1875
R00256,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.4,0.3333
R00257,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.5,0.5
R00257,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00257,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.1667,0.6,0.15
R00257,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.625,0.4545,0.3571
R00258,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.2941,0.2941
R00258,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00258,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.3333,0.2857
R00258,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6364,1.0,0.6364
R00259,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.5714,0.5714
R00259,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,0.875,1.0,0.875
R00259,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.6,0.5
R00259,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5714,1.0,0.5714
R00260,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.2632,0.2632
R00260,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00260,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.4286,0.375
R00260,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00261,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.8182,0.45,0.4091
R00261,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00261,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1333,0.125
R00261,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5455,0.4,0.3
R00262,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.5625,0.5625
R00262,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00262,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,1.0,0.8333
R00262,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.25,0.2222
R00263,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.3529,0.3529
R00263,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0667,0.0667
R00263,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1333,0.125
R00263,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7,0.4667,0.3889
R00264,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.6667,0.6667
R00264,1,MUTATION,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.0667,0.0667
R00264,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.1333,0.1176
R00264,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.2,0.1765
R00265,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,0.8,0.2667,0.25
R00265,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00265,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,0.5556,0.5
R00265,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,1.0,0.75
R00266,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.3529,0.3529
R00266,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00266,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7273,0.5333,0.4444
R00266,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1333,0.125
R00267,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.5,0.5
R00267,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,0.3333,1.0,0.3333
R00267,2,UNTOUCHED,T1,none,ok,5,True,T1,True,0.8333,1.0,0.8333
R00267,3,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,1.0,0.6667
R00268,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.3529,0.3529
R00268,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0769,0.0769
R00268,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.2308,0.2143
R00268,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5556,0.3846,0.2941
R00269,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,False,,False,0.6667,0.1818,0.1667
R00269,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.6667,0.25,0.2222
R00269,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.3333,0.0625,0.0556
R00269,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6111,0.6875,0.4783
R00270,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,0.8,0.1905,0.1818
R00270,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00270,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.5714,0.5
R00270,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7857,0.9167,0.7333
R00271,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.2727,0.2727
R00271,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00271,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.5,0.4
R00271,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.75,0.5
R00272,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.36,0.36
R00272,1,MUTATION,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.05,0.05
R00272,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7778,0.35,0.3182
R00272,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.3,0.2609
R00273,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.1389,0.1389
R00273,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00273,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.5,0.25
R00273,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7097,0.8462,0.6286
R00274,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.1,0.1
R00274,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00274,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1667,0.1538
R00274,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.625,0.1042,0.098
R00275,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.625,0.625
R00275,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00275,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.25,0.25,0.1429
R00275,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.5,0.4
R00276,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.5517,0.5517
R00276,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00276,2,UNTOUCHED,T1,none,ok,3,False,,False,0.0,0.0,0.0
R00276,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.2143,0.1765
R00277,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.381,0.381
R00277,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0588,0.0588
R00277,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8571,0.3529,0.3333
R00277,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.625,0.2941,0.25
R00278,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.3125,0.3125
R00278,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00278,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.4,0.2857
R00278,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7,0.875,0.6364
R00279,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.2778,0.2778
R00279,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00279,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00279,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.9,0.6923
R00280,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.24,0.24
R00280,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8333,0.2632,0.25
R00280,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1053,0.1
R00280,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.6316,0.48
R00281,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.551,0.551
R00281,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00281,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.9286,0.9286,0.8667
R00281,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.2727,0.2308
R00282,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.4211,0.4211
R00282,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00282,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7778,0.5833,0.5
R00282,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00283,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,0.8,0.1905,0.1818
R00283,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00283,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00283,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8125,0.9286,0.7647
R00284,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.4118,0.4118
R00284,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,1.0,1.0
R00284,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00284,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.8571,0.6
R00285,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.7826,0.7826
R00285,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00285,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,1.0,0.75
R00285,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.1538,0.1429
R00286,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,3,True,T3,True,1.0,0.4444,0.4444
R00286,1,MUTATION,T3,t3_insert_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00286,2,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.5,0.4
R00286,3,UNTOUCHED,T1,none,ok,5,True,T1,True,0.625,0.4545,0.3571
R00287,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.3913,0.3913
R00287,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00287,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,0.625,0.5556
R00287,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7,0.7,0.5385
R00288,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,False,,False,0.2143,0.25,0.1304
R00288,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.2143,0.3,0.1429
R00288,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.25,0.1,0.0769
R00288,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.0361,0.6,0.0353
R00289,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.5833,0.5833
R00289,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00289,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1818,0.1667
R00289,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.2727,0.25
R00290,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.1562,0.1562
R00290,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00290,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.697,1.0,0.697
R00290,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6087,0.7368,0.5
R00291,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,0.8947,0.8095,0.7391
R00291,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00291,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.75,0.4286
R00291,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.0909,0.0769
R00292,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,0.8571,0.1132,0.1111
R00292,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00292,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.0444,0.0435
R00292,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.0667,0.0652
R00293,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.1884,0.1884
R00293,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00293,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.3,0.2727
R00293,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.0682,0.0652
R00294,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.2727,0.2727
R00294,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00294,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,1.0,0.75
R00294,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7,0.6364,0.5
R00295,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.8333,0.3333,0.3125
R00295,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00295,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.4286,0.1154,0.1
R00295,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.3077,0.2667
R00296,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.4444,0.4444
R00296,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0667,0.0667
R00296,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.875,0.4667,0.4375
R00296,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.1333,0.1176
R00297,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.5652,0.5652
R00297,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,0.6364,1.0,0.6364
R00297,2,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,1.0,0.6667
R00297,3,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,1.0,0.6667
R00298,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.36,0.36
R00298,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.7778,0.3889,0.35
R00298,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.1667,0.1579
R00298,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5714,0.4444,0.3333
R00299,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.4091,0.4091
R00299,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00299,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.5,0.4
R00299,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00300,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,0.8889,0.3333,0.32
R00300,1,UNTOUCHED,T1,none,ok,3,True,T1,True,0.875,0.5385,0.5
R00300,2,UNTOUCHED,T1,none,ok,3,False,,False,0.0,0.0,0.0
R00300,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5455,1.0,0.5455
R00301,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.4643,0.4643
R00301,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0455,0.0455
R00301,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7143,0.2273,0.2083
R00301,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.0909,0.087
R00302,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.3333,0.3333
R00302,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00302,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,0.7143,0.625
R00302,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.7778,0.4375
R00303,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.25,0.25
R00303,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00303,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.4444,0.4
R00303,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00304,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.5,0.5
R00304,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
