pair_id,ref_index,kind,clone_type,operator,left_begin,left_end,right_begin,right_end
R00255,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,21,6,22
R00255,1,MUTATION,T1,t1_add_blank_line,,,12,12
R00255,2,UNTOUCHED,T1,none,3,5,3,5
R00255,3,UNTOUCHED,T1,none,22,24,23,25
R00256,0,CLONE_INTERVAL,T3,t3_delete_statement,51,56,51,55
R00256,1,MUTATION,T3,t3_delete_statement,56,56,,
R00256,2,UNTOUCHED,T1,none,47,50,47,50
R00256,3,UNTOUCHED,T1,none,57,62,56,61
R00257,0,CLONE_INTERVAL,T3,t3_delete_statement,9,14,7,11
R00257,1,MUTATION,T3,t3_delete_statement,14,14,,
R00257,2,UNTOUCHED,T1,none,5,8,3,6
R00257,3,UNTOUCHED,T1,none,15,26,12,23
R00258,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,12,7,13
R00258,1,MUTATION,T1,t1_add_block_comment,,,10,10
R00258,2,UNTOUCHED,T1,none,3,6,3,6
R00258,3,UNTOUCHED,T1,none,13,16,14,17
R00259,0,CLONE_INTERVAL,T3,t3_wrap_statement,7,13,7,15
R00259,1,MUTATION,T3,t3_wrap_statement,,,8,8
R00259,2,UNTOUCHED,T1,none,3,6,3,6
R00259,3,UNTOUCHED,T1,none,14,48,16,50
R00260,0,CLONE_INTERVAL,T1,t1_reindent,10,15,10,15
R00260,1,MUTATION,T1,t1_reindent,10,15,10,15
R00260,2,UNTOUCHED,T1,none,3,9,3,9
R00260,3,UNTOUCHED,T1,none,16,25,16,25
R00261,0,CLONE_INTERVAL,T1,t1_add_blank_line,7,16,7,17
R00261,1,MUTATION,T1,t1_add_blank_line,,,16,16
R00261,2,UNTOUCHED,T1,none,4,6,4,6
R00261,3,UNTOUCHED,T1,none,17,19,18,20
R00262,0,CLONE_INTERVAL,T1,t1_reindent,17,24,17,24
R00262,1,MUTATION,T1,t1_reindent,17,24,17,24
R00262,2,UNTOUCHED,T1,none,14,16,14,16
R00262,3,UNTOUCHED,T1,none,25,40,25,40
R00263,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,11,6,12
R00263,1,MUTATION,T1,t1_add_blank_line,,,10,10
R00263,2,UNTOUCHED,T1,none,3,5,3,5
R00263,3,UNTOUCHED,T1,none,12,26,13,27
R00264,0,CLONE_INTERVAL,T1,t1_reindent,7,12,7,12
R00264,1,MUTATION,T1,t1_reindent,7,12,7,12
R00264,2,UNTOUCHED,T1,none,3,6,3,6
R00264,3,UNTOUCHED,T1,none,13,15,13,15
R00265,0,CLONE_INTERVAL,T3,t3_insert_statement,7,15,7,16
R00265,1,MUTATION,T3,t3_insert_statement,,,8,8
R00265,2,UNTOUCHED,T1,none,3,6,3,6
R00265,3,UNTOUCHED,T1,none,16,23,17,24
R00266,0,CLONE_INTERVAL,T2,t2_change_string_literal,13,24,13,24
R00266,1,MUTATION,T2,t2_change_string_literal,16,16,16,16
R00266,2,UNTOUCHED,T1,none,5,12,5,12
R00266,3,UNTOUCHED,T1,none,25,28,25,28
R00267,0,CLONE_INTERVAL,T2,t2_rename_local_x1,18,23,18,23
R00267,1,MUTATION,T2,t2_rename_local_x1,18,18,18,18
R00267,2,UNTOUCHED,T1,none,11,17,11,17
R00267,3,UNTOUCHED,T1,none,24,27,24,27
R00268,0,CLONE_INTERVAL,T2,t2_rename_local_x6,12,31,12,31
R00268,1,MUTATION,T2,t2_rename_local_x6,12,14,12,14
R00268,1,MUTATION,T2,t2_rename_local_x6,16,27,16,27
R00268,1,MUTATION,T2,t2_rename_local_x6,29,30,29,30
R00268,2,UNTOUCHED,T1,none,9,11,9,11
R00268,3,UNTOUCHED,T1,none,32,35,32,35
R00269,0,CLONE_INTERVAL,T3,t3_insert_statement,14,20,14,20
R00269,1,MUTATION,T3,t3_insert_statement,,,21,21
R00269,2,UNTOUCHED,T1,none,8,13,8,13
R00269,3,UNTOUCHED,T1,none,21,51,22,52
R00270,0,CLONE_INTERVAL,T3,t3_wrap_statement,7,12,7,14
R00270,1,MUTATION,T3,t3_wrap_statement,,,12,12
R00270,2,UNTOUCHED,T1,none,3,6,3,6
R00270,3,UNTOUCHED,T1,none,13,16,15,18
R00271,0,CLONE_INTERVAL,T3,t3_delete_statement,7,13,7,12
R00271,1,MUTATION,T3,t3_delete_statement,7,7,,
R00271,2,UNTOUCHED,T1,none,3,6,3,6
R00271,3,UNTOUCHED,T1,none,14,17,13,16
R00272,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,11,6,12
R00272,1,MUTATION,T1,t1_add_block_comment,,,8,8
R00272,2,UNTOUCHED,T1,none,3,5,3,5
R00272,3,UNTOUCHED,T1,none,12,20,13,21
R00273,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,15,6,15
R00273,1,MUTATION,T2,t2_change_string_literal,10,10,10,10
R00273,2,UNTOUCHED,T1,none,3,5,3,5
R00273,3,UNTOUCHED,T1,none,16,18,16,18
R00274,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,13,8,13
R00274,1,MUTATION,T2,t2_change_string_literal,9,9,9,9
R00274,2,UNTOUCHED,T1,none,4,7,4,7
R00274,3,UNTOUCHED,T1,none,14,35,14,35
R00275,0,CLONE_INTERVAL,T1,t1_add_block_comment,8,13,8,14
R00275,1,MUTATION,T1,t1_add_block_comment,,,10,10
R00275,2,UNTOUCHED,T1,none,5,7,5,7
R00275,3,UNTOUCHED,T1,none,14,19,15,20
R00276,0,CLONE_INTERVAL,T3,t3_delete_statement,12,19,12,18
R00276,1,MUTATION,T3,t3_delete_statement,12,12,,
R00276,2,UNTOUCHED,T1,none,3,11,3,11
R00276,3,UNTOUCHED,T1,none,20,25,19,24
R00277,0,CLONE_INTERVAL,T1,t1_add_eol_comment,9,18,9,18
R00277,1,MUTATION,T1,t1_add_eol_comment,13,13,13,13
R00277,2,UNTOUCHED,T1,none,3,8,3,8
R00277,3,UNTOUCHED,T1,none,19,21,19,21
R00278,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00278,1,MUTATION,T3,t3_delete_statement,11,11,,
R00278,2,UNTOUCHED,T1,none,3,5,3,5
R00278,3,UNTOUCHED,T1,none,12,33,11,32
R00279,0,CLONE_INTERVAL,T3,t3_insert_statement,10,18,10,19
R00279,1,MUTATION,T3,t3_insert_statement,,,11,11
R00279,2,UNTOUCHED,T1,none,4,9,4,9
R00279,3,UNTOUCHED,T1,none,19,35,20,36
R00280,0,CLONE_INTERVAL,T1,t1_reindent,12,21,12,21
R00280,1,MUTATION,T1,t1_reindent,12,21,12,21
R00280,2,UNTOUCHED,T1,none,3,11,3,11
R00280,3,UNTOUCHED,T1,none,22,41,22,41
R00281,0,CLONE_INTERVAL,T3,t3_wrap_statement,8,13,8,15
R00281,1,MUTATION,T3,t3_wrap_statement,,,13,13
R00281,2,UNTOUCHED,T1,none,4,7,4,7
R00281,3,UNTOUCHED,T1,none,14,19,16,21
R00282,0,CLONE_INTERVAL,T3,t3_insert_statement,9,35,9,35
R00282,1,MUTATION,T3,t3_insert_statement,,,36,36
R00282,2,UNTOUCHED,T1,none,6,8,6,8
R00282,3,UNTOUCHED,T1,none,36,39,37,40
R00283,0,CLONE_INTERVAL,T1,t1_reindent,7,12,7,12
R00283,1,MUTATION,T1,t1_reindent,7,12,7,12
R00283,2,UNTOUCHED,T1,none,3,6,3,6
R00283,3,UNTOUCHED,T1,none,13,17,13,17
R00284,0,CLONE_INTERVAL,T3,t3_delete_statement,6,12,6,11
R00284,1,MUTATION,T3,t3_delete_statement,7,7,,
R00284,2,UNTOUCHED,T1,none,3,5,3,5
R00284,3,UNTOUCHED,T1,none,13,25,12,24
R00285,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00285,1,MUTATION,T3,t3_delete_statement,6,6,,
R00285,2,UNTOUCHED,T1,none,3,5,3,5
R00285,3,UNTOUCHED,T1,none,12,15,11,14
R00286,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,11,6,12
R00286,1,MUTATION,T1,t1_add_blank_line,,,11,11
R00286,2,UNTOUCHED,T1,none,3,5,3,5
R00286,3,UNTOUCHED,T1,none,12,39,13,40
R00287,0,CLONE_INTERVAL,T3,t3_wrap_statement,26,31,26,33
R00287,1,MUTATION,T3,t3_wrap_statement,,,28,28
R00287,2,UNTOUCHED,T1,none,23,25,23,25
R00287,3,UNTOUCHED,T1,none,32,40,34,42
R00288,0,CLONE_INTERVAL,T1,t1_add_eol_comment,8,13,8,13
R00288,1,MUTATION,T1,t1_add_eol_comment,12,12,12,12
R00288,2,UNTOUCHED,T1,none,3,7,3,7
R00288,3,UNTOUCHED,T1,none,14,16,14,16
R00289,0,CLONE_INTERVAL,T1,t1_reindent,6,13,6,13
R00289,1,MUTATION,T1,t1_reindent,6,13,6,13
R00289,2,UNTOUCHED,T1,none,3,5,3,5
R00289,3,UNTOUCHED,T1,none,14,19,14,19
R00290,0,CLONE_INTERVAL,T2,t2_rename_local_x2,7,13,7,13
R00290,1,MUTATION,T2,t2_rename_local_x2,10,12,10,12
R00290,2,UNTOUCHED,T1,none,3,6,3,6
R00290,3,UNTOUCHED,T1,none,14,23,14,23
R00291,0,CLONE_INTERVAL,T3,t3_wrap_statement,7,12,7,14
R00291,1,MUTATION,T3,t3_wrap_statement,,,9,9
R00291,2,UNTOUCHED,T1,none,3,6,3,6
R00291,3,UNTOUCHED,T1,none,13,33,15,35
R00292,0,CLONE_INTERVAL,T1,t1_add_blank_line,82,87,82,88
R00292,1,MUTATION,T1,t1_add_blank_line,,,83,83
R00292,2,UNTOUCHED,T1,none,68,81,68,81
R00292,3,UNTOUCHED,T1,none,88,104,89,105
R00293,0,CLONE_INTERVAL,T3,t3_insert_statement,7,12,7,13
R00293,1,MUTATION,T3,t3_insert_statement,,,8,8
R00293,2,UNTOUCHED,T1,none,4,6,4,6
R00293,3,UNTOUCHED,T1,none,13,18,14,19
R00294,0,CLONE_INTERVAL,T2,t2_rename_local_x2,16,33,16,33
R00294,1,MUTATION,T2,t2_rename_local_x2,17,19,17,19
R00294,2,UNTOUCHED,T1,none,9,15,9,15
R00294,3,UNTOUCHED,T1,none,34,39,34,39
R00295,0,CLONE_INTERVAL,T1,t1_add_eol_comment,68,81,68,81
R00295,1,MUTATION,T1,t1_add_eol_comment,73,73,73,73
R00295,2,UNTOUCHED,T1,none,60,67,60,67
R00295,3,UNTOUCHED,T1,none,82,84,82,84
R00296,0,CLONE_INTERVAL,T2,t2_rename_local_x2,12,17,12,17
R00296,1,MUTATION,T2,t2_rename_local_x2,12,12,12,12
R00296,1,MUTATION,T2,t2_rename_local_x2,14,14,14,14
R00296,2,UNTOUCHED,T1,none,8,11,8,11
R00296,3,UNTOUCHED,T1,none,18,31,18,31
R00297,0,CLONE_INTERVAL,T3,t3_insert_statement,9,23,9,23
R00297,1,MUTATION,T3,t3_insert_statement,,,24,24
R00297,2,UNTOUCHED,T1,none,3,8,3,8
R00297,3,UNTOUCHED,T1,none,24,26,25,27
R00298,0,CLONE_INTERVAL,T3,t3_insert_statement,7,19,7,20
R00298,1,MUTATION,T3,t3_insert_statement,,,9,9
R00298,2,UNTOUCHED,T1,none,3,6,3,6
R00298,3,UNTOUCHED,T1,none,20,23,21,24
R00299,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,11,6,13
R00299,1,MUTATION,T3,t3_wrap_statement,,,8,8
R00299,2,UNTOUCHED,T1,none,3,5,3,5
R00299,3,UNTOUCHED,T1,none,12,17,14,19
R00300,0,CLONE_INTERVAL,T1,t1_reindent,10,15,10,15
R00300,1,MUTATION,T1,t1_reindent,10,15,10,15
R00300,2,UNTOUCHED,T1,none,4,9,4,9
R00300,3,UNTOUCHED,T1,none,16,18,16,18
R00301,0,CLONE_INTERVAL,T1,t1_reindent,8,19,8,19
R00301,1,MUTATION,T1,t1_reindent,8,19,8,19
R00301,2,UNTOUCHED,T1,none,5,7,5,7
R00301,3,UNTOUCHED,T1,none,20,23,20,23
R00302,0,CLONE_INTERVAL,T1,t1_reindent,7,20,7,20
R00302,1,MUTATION,T1,t1_reindent,7,20,7,20
R00302,2,UNTOUCHED,T1,none,3,6,3,6
R00302,3,UNTOUCHED,T1,none,21,26,21,26
R00303,0,CLONE_INTERVAL,T1,t1_reindent,6,12,6,12
R00303,1,MUTATION,T1,t1_reindent,6,12,6,12
R00303,2,UNTOUCHED,T1,none,3,5,3,5
R00303,3,UNTOUCHED,T1,none,13,15,13,15
R00304,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00304,1,MUTATION,T3,t3_delete_statement,9,9,,
R00304,2,UNTOUCHED,T1,none,3,5,3,5
R00304,3,UNTOUCHED,T1,none,12,22,11,21
R00305,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,14,6,15
R00305,1,MUTATION,T1,t1_add_blank_line,,,13,13
R00305,2,UNTOUCHED,T1,none,3,5,3,5
R00305,3,UNTOUCHED,T1,none,15,23,16,24
R00306,0,CLONE_INTERVAL,T3,t3_wrap_statement,7,12,7,14
R00306,1,MUTATION,T3,t3_wrap_statement,,,8,8
R00306,2,UNTOUCHED,T1,none,3,6,3,6
R00306,3,UNTOUCHED,T1,none,13,15,15,17
R00307,0,CLONE_INTERVAL,T3,t3_wrap_statement,8,13,8,15
R00307,1,MUTATION,T3,t3_wrap_statement,,,10,10
R00307,2,UNTOUCHED,T1,none,5,7,5,7
R00307,3,UNTOUCHED,T1,none,14,20,16,22
R00308,0,CLONE_INTERVAL,T2,t2_change_int_literal,7,12,7,12
R00308,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00308,2,UNTOUCHED,T1,none,4,6,4,6
R00308,3,UNTOUCHED,T1,none,13,19,13,19
R00309,0,CLONE_INTERVAL,T1,t1_reindent,7,17,7,17
R00309,1,MUTATION,T1,t1_reindent,7,17,7,17
R00309,2,UNTOUCHED,T1,none,3,6,3,6
R00309,3,UNTOUCHED,T1,none,18,35,18,35
R00310,0,CLONE_INTERVAL,T2,t2_rename_local_x2,23,28,23,28
R00310,1,MUTATION,T2,t2_rename_local_x2,23,26,23,26
R00310,2,UNTOUCHED,T1,none,9,22,9,22
R00310,3,UNTOUCHED,T1,none,29,33,29,33
R00311,0,CLONE_INTERVAL,T1,t1_add_block_comment,101,106,101,107
R00311,1,MUTATION,T1,t1_add_block_comment,,,105,105
R00311,2,UNTOUCHED,T1,none,96,100,96,100
R00311,3,UNTOUCHED,T1,none,107,116,108,117
R00312,0,CLONE_INTERVAL,T2,t2_change_int_literal,12,17,12,17
R00312,1,MUTATION,T2,t2_change_int_literal,12,12,12,12
R00312,2,UNTOUCHED,T1,none,6,11,6,11
R00312,3,UNTOUCHED,T1,none,18,28,18,28
R00313,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,13,6,13
R00313,1,MUTATION,T1,t1_add_eol_comment,9,9,9,9
R00313,2,UNTOUCHED,T1,none,3,5,3,5
R00313,3,UNTOUCHED,T1,none,14,23,14,23
R00314,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,12,7,13
R00314,1,MUTATION,T1,t1_add_block_comment,,,9,9
R00314,2,UNTOUCHED,T1,none,3,6,3,6
R00314,3,UNTOUCHED,T1,none,13,17,14,18
R00315,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,26,6,28
R00315,1,MUTATION,T3,t3_wrap_statement,,,6,6
R00315,2,UNTOUCHED,T1,none,3,5,3,5
R00315,3,UNTOUCHED,T1,none,27,29,29,31
R00316,0,CLONE_INTERVAL,T2,t2_rename_local_x4,18,29,18,29
R00316,1,MUTATION,T2,t2_rename_local_x4,18,20,18,20
R00316,1,MUTATION,T2,t2_rename_local_x4,22,22,22,22
R00316,1,MUTATION,T2,t2_rename_local_x4,24,26,24,26
R00316,1,MUTATION,T2,t2_rename_local_x4,28,28,28,28
R00316,2,UNTOUCHED,T1,none,5,17,5,17
R00316,3,UNTOUCHED,T1,none,30,33,30,33
R00317,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,16,8,16
R00317,1,MUTATION,T2,t2_change_string_literal,12,12,12,12
R00317,2,UNTOUCHED,T1,none,5,7,5,7
R00317,3,UNTOUCHED,T1,none,17,19,17,19
R00318,0,CLONE_INTERVAL,T3,t3_wrap_statement,7,25,7,27
R00318,1,MUTATION,T3,t3_wrap_statement,,,12,12
R00318,2,UNTOUCHED,T1,none,3,6,3,6
R00318,3,UNTOUCHED,T1,none,26,32,28,34
R00319,0,CLONE_INTERVAL,T1,t1_reindent,6,11,6,11
R00319,1,MUTATION,T1,t1_reindent,6,11,6,11
R00319,2,UNTOUCHED,T1,none,3,5,3,5
R00319,3,UNTOUCHED,T1,none,12,24,12,24
R00320,0,CLONE_INTERVAL,T3,t3_insert_statement,7,12,7,12
R00320,1,MUTATION,T3,t3_insert_statement,,,13,13
R00320,2,UNTOUCHED,T1,none,3,6,3,6
R00320,3,UNTOUCHED,T1,none,13,20,14,21
R00321,0,CLONE_INTERVAL,T1,t1_add_block_comment,11,22,11,23
R00321,1,MUTATION,T1,t1_add_block_comment,,,14,14
R00321,2,UNTOUCHED,T1,none,7,10,7,10
R00321,3,UNTOUCHED,T1,none,23,28,24,29
R00322,0,CLONE_INTERVAL,T3,t3_wrap_statement,8,15,8,17
R00322,1,MUTATION,T3,t3_wrap_statement,,,8,8
R00322,2,UNTOUCHED,T1,none,3,7,3,7
R00322,3,UNTOUCHED,T1,none,16,25,18,27
R00323,0,CLONE_INTERVAL,T2,t2_rename_local_x2,55,70,55,70
R00323,1,MUTATION,T2,t2_rename_local_x2,55,61,55,61
R00323,1,MUTATION,T2,t2_rename_local_x2,63,64,63,64
R00323,1,MUTATION,T2,t2_rename_local_x2,67,67,67,67
R00323,2,UNTOUCHED,T1,none,3,54,3,54
R00323,3,UNTOUCHED,T1,none,71,88,71,88
R00324,0,CLONE_INTERVAL,T3,t3_delete_statement,7,12,7,11
R00324,1,MUTATION,T3,t3_delete_statement,12,12,,
R00324,2,UNTOUCHED,T1,none,3,6,3,6
R00324,3,UNTOUCHED,T1,none,13,15,12,14
R00325,0,CLONE_INTERVAL,T2,t2_change_int_literal,7,12,7,12
R00325,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00325,2,UNTOUCHED,T1,none,3,6,3,6
R00325,3,UNTOUCHED,T1,none,13,28,13,28
R00326,0,CLONE_INTERVAL,T3,t3_insert_statement,6,11,6,12
R00326,1,MUTATION,T3,t3_insert_statement,,,11,11
R00326,2,UNTOUCHED,T1,none,3,5,3,5
R00326,3,UNTOUCHED,T1,none,12,15,13,16
R00327,0,CLONE_INTERVAL,T1,t1_add_eol_comment,141,146,141,146
R00327,1,MUTATION,T1,t1_add_eol_comment,141,141,141,141
R00327,2,UNTOUCHED,T1,none,133,140,133,140
R00327,3,UNTOUCHED,T1,none,147,154,147,154
R00328,0,CLONE_INTERVAL,T3,t3_wrap_statement,15,21,15,23
R00328,1,MUTATION,T3,t3_wrap_statement,,,16,16
R00328,2,UNTOUCHED,T1,none,3,14,3,14
R00328,3,UNTOUCHED,T1,none,22,26,24,28
R00329,0,CLONE_INTERVAL,T3,t3_wrap_statement,10,15,10,17
R00329,1,MUTATION,T3,t3_wrap_statement,,,11,11
R00329,2,UNTOUCHED,T1,none,3,9,3,9
R00329,3,UNTOUCHED,T1,none,16,30,18,32
R00330,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,11,6,13
R00330,1,MUTATION,T3,t3_wrap_statement,,,9,9
R00330,2,UNTOUCHED,T1,none,3,5,3,5
R00330,3,UNTOUCHED,T1,none,12,25,14,27
R00331,0,CLONE_INTERVAL,T3,t3_insert_statement,6,12,6,13
R00331,1,MUTATION,T3,t3_insert_statement,,,7,7
R00331,2,UNTOUCHED,T1,none,3,5,3,5
R00331,3,UNTOUCHED,T1,none,13,23,14,24
R00332,0,CLONE_INTERVAL,T1,t1_add_block_comment,10,17,10,18
R00332,1,MUTATION,T1,t1_add_block_comment,,,17,17
R00332,2,UNTOUCHED,T1,none,6,9,6,9
R00332,3,UNTOUCHED,T1,none,18,27,19,28
R00333,0,CLONE_INTERVAL,T1,t1_add_eol_comment,9,14,9,14
R00333,1,MUTATION,T1,t1_add_eol_comment,13,13,13,13
R00333,2,UNTOUCHED,T1,none,3,8,3,8
R00333,3,UNTOUCHED,T1,none,15,38,15,38
R00334,0,CLONE_INTERVAL,T1,t1_add_block_comment,10,15,10,16
R00334,1,MUTATION,T1,t1_add_block_comment,,,13,13
R00334,2,UNTOUCHED,T1,none,7,9,7,9
R00334,3,UNTOUCHED,T1,none,16,28,17,29
R00335,0,CLONE_INTERVAL,T1,t1_add_eol_comment,12,17,12,17
R00335,1,MUTATION,T1,t1_add_eol_comment,15,15,15,15
R00335,2,UNTOUCHED,T1,none,8,11,8,11
R00335,3,UNTOUCHED,T1,none,18,20,18,20
R00336,0,CLONE_INTERVAL,T3,t3_wrap_statement,22,28,22,30
R00336,1,MUTATION,T3,t3_wrap_statement,,,24,24
R00336,2,UNTOUCHED,T1,none,17,21,17,21
R00336,3,UNTOUCHED,T1,none,29,33,31,35
R00336,4,UNTOUCHED,T1,none,35,35,36,36
R00336,5,UNTOUCHED,T1,none,36,51,38,53
R00337,0,CLONE_INTERVAL,T1,t1_add_blank_line,15,20,15,21
R00337,1,MUTATION,T1,t1_add_blank_line,,,19,19
R00337,2,UNTOUCHED,T1,none,11,14,11,14
R00337,3,UNTOUCHED,T1,none,21,24,22,25
R00338,0,CLONE_INTERVAL,T1,t1_reindent,15,23,15,23
R00338,1,MUTATION,T1,t1_reindent,15,23,15,23
R00338,2,UNTOUCHED,T1,none,3,14,3,14
R00338,3,UNTOUCHED,T1,none,24,41,24,41
R00339,0,CLONE_INTERVAL,T3,t3_delete_statement,248,255,248,254
R00339,1,MUTATION,T3,t3_delete_statement,248,248,,
R00339,2,UNTOUCHED,T1,none,244,247,244,247
R00339,3,UNTOUCHED,T1,none,256,262,255,261
R00340,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,11,6,12
R00340,1,MUTATION,T1,t1_add_block_comment,,,7,7
R00340,2,UNTOUCHED,T1,none,3,5,3,5
R00340,3,UNTOUCHED,T1,none,12,14,13,15
R00341,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,11,6,11
R00341,1,MUTATION,T1,t1_add_eol_comment,8,8,8,8
R00341,2,UNTOUCHED,T1,none,3,5,3,5
R00341,3,UNTOUCHED,T1,none,12,32,12,32
R00342,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,11,6,12
R00342,1,MUTATION,T1,t1_add_block_comment,,,7,7
R00342,2,UNTOUCHED,T1,none,3,5,3,5
R00342,3,UNTOUCHED,T1,none,12,21,13,22
R00343,0,CLONE_INTERVAL,T1,t1_reindent,8,19,8,19
R00343,1,MUTATION,T1,t1_reindent,8,19,8,19
R00343,2,UNTOUCHED,T1,none,3,7,3,7
R00343,3,UNTOUCHED,T1,none,20,26,20,26
R00344,0,CLONE_INTERVAL,T2,t2_rename_local_x1,10,15,10,15
R00344,1,MUTATION,T2,t2_rename_local_x1,12,12,12,12
R00344,1,MUTATION,T2,t2_rename_local_x1,14,14,14,14
R00344,2,UNTOUCHED,T1,none,7,9,7,9
R00344,3,UNTOUCHED,T1,none,16,25,16,25
R00345,0,CLONE_INTERVAL,T1,t1_add_eol_comment,53,60,53,60
R00345,1,MUTATION,T1,t1_add_eol_comment,56,56,56,56
R00345,2,UNTOUCHED,T1,none,46,52,46,52
R00345,3,UNTOUCHED,T1,none,61,72,61,72
R00346,0,CLONE_INTERVAL,T3,t3_delete_statement,7,20,7,19
R00346,1,MUTATION,T3,t3_delete_statement,11,11,,
R00346,2,UNTOUCHED,T1,none,3,6,3,6
R00346,3,UNTOUCHED,T1,none,21,24,20,23
R00347,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,13,6,14
R00347,1,MUTATION,T1,t1_add_block_comment,,,10,10
R00347,2,UNTOUCHED,T1,none,3,5,3,5
R00347,3,UNTOUCHED,T1,none,14,19,15,20
R00348,0,CLONE_INTERVAL,T1,t1_reindent,8,13,8,13
R00348,1,MUTATION,T1,t1_reindent,8,13,8,13
R00348,2,UNTOUCHED,T1,none,3,7,3,7
R00348,3,UNTOUCHED,T1,none,14,20,14,20
R00349,0,CLONE_INTERVAL,T3,t3_wrap_statement,9,16,9,18
R00349,1,MUTATION,T3,t3_wrap_statement,,,10,10
R00349,2,UNTOUCHED,T1,none,5,8,5,8
R00349,3,UNTOUCHED,T1,none,17,22,19,24
R00350,0,CLONE_INTERVAL,T2,t2_change_int_literal,10,15,10,15
R00350,1,MUTATION,T2,t2_change_int_literal,12,12,12,12
R00350,2,UNTOUCHED,T1,none,3,9,3,9
R00350,3,UNTOUCHED,T1,none,16,23,16,23
R00351,0,CLONE_INTERVAL,T2,t2_rename_local_x2,10,18,10,18
R00351,1,MUTATION,T2,t2_rename_local_x2,10,10,10,10
R00351,1,MUTATION,T2,t2_rename_local_x2,14,15,14,15
R00351,2,UNTOUCHED,T1,none,6,9,6,9
R00351,3,UNTOUCHED,T1,none,19,21,19,21
R00352,0,CLONE_INTERVAL,T1,t1_add_block_comment,8,16,8,17
R00352,1,MUTATION,T1,t1_add_block_comment,,,13,13
R00352,2,UNTOUCHED,T1,none,5,7,5,7
R00352,3,UNTOUCHED,T1,none,17,31,18,32
R00353,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,17,6,17
R00353,1,MUTATION,T2,t2_change_int_literal,10,10,10,10
R00353,2,UNTOUCHED,T1,none,3,5,3,5
R00353,3,UNTOUCHED,T1,none,18,22,18,22
R00354,0,CLONE_INTERVAL,T3,t3_delete_statement,17,22,17,21
R00354,1,MUTATION,T3,t3_delete_statement,22,22,,
R00354,2,UNTOUCHED,T1,none,6,16,6,16
R00354,3,UNTOUCHED,T1,none,23,45,22,44
R00355,0,CLONE_INTERVAL,T3,t3_insert_statement,12,28,12,28
R00355,1,MUTATION,T3,t3_insert_statement,,,29,29
R00355,2,UNTOUCHED,T1,none,3,11,3,11
R00355,3,UNTOUCHED,T1,none,29,32,30,33
R00356,0,CLONE_INTERVAL,T1,t1_add_eol_comment,15,20,15,20
R00356,1,MUTATION,T1,t1_add_eol_comment,15,15,15,15
R00356,2,UNTOUCHED,T1,none,6,14,6,14
R00356,3,UNTOUCHED,T1,none,21,24,21,24
R00357,0,CLONE_INTERVAL,T3,t3_wrap_statement,16,27,16,29
R00357,1,MUTATION,T3,t3_wrap_statement,,,16,16
R00357,2,UNTOUCHED,T1,none,6,15,6,15
R00357,3,UNTOUCHED,T1,none,28,35,30,37
R00358,0,CLONE_INTERVAL,T1,t1_reindent,10,16,10,16
R00358,1,MUTATION,T1,t1_reindent,10,16,10,16
R00358,2,UNTOUCHED,T1,none,3,9,3,9
R00358,3,UNTOUCHED,T1,none,17,19,17,19
R00359,0,CLONE_INTERVAL,T1,t1_add_blank_line,28,33,28,34
R00359,1,MUTATION,T1,t1_add_blank_line,,,32,32
R00359,2,UNTOUCHED,T1,none,22,27,22,27
R00359,3,UNTOUCHED,T1,none,34,36,35,37
R00360,0,CLONE_INTERVAL,T1,t1_add_eol_comment,11,22,11,22
R00360,1,MUTATION,T1,t1_add_eol_comment,15,15,15,15
R00360,2,UNTOUCHED,T1,none,3,10,3,10
R00360,3,UNTOUCHED,T1,none,23,28,23,28
R00361,0,CLONE_INTERVAL,T3,t3_wrap_statement,9,29,9,31
R00361,1,MUTATION,T3,t3_wrap_statement,,,13,13
R00361,2,UNTOUCHED,T1,none,5,8,5,8
R00361,3,UNTOUCHED,T1,none,30,36,32,38
R00362,0,CLONE_INTERVAL,T3,t3_delete_statement,12,21,12,20
R00362,1,MUTATION,T3,t3_delete_statement,15,15,,
