pair_id,ref_index,kind,clone_type,operator,left_begin,left_end,right_begin,right_end
R00250,2,UNTOUCHED,T1,none,5,8,5,8
R00250,3,UNTOUCHED,T1,none,15,19,15,19
R00251,0,CLONE_INTERVAL,T1,t1_add_block_comment,8,16,8,17
R00251,1,MUTATION,T1,t1_add_block_comment,,,13,13
R00251,2,UNTOUCHED,T1,none,3,7,3,7
R00251,3,UNTOUCHED,T1,none,17,22,18,23
R00252,0,CLONE_INTERVAL,T1,t1_add_block_comment,109,114,109,115
R00252,1,MUTATION,T1,t1_add_block_comment,,,112,112
R00252,2,UNTOUCHED,T1,none,106,108,106,108
R00252,3,UNTOUCHED,T1,none,115,128,116,129
R00253,0,CLONE_INTERVAL,T3,t3_delete_statement,6,15,6,14
R00253,1,MUTATION,T3,t3_delete_statement,6,6,,
R00253,2,UNTOUCHED,T1,none,3,5,3,5
R00253,3,UNTOUCHED,T1,none,16,32,15,31
R00254,0,CLONE_INTERVAL,T2,t2_change_string_literal,11,19,11,19
R00254,1,MUTATION,T2,t2_change_string_literal,13,13,13,13
R00254,2,UNTOUCHED,T1,none,3,10,3,10
R00254,3,UNTOUCHED,T1,none,20,23,20,23
R00255,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,14,8,14
R00255,1,MUTATION,T2,t2_change_string_literal,8,8,8,8
R00255,2,UNTOUCHED,T1,none,3,7,3,7
R00255,3,UNTOUCHED,T1,none,15,17,15,17
R00256,0,CLONE_INTERVAL,T2,t2_rename_local_x3,10,25,10,25
R00256,1,MUTATION,T2,t2_rename_local_x3,15,23,15,23
R00256,2,UNTOUCHED,T1,none,4,9,4,9
R00256,3,UNTOUCHED,T1,none,26,38,26,38
R00257,0,CLONE_INTERVAL,T2,t2_rename_local_x2,10,18,10,18
R00257,1,MUTATION,T2,t2_rename_local_x2,10,16,10,16
R00257,2,UNTOUCHED,T1,none,3,9,3,9
R00257,3,UNTOUCHED,T1,none,19,21,19,21
R00258,0,CLONE_INTERVAL,T1,t1_add_blank_line,8,13,8,14
R00258,1,MUTATION,T1,t1_add_blank_line,,,9,9
R00258,2,UNTOUCHED,T1,none,3,7,3,7
R00258,3,UNTOUCHED,T1,none,14,20,15,21
R00259,0,CLONE_INTERVAL,T3,t3_insert_statement,12,19,12,19
R00259,1,MUTATION,T3,t3_insert_statement,,,20,20
R00259,2,UNTOUCHED,T1,none,9,11,9,11
R00259,3,UNTOUCHED,T1,none,20,25,21,26
R00260,0,CLONE_INTERVAL,T1,t1_add_blank_line,8,13,8,14
R00260,1,MUTATION,T1,t1_add_blank_line,,,13,13
R00260,2,UNTOUCHED,T1,none,4,7,4,7
R00260,3,UNTOUCHED,T1,none,14,21,15,22
R00261,0,CLONE_INTERVAL,T2,t2_change_int_literal,16,23,16,23
R00261,1,MUTATION,T2,t2_change_int_literal,16,16,16,16
R00261,2,UNTOUCHED,T1,none,3,15,3,15
R00261,3,UNTOUCHED,T1,none,24,26,24,26
R00262,0,CLONE_INTERVAL,T3,t3_wrap_statement,17,26,17,28
R00262,1,MUTATION,T3,t3_wrap_statement,19,25,19,27
R00262,2,UNTOUCHED,T1,none,3,16,3,16
R00262,3,UNTOUCHED,T1,none,27,32,29,34
R00263,0,CLONE_INTERVAL,T1,t1_add_eol_comment,12,17,12,17
R00263,1,MUTATION,T1,t1_add_eol_comment,14,14,14,14
R00263,2,UNTOUCHED,T1,none,3,11,3,11
R00263,3,UNTOUCHED,T1,none,18,28,18,28
R00264,0,CLONE_INTERVAL,T2,t2_rename_local_x1,10,15,10,15
R00264,1,MUTATION,T2,t2_rename_local_x1,10,15,10,15
R00264,2,UNTOUCHED,T1,none,4,9,4,9
R00264,3,UNTOUCHED,T1,none,16,23,16,23
R00265,0,CLONE_INTERVAL,T2,t2_rename_local_x6,6,19,6,19
R00265,1,MUTATION,T2,t2_rename_local_x6,6,17,6,17
R00265,2,UNTOUCHED,T1,none,3,5,3,5
R00265,3,UNTOUCHED,T1,none,20,22,20,22
R00266,0,CLONE_INTERVAL,T3,t3_delete_statement,7,12,7,11
R00266,1,MUTATION,T3,t3_delete_statement,10,10,,
R00266,2,UNTOUCHED,T1,none,3,6,3,6
R00266,3,UNTOUCHED,T1,none,13,24,12,23
R00267,0,CLONE_INTERVAL,T1,t1_add_block_comment,14,33,14,34
R00267,1,MUTATION,T1,t1_add_block_comment,,,30,30
R00267,2,UNTOUCHED,T1,none,3,13,3,13
R00267,3,UNTOUCHED,T1,none,34,59,35,60
R00268,0,CLONE_INTERVAL,T1,t1_add_blank_line,8,13,8,14
R00268,1,MUTATION,T1,t1_add_blank_line,,,10,10
R00268,2,UNTOUCHED,T1,none,3,7,3,7
R00268,3,UNTOUCHED,T1,none,14,17,15,18
R00269,0,CLONE_INTERVAL,T1,t1_add_block_comment,9,17,9,18
R00269,1,MUTATION,T1,t1_add_block_comment,,,13,13
R00269,2,UNTOUCHED,T1,none,4,8,4,8
R00269,3,UNTOUCHED,T1,none,18,20,19,21
R00270,0,CLONE_INTERVAL,T1,t1_add_block_comment,15,20,15,21
R00270,1,MUTATION,T1,t1_add_block_comment,,,17,17
R00270,2,UNTOUCHED,T1,none,11,14,11,14
R00270,3,UNTOUCHED,T1,none,21,28,22,29
R00271,0,CLONE_INTERVAL,T3,t3_wrap_statement,10,16,10,18
R00271,1,MUTATION,T3,t3_wrap_statement,12,16,12,18
R00271,2,UNTOUCHED,T1,none,3,9,3,9
R00271,3,UNTOUCHED,T1,none,17,19,19,21
R00272,0,CLONE_INTERVAL,T2,t2_rename_local_x1,27,32,27,32
R00272,1,MUTATION,T2,t2_rename_local_x1,28,30,28,30
R00272,2,UNTOUCHED,T1,none,24,26,24,26
R00272,3,UNTOUCHED,T1,none,33,39,33,39
R00273,0,CLONE_INTERVAL,T3,t3_delete_statement,19,24,19,23
R00273,1,MUTATION,T3,t3_delete_statement,24,24,,
R00273,2,UNTOUCHED,T1,none,16,18,16,18
R00273,3,UNTOUCHED,T1,none,25,50,24,49
R00274,0,CLONE_INTERVAL,T2,t2_rename_local_x4,8,13,8,13
R00274,1,MUTATION,T2,t2_rename_local_x4,8,13,8,13
R00274,2,UNTOUCHED,T1,none,4,7,4,7
R00274,3,UNTOUCHED,T1,none,14,16,14,16
R00275,0,CLONE_INTERVAL,T1,t1_reindent,20,25,20,25
R00275,1,MUTATION,T1,t1_reindent,20,25,20,25
R00275,2,UNTOUCHED,T1,none,6,19,6,19
R00275,3,UNTOUCHED,T1,none,26,33,26,33
R00276,0,CLONE_INTERVAL,T2,t2_change_string_literal,13,19,13,19
R00276,1,MUTATION,T2,t2_change_string_literal,16,16,16,16
R00276,2,UNTOUCHED,T1,none,8,12,8,12
R00276,3,UNTOUCHED,T1,none,20,26,20,26
R00277,0,CLONE_INTERVAL,T2,t2_change_int_literal,11,17,11,17
R00277,1,MUTATION,T2,t2_change_int_literal,11,11,11,11
R00277,2,UNTOUCHED,T1,none,3,10,3,10
R00277,3,UNTOUCHED,T1,none,18,31,18,31
R00278,0,CLONE_INTERVAL,T3,t3_delete_statement,9,14,8,12
R00278,1,MUTATION,T3,t3_delete_statement,12,12,,
R00278,2,UNTOUCHED,T1,none,5,8,4,7
R00278,3,UNTOUCHED,T1,none,15,22,13,20
R00279,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,12,6,12
R00279,1,MUTATION,T2,t2_change_string_literal,10,10,10,10
R00279,2,UNTOUCHED,T1,none,3,5,3,5
R00279,3,UNTOUCHED,T1,none,13,33,13,33
R00280,0,CLONE_INTERVAL,T3,t3_insert_statement,136,142,136,142
R00280,1,MUTATION,T3,t3_insert_statement,,,143,143
R00280,2,UNTOUCHED,T1,none,133,135,133,135
R00280,3,UNTOUCHED,T1,none,143,148,144,149
R00281,0,CLONE_INTERVAL,T1,t1_add_eol_comment,32,37,32,37
R00281,1,MUTATION,T1,t1_add_eol_comment,35,35,35,35
R00281,2,UNTOUCHED,T1,none,3,31,3,31
R00281,3,UNTOUCHED,T1,none,38,40,38,40
R00282,0,CLONE_INTERVAL,T3,t3_insert_statement,17,24,17,24
R00282,1,MUTATION,T3,t3_insert_statement,,,25,25
R00282,2,UNTOUCHED,T1,none,5,16,5,16
R00282,3,UNTOUCHED,T1,none,25,37,26,38
R00283,0,CLONE_INTERVAL,T1,t1_add_eol_comment,11,23,11,23
R00283,1,MUTATION,T1,t1_add_eol_comment,21,21,21,21
R00283,2,UNTOUCHED,T1,none,3,10,3,10
R00283,3,UNTOUCHED,T1,none,24,26,24,26
R00284,0,CLONE_INTERVAL,T3,t3_delete_statement,35,41,35,40
R00284,1,MUTATION,T3,t3_delete_statement,35,35,,
R00284,2,UNTOUCHED,T1,none,30,34,30,34
R00284,3,UNTOUCHED,T1,none,42,45,41,44
R00285,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,13,6,13
R00285,1,MUTATION,T2,t2_change_string_literal,8,8,8,8
R00285,2,UNTOUCHED,T1,none,3,5,3,5
R00285,3,UNTOUCHED,T1,none,14,16,14,16
R00286,0,CLONE_INTERVAL,T1,t1_add_blank_line,77,82,77,83
R00286,1,MUTATION,T1,t1_add_blank_line,,,79,79
R00286,2,UNTOUCHED,T1,none,72,76,72,76
R00286,3,UNTOUCHED,T1,none,83,92,84,93
R00287,0,CLONE_INTERVAL,T1,t1_reindent,10,24,10,24
R00287,1,MUTATION,T1,t1_reindent,10,24,10,24
R00287,2,UNTOUCHED,T1,none,3,9,3,9
R00287,3,UNTOUCHED,T1,none,25,33,25,33
R00288,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,15,6,15
R00288,1,MUTATION,T2,t2_change_int_literal,7,7,7,7
R00288,2,UNTOUCHED,T1,none,3,5,3,5
R00288,3,UNTOUCHED,T1,none,16,21,16,21
R00289,0,CLONE_INTERVAL,T1,t1_add_block_comment,55,69,55,70
R00289,1,MUTATION,T1,t1_add_block_comment,,,59,59
R00289,2,UNTOUCHED,T1,none,47,54,47,54
R00289,3,UNTOUCHED,T1,none,70,72,71,73
R00290,0,CLONE_INTERVAL,T2,t2_change_string_literal,19,25,19,25
R00290,1,MUTATION,T2,t2_change_string_literal,22,22,22,22
R00290,2,UNTOUCHED,T1,none,16,18,16,18
R00290,3,UNTOUCHED,T1,none,26,35,26,35
R00291,0,CLONE_INTERVAL,T3,t3_delete_statement,8,13,7,11
R00291,1,MUTATION,T3,t3_delete_statement,12,12,,
R00291,2,UNTOUCHED,T1,none,4,7,3,6
R00291,3,UNTOUCHED,T1,none,14,18,12,16
R00292,0,CLONE_INTERVAL,T3,t3_insert_statement,72,77,72,78
R00292,1,MUTATION,T3,t3_insert_statement,,,73,73
R00292,2,UNTOUCHED,T1,none,67,71,67,71
R00292,3,UNTOUCHED,T1,none,78,87,79,88
R00293,0,CLONE_INTERVAL,T1,t1_add_block_comment,49,57,59,68
R00293,1,MUTATION,T1,t1_add_block_comment,,,66,66
R00293,2,UNTOUCHED,T1,none,42,48,52,58
R00293,3,UNTOUCHED,T1,none,58,60,69,71
R00294,0,CLONE_INTERVAL,T3,t3_insert_statement,12,18,12,19
R00294,1,MUTATION,T3,t3_insert_statement,,,16,16
R00294,2,UNTOUCHED,T1,none,5,11,5,11
R00294,3,UNTOUCHED,T1,none,19,26,20,27
R00295,0,CLONE_INTERVAL,T1,t1_reindent,6,11,6,11
R00295,1,MUTATION,T1,t1_reindent,6,11,6,11
R00295,2,UNTOUCHED,T1,none,3,5,3,5
R00295,3,UNTOUCHED,T1,none,12,38,12,38
R00296,0,CLONE_INTERVAL,T3,t3_wrap_statement,10,17,10,19
R00296,1,MUTATION,T3,t3_wrap_statement,10,15,10,17
R00296,2,UNTOUCHED,T1,none,3,9,3,9
R00296,3,UNTOUCHED,T1,none,18,22,20,24
R00297,0,CLONE_INTERVAL,T2,t2_change_int_literal,7,13,7,13
R00297,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00297,2,UNTOUCHED,T1,none,3,6,3,6
R00297,3,UNTOUCHED,T1,none,14,20,14,20
R00298,0,CLONE_INTERVAL,T3,t3_delete_statement,33,39,33,38
R00298,1,MUTATION,T3,t3_delete_statement,39,39,,
R00298,2,UNTOUCHED,T1,none,30,32,30,32
R00298,3,UNTOUCHED,T1,none,40,42,39,41
R00299,0,CLONE_INTERVAL,T2,t2_change_int_literal,9,17,9,17
R00299,1,MUTATION,T2,t2_change_int_literal,9,9,9,9
R00299,2,UNTOUCHED,T1,none,3,8,3,8
R00299,3,UNTOUCHED,T1,none,18,23,18,23
R00300,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,11,6,12
R00300,1,MUTATION,T1,t1_add_blank_line,,,10,10
R00300,2,UNTOUCHED,T1,none,3,5,3,5
R00300,3,UNTOUCHED,T1,none,12,19,13,20
R00301,0,CLONE_INTERVAL,T3,t3_insert_statement,6,11,6,12
R00301,1,MUTATION,T3,t3_insert_statement,,,9,9
R00301,2,UNTOUCHED,T1,none,3,5,3,5
R00301,3,UNTOUCHED,T1,none,12,19,13,20
R00302,0,CLONE_INTERVAL,T3,t3_delete_statement,24,29,24,28
R00302,1,MUTATION,T3,t3_delete_statement,24,24,,
R00302,2,UNTOUCHED,T1,none,21,23,21,23
R00302,3,UNTOUCHED,T1,none,30,32,29,31
R00303,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,11,6,12
R00303,1,MUTATION,T1,t1_add_blank_line,,,10,10
R00303,2,UNTOUCHED,T1,none,3,5,3,5
R00303,3,UNTOUCHED,T1,none,12,17,13,18
R00304,0,CLONE_INTERVAL,T1,t1_reindent,7,19,7,19
R00304,1,MUTATION,T1,t1_reindent,7,19,7,19
R00304,2,UNTOUCHED,T1,none,3,6,3,6
R00304,3,UNTOUCHED,T1,none,20,22,20,22
R00305,0,CLONE_INTERVAL,T1,t1_add_eol_comment,11,16,11,16
R00305,1,MUTATION,T1,t1_add_eol_comment,15,15,15,15
R00305,2,UNTOUCHED,T1,none,3,10,3,10
R00305,3,UNTOUCHED,T1,none,17,19,17,19
R00306,0,CLONE_INTERVAL,T2,t2_change_string_literal,13,31,13,31
R00306,1,MUTATION,T2,t2_change_string_literal,27,27,27,27
R00306,2,UNTOUCHED,T1,none,10,12,10,12
R00306,3,UNTOUCHED,T1,none,32,34,32,34
R00307,0,CLONE_INTERVAL,T1,t1_add_blank_line,8,20,8,21
R00307,1,MUTATION,T1,t1_add_blank_line,,,19,19
R00307,2,UNTOUCHED,T1,none,3,7,3,7
R00307,3,UNTOUCHED,T1,none,21,31,22,32
R00308,0,CLONE_INTERVAL,T1,t1_add_blank_line,24,33,24,34
R00308,1,MUTATION,T1,t1_add_blank_line,,,25,25
R00308,2,UNTOUCHED,T1,none,19,23,19,23
R00308,3,UNTOUCHED,T1,none,34,36,35,37
R00309,0,CLONE_INTERVAL,T3,t3_wrap_statement,12,17,12,19
R00309,1,MUTATION,T3,t3_wrap_statement,15,15,15,17
R00309,2,UNTOUCHED,T1,none,3,11,3,11
R00309,3,UNTOUCHED,T1,none,18,23,20,25
R00310,0,CLONE_INTERVAL,T1,t1_add_eol_comment,24,31,24,31
R00310,1,MUTATION,T1,t1_add_eol_comment,27,27,27,27
R00310,2,UNTOUCHED,T1,none,12,23,12,23
R00310,3,UNTOUCHED,T1,none,32,39,32,39
R00311,0,CLONE_INTERVAL,T2,t2_rename_local_x2,17,22,17,22
R00311,1,MUTATION,T2,t2_rename_local_x2,19,21,19,21
R00311,2,UNTOUCHED,T1,none,7,16,7,16
R00311,3,UNTOUCHED,T1,none,23,33,23,33
R00312,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,12,7,12
R00312,1,MUTATION,T2,t2_change_string_literal,11,11,11,11
R00312,2,UNTOUCHED,T1,none,3,6,3,6
R00312,3,UNTOUCHED,T1,none,13,43,13,43
R00313,0,CLONE_INTERVAL,T2,t2_change_string_literal,28,41,28,41
R00313,1,MUTATION,T2,t2_change_string_literal,31,31,31,31
R00313,2,UNTOUCHED,T1,none,3,27,3,27
R00313,3,UNTOUCHED,T1,none,42,50,42,50
R00314,0,CLONE_INTERVAL,T3,t3_insert_statement,9,14,9,15
R00314,1,MUTATION,T3,t3_insert_statement,,,10,10
R00314,2,UNTOUCHED,T1,none,5,8,5,8
R00314,3,UNTOUCHED,T1,none,15,30,16,31
R00315,0,CLONE_INTERVAL,T1,t1_reindent,23,28,23,28
R00315,1,MUTATION,T1,t1_reindent,23,28,23,28
R00315,2,UNTOUCHED,T1,none,20,22,20,22
R00315,3,UNTOUCHED,T1,none,29,38,29,38
R00316,0,CLONE_INTERVAL,T1,t1_add_block_comment,8,18,8,19
R00316,1,MUTATION,T1,t1_add_block_comment,,,11,11
R00316,2,UNTOUCHED,T1,none,4,7,4,7
R00316,3,UNTOUCHED,T1,none,19,21,20,22
R00317,0,CLONE_INTERVAL,T1,t1_add_eol_comment,9,14,9,14
R00317,1,MUTATION,T1,t1_add_eol_comment,12,12,12,12
R00317,2,UNTOUCHED,T1,none,4,8,4,8
R00317,3,UNTOUCHED,T1,none,15,17,15,17
R00318,0,CLONE_INTERVAL,T3,t3_delete_statement,10,16,10,15
R00318,1,MUTATION,T3,t3_delete_statement,10,10,,
R00318,2,UNTOUCHED,T1,none,5,9,5,9
R00318,3,UNTOUCHED,T1,none,17,20,16,19
R00319,0,CLONE_INTERVAL,T1,t1_add_eol_comment,89,103,89,103
R00319,1,MUTATION,T1,t1_add_eol_comment,99,99,99,99
R00319,2,UNTOUCHED,T1,none,84,88,84,88
R00319,3,UNTOUCHED,T1,none,104,110,104,110
R00320,0,CLONE_INTERVAL,T3,t3_insert_statement,16,22,16,22
R00320,1,MUTATION,T3,t3_insert_statement,,,23,23
R00320,2,UNTOUCHED,T1,none,3,15,3,15
R00320,3,UNTOUCHED,T1,none,23,34,24,35
R00321,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,18,8,18
R00321,1,MUTATION,T2,t2_change_string_literal,8,8,8,8
R00321,2,UNTOUCHED,T1,none,5,7,5,7
R00321,3,UNTOUCHED,T1,none,19,24,19,24
R00322,0,CLONE_INTERVAL,T3,t3_wrap_statement,13,19,13,21
R00322,1,MUTATION,T3,t3_wrap_statement,16,16,16,18
R00322,2,UNTOUCHED,T1,none,7,12,7,12
R00322,3,UNTOUCHED,T1,none,20,28,22,30
R00323,0,CLONE_INTERVAL,T1,t1_reindent,7,12,7,12
R00323,1,MUTATION,T1,t1_reindent,7,12,7,12
R00323,2,UNTOUCHED,T1,none,3,6,3,6
R00323,3,UNTOUCHED,T1,none,13,17,13,17
R00324,0,CLONE_INTERVAL,T3,t3_insert_statement,15,20,15,21
R00324,1,MUTATION,T3,t3_insert_statement,,,20,20
R00324,2,UNTOUCHED,T1,none,11,14,11,14
R00324,3,UNTOUCHED,T1,none,21,27,22,28
R00325,0,CLONE_INTERVAL,T1,t1_reindent,10,15,10,15
R00325,1,MUTATION,T1,t1_reindent,10,15,10,15
R00325,2,UNTOUCHED,T1,none,7,9,7,9
R00325,3,UNTOUCHED,T1,none,16,25,16,25
R00326,0,CLONE_INTERVAL,T2,t2_rename_local_x1,6,11,6,11
R00326,1,MUTATION,T2,t2_rename_local_x1,7,11,7,11
R00326,2,UNTOUCHED,T1,none,3,5,3,5
R00326,3,UNTOUCHED,T1,none,12,17,12,17
R00327,0,CLONE_INTERVAL,T1,t1_add_blank_line,110,116,110,117
R00327,1,MUTATION,T1,t1_add_blank_line,,,111,111
R00327,2,UNTOUCHED,T1,none,103,109,103,109
R00327,3,UNTOUCHED,T1,none,117,128,118,129
R00328,0,CLONE_INTERVAL,T2,t2_change_string_literal,10,17,10,17
R00328,1,MUTATION,T2,t2_change_string_literal,13,13,13,13
R00328,2,UNTOUCHED,T1,none,5,9,5,9
R00328,3,UNTOUCHED,T1,none,18,27,18,27
R00329,0,CLONE_INTERVAL,T1,t1_reindent,9,14,9,14
R00329,1,MUTATION,T1,t1_reindent,9,14,9,14
R00329,2,UNTOUCHED,T1,none,3,8,3,8
R00329,3,UNTOUCHED,T1,none,15,38,15,38
R00330,0,CLONE_INTERVAL,T1,t1_add_blank_line,29,37,29,38
R00330,1,MUTATION,T1,t1_add_blank_line,,,33,33
R00330,2,UNTOUCHED,T1,none,18,28,18,28
R00330,3,UNTOUCHED,T1,none,38,40,39,41
R00331,0,CLONE_INTERVAL,T3,t3_delete_statement,16,21,16,20
R00331,1,MUTATION,T3,t3_delete_statement,21,21,,
R00331,2,UNTOUCHED,T1,none,13,15,13,15
R00331,3,UNTOUCHED,T1,none,22,28,21,27
R00332,0,CLONE_INTERVAL,T3,t3_insert_statement,71,76,71,77
R00332,1,MUTATION,T3,t3_insert_statement,,,72,72
R00332,2,UNTOUCHED,T1,none,66,70,66,70
R00332,3,UNTOUCHED,T1,none,77,86,78,87
R00333,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,23,8,23
R00333,1,MUTATION,T2,t2_change_string_literal,12,12,12,12
R00333,2,UNTOUCHED,T1,none,3,7,3,7
R00333,3,UNTOUCHED,T1,none,24,29,24,29
R00334,0,CLONE_INTERVAL,T1,t1_add_eol_comment,17,23,17,23
R00334,1,MUTATION,T1,t1_add_eol_comment,21,21,21,21
R00334,2,UNTOUCHED,T1,none,12,16,12,16
R00334,3,UNTOUCHED,T1,none,24,26,24,26
R00335,0,CLONE_INTERVAL,T2,t2_change_string_literal,50,55,50,55
R00335,1,MUTATION,T2,t2_change_string_literal,51,51,51,51
R00335,2,UNTOUCHED,T1,none,11,49,11,49
R00335,3,UNTOUCHED,T1,none,56,60,56,60
R00336,0,CLONE_INTERVAL,T2,t2_rename_local_x1,10,18,10,18
R00336,1,MUTATION,T2,t2_rename_local_x1,11,15,11,15
R00336,2,UNTOUCHED,T1,none,3,9,3,9
R00336,3,UNTOUCHED,T1,none,19,21,19,21
R00337,0,CLONE_INTERVAL,T1,t1_add_blank_line,7,12,7,13
R00337,1,MUTATION,T1,t1_add_blank_line,,,10,10
R00337,2,UNTOUCHED,T1,none,4,6,4,6
R00337,3,UNTOUCHED,T1,none,13,37,14,38
R00338,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,13,7,13
R00338,1,MUTATION,T2,t2_change_string_literal,7,7,7,7
R00338,2,UNTOUCHED,T1,none,3,6,3,6
R00338,3,UNTOUCHED,T1,none,14,16,14,16
R00339,0,CLONE_INTERVAL,T2,t2_change_string_literal,12,23,12,23
R00339,1,MUTATION,T2,t2_change_string_literal,16,16,16,16
R00339,2,UNTOUCHED,T1,none,3,11,3,11
R00339,3,UNTOUCHED,T1,none,24,27,24,27
R00340,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,13,8,13
R00340,1,MUTATION,T2,t2_change_string_literal,8,8,8,8
R00340,2,UNTOUCHED,T1,none,5,7,5,7
R00340,3,UNTOUCHED,T1,none,14,18,14,18
R00341,0,CLONE_INTERVAL,T3,t3_delete_statement,6,18,6,17
R00341,1,MUTATION,T3,t3_delete_statement,8,8,,
R00341,2,UNTOUCHED,T1,none,3,5,3,5
R00341,3,UNTOUCHED,T1,none,19,22,18,21
R00342,0,CLONE_INTERVAL,T3,t3_wrap_statement,7,23,7,25
R00342,1,MUTATION,T3,t3_wrap_statement,11,22,11,23
R00342,2,UNTOUCHED,T1,none,4,6,4,6
R00342,3,UNTOUCHED,T1,none,24,28,26,30
R00343,0,CLONE_INTERVAL,T3,t3_insert_statement,8,13,8,14
R00343,1,MUTATION,T3,t3_insert_statement,,,9,9
R00343,2,UNTOUCHED,T1,none,4,7,4,7
R00343,3,UNTOUCHED,T1,none,14,23,15,24
R00344,0,CLONE_INTERVAL,T3,t3_insert_statement,8,13,8,13
R00344,1,MUTATION,T3,t3_insert_statement,,,14,14
R00344,2,UNTOUCHED,T1,none,5,7,5,7
R00344,3,UNTOUCHED,T1,none,14,25,15,26
R00345,0,CLONE_INTERVAL,T2,t2_change_int_literal,27,35,27,35
R00345,1,MUTATION,T2,t2_change_int_literal,29,29,29,29
R00345,2,UNTOUCHED,T1,none,3,26,3,26
R00345,3,UNTOUCHED,T1,none,36,43,36,43
R00346,0,CLONE_INTERVAL,T3,t3_delete_statement,31,36,30,34
R00346,1,MUTATION,T3,t3_delete_statement,35,35,,
R00346,2,UNTOUCHED,T1,none,22,30,21,29
R00346,3,UNTOUCHED,T1,none,37,39,35,37
R00347,0,CLONE_INTERVAL,T3,t3_wrap_statement,7,14,7,16
R00347,1,MUTATION,T3,t3_wrap_statement,8,11,8,13
R00347,2,UNTOUCHED,T1,none,3,6,3,6
R00347,3,UNTOUCHED,T1,none,15,20,17,22
R00348,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,11,6,12
R00348,1,MUTATION,T1,t1_add_block_comment,,,9,9
R00348,2,UNTOUCHED,T1,none,3,5,3,5
R00348,3,UNTOUCHED,T1,none,12,21,13,22
R00349,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,11,6,11
R00349,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00349,2,UNTOUCHED,T1,none,3,5,3,5
R00349,3,UNTOUCHED,T1,none,12,17,12,17
R00350,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,11,6,11
R00350,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00350,2,UNTOUCHED,T1,none,3,5,3,5
R00350,3,UNTOUCHED,T1,none,12,18,12,18
R00351,0,CLONE_INTERVAL,T2,t2_rename_local_x1,8,13,8,13
R00351,1,MUTATION,T2,t2_rename_local_x1,8,10,8,10
R00351,2,UNTOUCHED,T1,none,3,7,3,7
R00351,3,UNTOUCHED,T1,none,14,20,14,20
R00352,0,CLONE_INTERVAL,T1,t1_add_block_comment,11,21,11,22
R00352,1,MUTATION,T1,t1_add_block_comment,,,13,13
R00352,2,UNTOUCHED,T1,none,3,10,3,10
R00352,3,UNTOUCHED,T1,none,22,29,23,30
R00353,0,CLONE_INTERVAL,T1,t1_add_eol_comment,12,17,12,17
R00353,1,MUTATION,T1,t1_add_eol_comment,12,12,12,12
R00353,2,UNTOUCHED,T1,none,8,11,8,11
R00353,3,UNTOUCHED,T1,none,18,28,18,28
R00354,0,CLONE_INTERVAL,T1,t1_add_blank_line,7,13,7,14
R00354,1,MUTATION,T1,t1_add_blank_line,,,13,13
R00354,2,UNTOUCHED,T1,none,3,6,3,6
R00354,3,UNTOUCHED,T1,none,14,20,15,21
R00355,0,CLONE_INTERVAL,T3,t3_wrap_statement,7,12,7,14
R00355,1,MUTATION,T3,t3_wrap_statement,8,10,8,12
R00355,2,UNTOUCHED,T1,none,3,6,3,6
R00355,3,UNTOUCHED,T1,none,13,27,15,29
R00356,0,CLONE_INTERVAL,T3,t3_delete_statement,49,54,49,53
R00356,1,MUTATION,T3,t3_delete_statement,54,54,,
R00356,2,UNTOUCHED,T1,none,45,48,45,48
R00356,3,UNTOUCHED,T1,none,55,60,54,59
R00357,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,15,8,15
R00357,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00357,2,UNTOUCHED,T1,none,5,7,5,7
R00357,3,UNTOUCHED,T1,none,16,25,16,25
R00358,0,CLONE_INTERVAL,T2,t2_rename_local_x3,8,16,8,16
R00358,1,MUTATION,T2,t2_rename_local_x3,8,14,8,14
R00358,2,UNTOUCHED,T1,none,4,7,4,7
R00358,3,UNTOUCHED,T1,none,17,19,17,19
R00359,0,CLONE_INTERVAL,T1,t1_add_blank_line,9,26,9,27
R00359,1,MUTATION,T1,t1_add_blank_line,,,14,14
R00359,2,UNTOUCHED,T1,none,4,8,4,8
R00359,3,UNTOUCHED,T1,none,27,31,28,32
R00360,0,CLONE_INTERVAL,T2,t2_rename_local_x1,9,18,9,18
R00360,1,MUTATION,T2,t2_rename_local_x1,15,16,15,16
R00360,2,UNTOUCHED,T1,none,3,8,3,8
