pair_id,ref_index,kind,expected,operator,status,candidates,matched,predicted_type,type_correct,coverage,precision,iou
R00037,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,0.4545,0.4167
R00037,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7333,0.5946,0.4889
R00037,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6154,0.2162,0.1905
R00038,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.24,0.24
R00038,1,MUTATION,T2,t2_change_string_literal,ok,5,True,T2,True,1.0,1.0,1.0
R00038,2,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.32,0.32
R00038,3,MUTATION,T2,t2_change_string_literal,ok,5,True,T2,True,1.0,1.0,1.0
R00038,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.8571,1.0,0.8571
R00038,5,UNTOUCHED,T1,none,ok,5,True,T1,True,1.0,0.3,0.3
R00038,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,1.0,0.6667
R00039,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,False,,False,0.5714,0.16,0.1429
R00039,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,0.5714,1.0,0.5714
R00039,5,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T2,False,1.0,0.48,0.48
R00039,6,MUTATION,T1,t1_reindent,ok,3,True,T1,True,0.6667,0.5333,0.4211
R00039,7,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,1.0,0.3333
R00039,8,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.1333,0.1176
R00039,9,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.0667,0.0588
R00040,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.0857,0.0857
R00040,1,MUTATION,T3,t3_insert_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00040,2,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T3,False,1.0,0.0845,0.0845
R00040,3,MUTATION,T2,t2_change_int_literal,ok,5,True,T2,True,1.0,1.0,1.0
R00040,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.1818,0.1667
R00040,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.625,0.1923,0.1724
R00040,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6,0.1154,0.1071
R00040,7,UNTOUCHED,T1,none,ok,5,True,T1,True,0.7,0.3889,0.3333
R00041,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.2963,0.2963
R00041,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00041,2,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T2,False,1.0,0.3333,0.3333
R00041,3,MUTATION,T1,t1_reindent,ok,3,True,T1,True,0.6667,0.375,0.3158
R00041,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00041,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.125,0.1176
R00041,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.25,0.2222
R00042,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.2222,0.2222
R00042,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00042,2,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T2,False,1.0,0.2308,0.2308
R00042,3,MUTATION,T1,t1_add_block_comment,ok,3,False,,False,0.0,0.0,0.0
R00042,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7778,0.7778,0.6364
R00042,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.25,0.2143
R00042,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.4,0.1667,0.1333
R00043,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,False,,False,0.6667,0.093,0.0889
R00043,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.027,0.027
R00043,2,CLONE_INTERVAL,T2,t2_rename_local,ok,1,False,,False,0.0,0.0,0.0
R00043,3,MUTATION,T2,t2_rename_local,ok,1,False,,False,0.0,0.0,0.0
R00043,3,MUTATION,T2,t2_rename_local,ok,1,False,,False,0.0,0.0,0.0
R00043,5,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1622,0.15
R00043,6,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.0811,0.0769
R00043,7,UNTOUCHED,T1,none,ok,1,False,,False,0.0,0.0,0.0
R00043,8,UNTOUCHED,T1,none,ok,1,False,,False,0.0,0.0,0.0
R00044,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,5,True,T3,True,1.0,0.3333,0.3333
R00044,1,MUTATION,T3,t3_wrap_statement,ok,7,True,T3,True,1.0,1.0,1.0
R00044,2,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,5,True,T1,True,1.0,0.1714,0.1714
R00044,3,MUTATION,T1,t1_add_eol_comment,ok,7,True,T1,True,1.0,0.0323,0.0323
R00044,4,UNTOUCHED,T1,none,ok,7,True,T1,True,0.8,1.0,0.8
R00044,5,UNTOUCHED,T1,none,ok,7,True,T1,True,0.75,0.5455,0.4615
R00044,6,UNTOUCHED,T1,none,ok,7,True,T1,True,0.6667,0.129,0.1212
R00044,7,UNTOUCHED,T1,none,ok,7,True,T1,True,0.6667,0.0645,0.0625
R00045,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,0.8571,0.2069,0.2
R00045,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,0.4,1.0,0.4
R00045,3,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T2,False,1.0,0.2759,0.2759
R00045,4,MUTATION,T1,t1_add_eol_comment,ok,5,False,,False,0.0,0.0,0.0
R00045,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.4,1.0,0.4
R00045,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.625,0.3571,0.2941
R00045,7,UNTOUCHED,T1,none,ok,5,True,T1,True,0.2,0.2143,0.1154
R00046,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.1304,0.1304
R00046,1,MUTATION,T3,t3_wrap_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00046,2,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,0.8333,0.1087,0.1064
R00046,3,MUTATION,T3,t3_insert_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00046,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.9091,0.4545,0.4348
R00046,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.8889,0.5714,0.5333
R00046,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.75,0.75,0.6
R00047,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.2,0.2
R00047,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00047,2,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.3,0.3
R00047,3,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00047,4,UNTOUCHED,T1,none,ok,1,True,T1,True,0.4,0.08,0.0714
R00047,5,UNTOUCHED,T1,none,ok,1,True,T1,True,0.3333,0.08,0.069
R00047,6,UNTOUCHED,T1,none,ok,1,True,T1,True,0.625,0.2,0.1786
R00048,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T2,False,1.0,0.2424,0.2424
R00048,1,MUTATION,T1,t1_add_eol_comment,ok,5,True,T1,True,1.0,0.0588,0.0588
R00048,2,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.2727,0.2727
R00048,3,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,1.0,1.0
R00048,3,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,0.3333,0.3333
R00048,3,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,0.3333,0.3333
R00048,3,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,0.3333,0.3333
R00048,7,UNTOUCHED,T1,none,ok,5,True,T1,True,0.8,0.2353,0.2222
R00048,8,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.3529,0.3
R00048,9,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,1.0,0.6667
R00049,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T3,False,1.0,0.0556,0.0556
R00049,1,MUTATION,T1,t1_reindent,ok,3,True,T1,True,0.8333,0.0595,0.0588
R00049,2,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.0561,0.0561
R00049,3,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00049,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.0357,0.0349
R00049,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7,0.0833,0.0805
R00049,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.0238,0.0233
R00049,7,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.6,0.4286
R00050,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T2,False,1.0,0.1667,0.1667
R00050,1,MUTATION,T1,t1_add_block_comment,ok,3,True,T1,True,1.0,0.0556,0.0556
R00050,2,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.2973,0.2973
R00050,3,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00050,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.2222,0.2105
R00050,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6154,0.4444,0.3478
R00050,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.2222,0.2
R00051,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T3,False,1.0,0.4615,0.4615
R00051,1,MUTATION,T2,t2_change_string_literal,ok,5,True,T2,True,1.0,1.0,1.0
R00051,2,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,0.75,0.1714,0.1622
R00051,3,MUTATION,T3,t3_wrap_statement,ok,5,True,T3,True,1.0,0.3333,0.3333
R00051,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.8333,0.7143,0.625
R00051,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6,0.2308,0.2
R00051,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.375,0.4286,0.25
R00052,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,0.8333,0.1923,0.1852
R00052,1,MUTATION,T2,t2_rename_local,ok,5,True,T1,False,1.0,0.1765,0.1765
R00052,1,MUTATION,T2,t2_rename_local,ok,5,True,T1,False,1.0,0.1765,0.1765
R00052,3,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T2,False,0.8571,0.2308,0.2222
R00052,4,MUTATION,T1,t1_reindent,ok,5,True,T1,True,0.8571,0.3529,0.3333
R00052,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.8,1.0,0.8
R00052,7,UNTOUCHED,T1,none,ok,5,True,T1,True,0.8333,0.2941,0.2778
R00052,8,UNTOUCHED,T1,none,ok,5,True,T1,True,0.5,0.2353,0.1905
R00053,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.1042,0.1042
R00053,1,MUTATION,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.0122,0.0122
R00053,2,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,0.8889,0.0825,0.0816
R00053,3,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00053,4,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.0244,0.0241
R00053,5,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.0244,0.0241
R00053,6,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.0488,0.0476
R00053,7,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.0976,0.093
R00054,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.1613,0.1613
R00054,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00054,2,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T2,False,0.8571,0.0968,0.0952
R00054,3,MUTATION,T1,t1_add_blank_line,ok,3,False,,False,0.0,0.0,0.0
R00054,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.3,0.2727
R00054,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.0732,0.0682
R00054,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.0732,0.0698
R00054,7,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7,0.1707,0.1591
R00055,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.0652,0.0652
R00055,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00055,2,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T3,False,1.0,0.0667,0.0667
R00055,3,MUTATION,T1,t1_add_blank_line,ok,3,False,,False,0.0,0.0,0.0
R00055,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.0882,0.0833
R00055,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7143,0.125,0.119
R00055,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.075,0.0714
R00055,7,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7143,0.125,0.119
R00056,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.1935,0.1935
R00056,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00056,2,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,False,,False,0.6667,0.125,0.1176
R00056,3,MUTATION,T1,t1_add_eol_comment,ok,1,False,,False,0.0,0.0,0.0
R00056,4,UNTOUCHED,T1,none,ok,1,True,T1,True,0.3333,0.0385,0.0357
R00056,5,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.2308,0.2069
R00056,6,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5556,0.3846,0.2941
R00057,0,CLONE_INTERVAL,T1,t1_reindent,ok,2,True,T1,True,0.8571,0.2727,0.2609
R00057,1,MUTATION,T1,t1_reindent,ok,2,True,T1,True,0.8571,0.3,0.2857
R00057,3,CLONE_INTERVAL,T1,t1_reindent,ok,2,True,T1,True,1.0,0.3182,0.3182
R00057,4,MUTATION,T1,t1_reindent,ok,2,True,T1,True,0.7143,0.25,0.2273
R00057,6,UNTOUCHED,T1,none,ok,2,True,T1,True,0.75,0.15,0.1429
R00057,7,UNTOUCHED,T1,none,ok,2,True,T1,True,0.6667,0.2,0.1818
R00057,8,UNTOUCHED,T1,none,ok,2,True,T1,True,0.6667,0.1,0.0952
R00058,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.2,0.2
R00058,1,MUTATION,T3,t3_delete_statement,ok,6,True,T2,False,1.0,0.5,0.5
R00058,2,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T3,False,1.0,0.2692,0.2692
R00058,3,MUTATION,T2,t2_rename_local,ok,6,True,T2,True,1.0,1.0,1.0
R00058,4,UNTOUCHED,T1,none,ok,6,True,T1,True,0.6667,0.4,0.3333
R00058,5,UNTOUCHED,T1,none,ok,6,True,T1,True,0.8333,0.8333,0.7143
R00058,6,UNTOUCHED,T1,none,ok,6,True,T1,True,0.6667,0.8,0.5714
R00059,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,0.8571,0.1304,0.1277
R00059,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,0.5,0.5
R00059,2,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,False,,False,0.625,0.102,0.0962
R00059,3,MUTATION,T1,t1_add_blank_line,ok,3,False,,False,0.0,0.0,0.0
R00059,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,0.4545,0.4167
R00059,5,UNTOUCHED,T1,none,ok,3,True,T1,True,1.0,0.0645,0.0645
R00059,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.1935,0.1765
R00060,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.8571,0.2,0.1935
R00060,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00060,2,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.2333,0.2333
R00060,3,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0385,0.0385
R00060,4,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.0769,0.0741
R00060,5,UNTOUCHED,T1,none,ok,1,True,T1,True,1.0,0.1154,0.1154
R00060,6,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6429,0.3462,0.2903
R00061,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.1515,0.1515
R00061,1,MUTATION,T3,t3_delete_statement,ok,6,True,T2,False,1.0,0.25,0.25
R00061,2,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.2727,0.2727
R00061,3,MUTATION,T3,t3_insert_statement,ok,6,True,T3,True,1.0,1.0,1.0
R00061,4,UNTOUCHED,T1,none,ok,6,True,T1,True,0.7143,0.8333,0.625
R00061,5,UNTOUCHED,T1,none,ok,6,True,T1,True,0.875,0.5,0.4667
R00061,6,UNTOUCHED,T1,none,ok,6,True,T1,True,0.4286,1.0,0.4286
R00062,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,2,True,T3,False,1.0,0.08,0.08
R00062,1,MUTATION,T2,t2_change_int_literal,ok,6,True,T2,True,1.0,1.0,1.0
R00062,2,CLONE_INTERVAL,T3,t3_insert_statement,ok,2,True,T3,True,1.0,0.1081,0.1081
R00062,3,MUTATION,T3,t3_insert_statement,ok,6,True,T3,True,1.0,1.0,1.0
R00062,4,UNTOUCHED,T1,none,ok,6,True,T1,True,0.625,0.4167,0.3333
R00062,5,UNTOUCHED,T1,none,ok,6,True,T1,True,0.6,0.1034,0.0968
R00062,6,UNTOUCHED,T1,none,ok,6,True,T1,True,0.6667,0.1379,0.129
R00062,7,UNTOUCHED,T1,none,ok,6,True,T1,True,0.6667,0.4706,0.381
R00063,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T3,False,0.8571,0.0811,0.08
R00063,1,MUTATION,T1,t1_add_eol_comment,ok,3,False,,False,0.0,0.0,0.0
R00063,2,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.1096,0.1096
R00063,3,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00063,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.0732,0.0682
R00063,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.0732,0.0698
R00063,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5455,0.1463,0.1304
R00063,7,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.12,0.1111
R00064,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.3448,0.3448
R00064,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.7,0.3043,0.2692
R00064,2,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,0.8571,0.2069,0.2
R00064,3,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00064,4,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8571,0.2609,0.25
R00064,5,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.1304,0.12
R00064,6,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.087,0.0833
R00065,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,False,,False,0.2857,0.0455,0.0455
R00065,1,MUTATION,T3,t3_delete_statement,ok,5,True,T3,True,0.1667,1.0,0.1667
R00065,2,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.381,0.381
R00065,3,MUTATION,T3,t3_wrap_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00065,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.1667,0.5,0.1429
R00065,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.2308,0.75,0.2143
R00065,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.5,0.4
R00066,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.3333,0.3333
R00066,1,MUTATION,T3,t3_insert_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00066,2,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T3,False,1.0,0.1765,0.1765
R00066,3,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,1.0,1.0
R00066,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.5,0.5,0.3333
R00066,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.5,0.2222,0.1818
R00066,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.5625,1.0,0.5625
R00067,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.2683,0.2683
R00067,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00067,2,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T2,False,1.0,0.2195,0.2195
R00067,3,MUTATION,T1,t1_add_eol_comment,ok,3,False,,False,0.0,0.0,0.0
R00067,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,0.4545,0.4167
R00067,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7143,0.2632,0.2381
R00067,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.3158,0.2609
R00068,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,0.7778,0.07,0.0686
R00068,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00068,2,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,0.8889,0.0808,0.08
R00068,3,MUTATION,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.0119,0.0119
R00068,4,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.0357,0.0349
R00068,5,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7,0.0833,0.0805
R00068,6,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.0238,0.0233
R00068,7,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7,0.0833,0.0805
R00069,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,2,True,T2,True,1.0,0.1714,0.1714
R00069,1,MUTATION,T2,t2_change_string_literal,ok,4,True,T2,True,1.0,1.0,1.0
R00069,2,CLONE_INTERVAL,T1,t1_add_block_comment,ok,2,False,,False,0.0,0.0,0.0
R00069,3,MUTATION,T1,t1_add_block_comment,ok,4,False,,False,0.0,0.0,0.0
R00069,4,UNTOUCHED,T1,none,ok,4,True,T1,True,0.75,0.375,0.3333
R00069,5,UNTOUCHED,T1,none,ok,4,True,T1,True,0.6667,0.5263,0.4167
R00069,6,UNTOUCHED,T1,none,ok,4,False,,False,0.0,0.0,0.0
R00069,7,UNTOUCHED,T1,none,ok,4,False,,False,0.0,0.0,0.0
R00070,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,False,,False,0.6667,0.0755,0.0727
R00070,1,MUTATION,T3,t3_wrap_statement,ok,7,True,T3,True,1.0,0.5,0.5
R00070,2,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T3,False,1.0,0.3036,0.3036
R00070,3,MUTATION,T2,t2_rename_local,ok,7,True,T2,True,1.0,1.0,1.0
R00070,3,MUTATION,T2,t2_rename_local,ok,7,True,T2,True,1.0,0.3333,0.3333
R00070,3,MUTATION,T2,t2_rename_local,ok,7,True,T2,True,1.0,0.6667,0.6667
R00070,6,UNTOUCHED,T1,none,ok,7,True,T1,True,0.6667,0.6667,0.5
R00070,7,UNTOUCHED,T1,none,ok,7,True,T1,True,0.3333,0.5,0.25
R00070,8,UNTOUCHED,T1,none,ok,7,True,T1,True,0.7143,1.0,0.7143
R00071,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T2,False,1.0,0.2727,0.2727
R00071,1,MUTATION,T1,t1_reindent,ok,3,True,T1,True,0.7778,0.3333,0.3043
R00071,2,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.303,0.303
R00071,3,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00071,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.1429,0.1364
R00071,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.2857,0.25
R00071,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00072,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,False,,False,0.0,0.0,0.0
R00072,1,MUTATION,T3,t3_delete_statement,ok,3,False,,False,0.0,0.0,0.0
R00072,2,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.2609,0.2609
R00072,3,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00072,4,UNTOUCHED,T1,none,ok,3,False,,False,0.0,0.0,0.0
R00072,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.375,0.75,0.3333
R00072,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5263,0.7692,0.4545
R00073,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T3,False,1.0,0.3913,0.3913
R00073,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,1.0,1.0
R00073,2,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.2273,0.2273
R00073,3,MUTATION,T3,t3_delete_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00073,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.6667,0.5
R00073,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.8,0.3636,0.3333
R00073,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.5,1.0,0.5
R00074,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,2,True,T1,True,0.7143,0.1471,0.1389
R00074,1,MUTATION,T1,t1_add_block_comment,ok,2,False,,False,0.0,0.0,0.0
R00074,2,CLONE_INTERVAL,T1,t1_reindent,ok,2,False,,False,0.0,0.0,0.0
R00074,3,MUTATION,T1,t1_reindent,ok,2,False,,False,0.0,0.0,0.0
R00074,4,UNTOUCHED,T1,none,ok,2,True,T1,True,0.4545,0.1667,0.1389
R00074,5,UNTOUCHED,T1,none,ok,2,True,T1,True,0.6667,0.1333,0.125
R00074,6,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00074,7,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00075,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.0759,0.0759
R00075,1,MUTATION,T2,t2_change_int_literal,ok,5,True,T2,True,1.0,1.0,1.0
