pair_id,ref_index,kind,expected,operator,status,candidates,matched,predicted_type,type_correct,coverage,precision,iou
R00161,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6364,0.875,0.5833
R00162,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.1017,0.1017
R00162,1,MUTATION,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.0204,0.0204
R00162,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.0612,0.0588
R00162,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7,0.1429,0.1346
R00163,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.5,0.5
R00163,1,MUTATION,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.0625,0.0625
R00163,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.375,0.3333
R00163,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.125,0.1176
R00164,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.3667,0.3667
R00164,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,0.75,0.75
R00164,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,0.25,0.25
R00164,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,0.5556,0.5
R00164,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00165,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.2727,0.2727
R00165,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00165,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.1429,0.1111
R00165,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6538,1.0,0.6538
R00166,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.2,0.2
R00166,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00166,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.6,0.5
R00166,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6818,0.8824,0.625
R00167,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.4615,0.4615
R00167,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00167,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1818,0.1667
R00167,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.3636,0.3077
R00168,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.6923,0.6923
R00168,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00168,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.25,0.2222
R00168,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00169,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.5909,0.5909
R00169,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,1.0,1.0
R00169,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,0.625,0.625
R00169,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,0.375,0.375
R00169,2,UNTOUCHED,T1,none,ok,5,True,T1,True,0.7143,1.0,0.7143
R00169,3,UNTOUCHED,T1,none,ok,5,True,T1,True,0.5,1.0,0.5
R00170,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,0.8,0.3077,0.2857
R00170,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00170,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00170,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.625,0.8333,0.5556
R00171,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.5833,0.5833
R00171,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00171,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00171,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.5,0.3333
R00172,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,0.9091,0.5882,0.5556
R00172,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,1.0,1.0
R00172,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,0.75,0.75
R00172,2,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,1.0,0.6667
R00172,3,UNTOUCHED,T1,none,ok,5,True,T1,True,0.5,0.75,0.4286
R00173,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.0526,0.0526
R00173,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00173,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.075,0.0714
R00173,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7,0.1373,0.1296
R00174,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.2727,0.2727
R00174,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00174,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00174,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.9,0.5625
R00175,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.5385,0.5385
R00175,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00175,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.5,0.4
R00175,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.4286,0.3333
R00176,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.4706,0.4706
R00176,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00176,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,1.0,0.8
R00176,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00177,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.3333,0.3333
R00177,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.75,0.3333,0.3
R00177,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8,0.2222,0.2105
R00177,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6154,0.4444,0.3478
R00178,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.3684,0.3684
R00178,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.7143,0.3333,0.2941
R00178,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8,0.2667,0.25
R00178,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.4,0.3333
R00179,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.2333,0.2333
R00179,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8571,0.25,0.24
R00179,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.125,0.12
R00179,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7143,0.625,0.5
R00180,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.375,0.375
R00180,1,MUTATION,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.0769,0.0769
R00180,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1538,0.1429
R00180,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5556,0.3846,0.2941
R00181,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.3478,0.3478
R00181,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00181,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8571,0.6316,0.5714
R00181,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1053,0.1
R00182,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.6,0.6
R00182,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00182,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.3333,0.2857
R00182,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00183,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.3333,0.3333
R00183,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00183,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00183,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7143,0.625,0.5
R00184,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.375,0.375
R00184,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8333,0.4167,0.3846
R00184,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1667,0.1538
R00184,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5556,0.4167,0.3125
R00185,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,0.9643,0.7297,0.7105
R00185,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.6071,0.68,0.4722
R00185,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.4444,0.16,0.1333
R00185,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.4444,0.16,0.1333
R00186,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.2857,0.2857
R00186,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0556,0.0556
R00186,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1111,0.1053
R00186,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7143,0.5556,0.4545
R00187,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.5417,0.5417
R00187,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00187,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00187,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.25,0.2222
R00188,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.52,0.52
R00188,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00188,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.2727,0.25
R00188,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7,0.7778,0.5833
R00189,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.24,0.24
R00189,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00189,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00189,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6111,0.7333,0.5
R00190,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.4,0.4
R00190,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0909,0.0909
R00190,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8,0.3636,0.3333
R00190,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.2727,0.2143
R00191,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,False,,False,0.6667,0.1538,0.1429
R00191,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,0.5,0.5
R00191,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5625,1.0,0.5625
R00191,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.7,0.4118
R00192,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.7619,0.7619
R00192,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.625,0.6667,0.4762
R00192,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.2,0.1875
R00192,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1333,0.125
R00193,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.24,0.24
R00193,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00193,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1,0.0952
R00193,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7143,0.25,0.2273
R00194,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.8462,0.8462
R00194,1,MUTATION,T3,t3_insert_statement,ok,4,True,T2,False,1.0,0.5,0.5
R00194,2,UNTOUCHED,T1,none,ok,4,True,T1,True,0.25,0.5,0.2
R00194,3,UNTOUCHED,T1,none,ok,4,True,T1,True,0.3333,0.1429,0.1111
R00195,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.4615,0.4615
R00195,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8333,0.4167,0.3846
R00195,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.25,0.2308
R00195,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.25,0.2308
R00196,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.0923,0.0923
R00196,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00196,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.037,0.0364
R00196,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.625,0.0926,0.0877
R00197,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.45,0.45
R00197,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00197,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.125,0.1176
R00197,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7,0.4375,0.3684
R00198,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,0.8333,0.2174,0.2083
R00198,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00198,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.5,0.4
R00198,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7059,0.8571,0.6316
R00199,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,False,,False,0.5,0.2308,0.1875
R00199,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.5,0.2727,0.2143
R00199,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1818,0.1667
R00199,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.3158,0.5455,0.25
R00200,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,0.8333,0.4545,0.4167
R00200,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00200,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,1.0,0.75
R00200,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.4286,0.3
R00201,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.5455,0.5455
R00201,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,1.0,0.5455,0.5455
R00201,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.3333,0.0909,0.0769
R00201,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.4444,0.3636,0.25
R00202,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.5217,0.5217
R00202,1,MUTATION,T2,t2_rename_local,ok,7,True,T2,True,1.0,1.0,1.0
R00202,1,MUTATION,T2,t2_rename_local,ok,7,True,T2,True,1.0,1.0,1.0
R00202,1,MUTATION,T2,t2_rename_local,ok,7,True,T2,True,1.0,1.0,1.0
R00202,2,UNTOUCHED,T1,none,ok,7,True,T1,True,0.875,0.875,0.7778
R00202,3,UNTOUCHED,T1,none,ok,7,True,T1,True,0.8,0.6667,0.5714
R00203,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.4091,0.4091
R00203,1,MUTATION,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.0588,0.0588
R00203,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1176,0.1111
R00203,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5833,0.4118,0.3182
R00204,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.7586,0.7586
R00204,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00204,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.0952,0.087
R00204,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.1429,0.125
R00205,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.4615,0.4615
R00205,1,MUTATION,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.0833,0.0833
R00205,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.625,0.4167,0.3333
R00205,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1667,0.1538
R00206,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.4,0.4
R00206,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00206,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00206,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.625,0.8333,0.5556
R00207,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.6667,0.6667
R00207,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00207,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.2857,0.25
R00207,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,1.0,0.3333
R00208,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.4615,0.4615
R00208,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8333,0.4545,0.4167
R00208,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1818,0.1667
R00208,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.3636,0.3077
R00209,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.4706,0.4706
R00209,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00209,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.75,0.6
R00209,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.4,0.2857
R00210,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.8636,0.8636
R00210,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8947,0.85,0.7727
R00210,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.3333,0.05,0.0455
R00210,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.3333,0.05,0.0455
R00211,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.2727,0.2727
R00211,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00211,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.375,0.3333
R00211,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7273,0.7273,0.5714
R00212,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,2,True,T1,True,1.0,0.1714,0.1714
R00212,1,MUTATION,T1,t1_add_eol_comment,ok,2,True,T1,True,1.0,0.0357,0.0357
R00212,2,UNTOUCHED,T1,none,ok,2,True,T1,True,0.6667,0.0714,0.069
R00212,3,UNTOUCHED,T1,none,ok,2,True,T1,True,0.6875,0.3929,0.3333
R00213,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.5,0.5
R00213,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00213,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.2,0.1818
R00213,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.3,0.2308
R00214,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.6207,0.6207
R00214,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00214,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.1429,0.1364
R00214,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5556,0.2381,0.2
R00215,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,False,,False,0.1429,0.0833,0.0556
R00215,1,MUTATION,T1,t1_add_eol_comment,ok,1,False,,False,0.0,0.0,0.0
R00215,2,UNTOUCHED,T1,none,ok,1,False,,False,0.0,0.0,0.0
R00215,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5625,0.9,0.5294
R00216,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.2609,0.2609
R00216,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00216,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6154,0.8,0.5333
R00216,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5714,0.6667,0.4444
R00217,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.4286,0.4286
R00217,1,MUTATION,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.0435,0.0435
R00217,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7778,0.3043,0.28
R00217,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.2609,0.2308
R00218,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,16,True,T1,True,1.0,0.3256,0.3256
R00218,1,MUTATION,T1,t1_add_eol_comment,ok,16,True,T1,True,1.0,0.0278,0.0278
R00218,2,UNTOUCHED,T1,none,ok,16,True,T1,True,0.625,0.1389,0.1282
R00218,3,UNTOUCHED,T1,none,ok,16,True,T1,True,0.4,0.1111,0.0952
R00219,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.4,0.4
R00219,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,1.0,1.0
R00219,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00219,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.625,0.625,0.4545
R00220,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.6667,0.6667
R00220,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00220,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00220,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.3,0.25
R00221,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,0.8333,0.1724,0.1667
R00221,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00221,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00221,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7083,0.85,0.6296
R00222,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.7576,0.7576
R00222,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00222,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,0.5556,0.5
R00222,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.1176,0.1053
R00223,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.4286,0.4286
R00223,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00223,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.5,0.25
R00223,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5714,0.4,0.3077
R00224,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.56,0.56
R00224,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00224,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.9,1.0,0.9
R00224,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.1818,0.1667
R00225,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.4545,0.4545
R00225,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00225,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,1.0,0.6
R00225,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.3333,0.25
R00226,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.6667,0.6667
R00226,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00226,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.2308,0.2143
R00226,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1538,0.1429
R00227,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.4,0.4
R00227,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00227,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00227,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.625,0.625,0.4545
R00228,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.5455,0.5455
R00228,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00228,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00228,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.6,0.5
R00229,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.1071,0.1071
R00229,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00229,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.0667,0.0638
R00229,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7,0.1556,0.1458
R00230,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,0.8333,0.3571,0.3333
R00230,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00230,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,1.0,0.8
R00230,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.5,0.3333
R00231,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.8333,0.8333
