pair_id,ref_index,kind,clone_type,operator,left_begin,left_end,right_begin,right_end
R00058,5,UNTOUCHED,T1,none,16,18,17,19
R00058,6,UNTOUCHED,T1,none,27,33,28,34
R00059,0,CLONE_INTERVAL,T3,t3_wrap_statement,8,14,8,16
R00059,1,MUTATION,T3,t3_wrap_statement,12,13,12,15
R00059,2,CLONE_INTERVAL,T1,t1_reindent,20,27,22,29
R00059,3,MUTATION,T1,t1_reindent,20,27,22,29
R00059,4,UNTOUCHED,T1,none,3,7,3,7
R00059,5,UNTOUCHED,T1,none,15,19,17,21
R00059,6,UNTOUCHED,T1,none,28,32,30,34
R00060,0,CLONE_INTERVAL,T1,t1_add_eol_comment,9,15,9,15
R00060,1,MUTATION,T1,t1_add_eol_comment,13,13,13,13
R00060,2,CLONE_INTERVAL,T2,t2_rename_local_x2,20,29,20,29
R00060,3,MUTATION,T2,t2_rename_local_x2,20,28,20,28
R00060,4,UNTOUCHED,T1,none,3,8,3,8
R00060,5,UNTOUCHED,T1,none,16,19,16,19
R00060,6,UNTOUCHED,T1,none,30,58,30,58
R00061,0,CLONE_INTERVAL,T3,t3_insert_statement,33,38,33,38
R00061,1,MUTATION,T3,t3_insert_statement,,,39,39
R00061,2,CLONE_INTERVAL,T1,t1_add_blank_line,110,115,111,117
R00061,3,MUTATION,T1,t1_add_blank_line,,,112,112
R00061,4,UNTOUCHED,T1,none,27,32,27,32
R00061,5,UNTOUCHED,T1,none,39,49,40,50
R00061,6,UNTOUCHED,T1,none,105,109,106,110
R00061,7,UNTOUCHED,T1,none,116,125,118,127
R00062,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,15,8,15
R00062,1,MUTATION,T2,t2_change_int_literal,12,12,12,12
R00062,2,CLONE_INTERVAL,T3,t3_delete_statement,19,24,19,23
R00062,3,MUTATION,T3,t3_delete_statement,24,24,,
R00062,4,UNTOUCHED,T1,none,5,7,5,7
R00062,5,UNTOUCHED,T1,none,16,18,16,18
R00062,6,UNTOUCHED,T1,none,25,66,24,65
R00063,0,CLONE_INTERVAL,T1,t1_add_block_comment,8,13,8,14
R00063,1,MUTATION,T1,t1_add_block_comment,,,10,10
R00063,2,CLONE_INTERVAL,T2,t2_change_string_literal,19,28,20,29
R00063,3,MUTATION,T2,t2_change_string_literal,20,20,21,21
R00063,4,UNTOUCHED,T1,none,4,7,4,7
R00063,5,UNTOUCHED,T1,none,14,18,15,19
R00063,6,UNTOUCHED,T1,none,29,35,30,36
R00064,0,CLONE_INTERVAL,T3,t3_wrap_statement,77,84,77,86
R00064,1,MUTATION,T3,t3_wrap_statement,78,80,78,82
R00064,2,CLONE_INTERVAL,T1,t1_reindent,278,283,280,285
R00064,3,MUTATION,T1,t1_reindent,278,283,280,285
R00064,4,UNTOUCHED,T1,none,71,76,71,76
R00064,5,UNTOUCHED,T1,none,85,96,87,98
R00064,6,UNTOUCHED,T1,none,275,277,277,279
R00064,7,UNTOUCHED,T1,none,284,297,286,299
R00065,0,CLONE_INTERVAL,T1,t1_add_eol_comment,75,80,75,80
R00065,1,MUTATION,T1,t1_add_eol_comment,78,78,78,78
R00065,2,CLONE_INTERVAL,T2,t2_rename_local_x3,173,183,173,183
R00065,3,MUTATION,T2,t2_rename_local_x3,173,181,173,181
R00065,4,UNTOUCHED,T1,none,70,74,70,74
R00065,5,UNTOUCHED,T1,none,81,90,81,90
R00065,6,UNTOUCHED,T1,none,165,172,165,172
R00065,7,UNTOUCHED,T1,none,184,203,184,203
R00066,0,CLONE_INTERVAL,T3,t3_insert_statement,27,32,27,32
R00066,1,MUTATION,T3,t3_insert_statement,,,33,33
R00066,2,CLONE_INTERVAL,T1,t1_add_blank_line,92,97,93,99
R00066,3,MUTATION,T1,t1_add_blank_line,,,98,98
R00066,4,UNTOUCHED,T1,none,23,26,23,26
R00066,5,UNTOUCHED,T1,none,33,53,34,54
R00066,6,UNTOUCHED,T1,none,87,91,88,92
R00066,7,UNTOUCHED,T1,none,98,104,100,106
R00067,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,11,6,11
R00067,1,MUTATION,T2,t2_change_int_literal,11,11,11,11
R00067,2,CLONE_INTERVAL,T3,t3_delete_statement,15,20,15,19
R00067,3,MUTATION,T3,t3_delete_statement,19,19,,
R00067,4,UNTOUCHED,T1,none,3,5,3,5
R00067,5,UNTOUCHED,T1,none,12,14,12,14
R00067,6,UNTOUCHED,T1,none,21,26,20,25
R00068,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,11,6,12
R00068,1,MUTATION,T1,t1_add_block_comment,,,10,10
R00068,2,CLONE_INTERVAL,T2,t2_change_string_literal,27,32,28,33
R00068,3,MUTATION,T2,t2_change_string_literal,29,29,30,30
R00068,4,UNTOUCHED,T1,none,3,5,3,5
R00068,5,UNTOUCHED,T1,none,12,26,13,27
R00068,6,UNTOUCHED,T1,none,33,35,34,36
R00069,0,CLONE_INTERVAL,T3,t3_wrap_statement,7,18,7,20
R00069,1,MUTATION,T3,t3_wrap_statement,12,17,12,19
R00069,2,CLONE_INTERVAL,T1,t1_reindent,22,37,24,39
R00069,3,MUTATION,T1,t1_reindent,22,37,24,39
R00069,4,UNTOUCHED,T1,none,4,6,4,6
R00069,5,UNTOUCHED,T1,none,19,21,21,23
R00069,6,UNTOUCHED,T1,none,38,41,40,43
R00070,0,CLONE_INTERVAL,T1,t1_add_eol_comment,30,36,30,36
R00070,1,MUTATION,T1,t1_add_eol_comment,35,35,35,35
R00070,2,CLONE_INTERVAL,T2,t2_rename_local_x1,116,123,116,123
R00070,3,MUTATION,T2,t2_rename_local_x1,117,121,117,121
R00070,4,UNTOUCHED,T1,none,22,29,22,29
R00070,5,UNTOUCHED,T1,none,37,41,37,41
R00070,6,UNTOUCHED,T1,none,111,115,111,115
R00070,7,UNTOUCHED,T1,none,124,126,124,126
R00071,0,CLONE_INTERVAL,T3,t3_insert_statement,24,36,39,52
R00071,1,MUTATION,T3,t3_insert_statement,,,40,40
R00071,2,CLONE_INTERVAL,T1,t1_add_blank_line,64,70,80,87
R00071,3,MUTATION,T1,t1_add_blank_line,,,81,81
R00071,4,UNTOUCHED,T1,none,19,23,34,38
R00071,5,UNTOUCHED,T1,none,37,42,53,58
R00071,6,UNTOUCHED,T1,none,51,63,67,79
R00071,7,UNTOUCHED,T1,none,71,92,88,109
R00072,0,CLONE_INTERVAL,T2,t2_change_int_literal,15,20,15,20
R00072,1,MUTATION,T2,t2_change_int_literal,18,18,18,18
R00072,2,CLONE_INTERVAL,T3,t3_delete_statement,37,42,37,41
R00072,3,MUTATION,T3,t3_delete_statement,42,42,,
R00072,4,UNTOUCHED,T1,none,11,14,11,14
R00072,5,UNTOUCHED,T1,none,21,31,21,31
R00072,6,UNTOUCHED,T1,none,33,36,33,36
R00072,7,UNTOUCHED,T1,none,43,52,42,51
R00073,0,CLONE_INTERVAL,T1,t1_add_block_comment,22,37,22,38
R00073,1,MUTATION,T1,t1_add_block_comment,,,31,31
R00073,2,CLONE_INTERVAL,T2,t2_change_string_literal,43,52,44,53
R00073,3,MUTATION,T2,t2_change_string_literal,45,45,46,46
R00073,4,UNTOUCHED,T1,none,19,21,19,21
R00073,5,UNTOUCHED,T1,none,38,42,39,43
R00073,6,UNTOUCHED,T1,none,53,58,54,59
R00074,0,CLONE_INTERVAL,T3,t3_wrap_statement,13,23,13,25
R00074,1,MUTATION,T3,t3_wrap_statement,17,22,17,23
R00074,2,CLONE_INTERVAL,T1,t1_reindent,28,34,30,36
R00074,3,MUTATION,T1,t1_reindent,28,34,30,36
R00074,4,UNTOUCHED,T1,none,10,12,10,12
R00074,5,UNTOUCHED,T1,none,24,27,26,29
R00074,6,UNTOUCHED,T1,none,35,37,37,39
R00075,0,CLONE_INTERVAL,T1,t1_add_eol_comment,10,18,10,18
R00075,1,MUTATION,T1,t1_add_eol_comment,17,17,17,17
R00075,2,CLONE_INTERVAL,T2,t2_rename_local_x1,24,31,24,31
R00075,3,MUTATION,T2,t2_rename_local_x1,26,28,26,28
R00075,4,UNTOUCHED,T1,none,3,9,3,9
R00075,5,UNTOUCHED,T1,none,19,23,19,23
R00075,6,UNTOUCHED,T1,none,32,37,32,37
R00076,0,CLONE_INTERVAL,T3,t3_insert_statement,10,16,10,16
R00076,1,MUTATION,T3,t3_insert_statement,,,17,17
R00076,2,CLONE_INTERVAL,T1,t1_add_blank_line,20,25,21,27
R00076,3,MUTATION,T1,t1_add_blank_line,,,23,23
R00076,4,UNTOUCHED,T1,none,5,9,5,9
R00076,5,UNTOUCHED,T1,none,17,19,18,20
R00076,6,UNTOUCHED,T1,none,26,31,28,33
R00077,0,CLONE_INTERVAL,T2,t2_change_int_literal,9,15,9,15
R00077,1,MUTATION,T2,t2_change_int_literal,9,9,9,9
R00077,2,CLONE_INTERVAL,T3,t3_delete_statement,31,38,31,37
R00077,3,MUTATION,T3,t3_delete_statement,31,31,,
R00077,4,UNTOUCHED,T1,none,5,8,5,8
R00077,5,UNTOUCHED,T1,none,16,25,16,25
R00077,6,UNTOUCHED,T1,none,27,30,27,30
R00077,7,UNTOUCHED,T1,none,39,44,38,43
R00078,0,CLONE_INTERVAL,T1,t1_add_block_comment,8,31,8,32
R00078,1,MUTATION,T1,t1_add_block_comment,,,31,31
R00078,2,CLONE_INTERVAL,T2,t2_change_string_literal,53,60,54,61
R00078,3,MUTATION,T2,t2_change_string_literal,53,53,54,54
R00078,4,UNTOUCHED,T1,none,3,7,3,7
R00078,5,UNTOUCHED,T1,none,32,52,33,53
R00078,6,UNTOUCHED,T1,none,61,72,62,73
R00079,0,CLONE_INTERVAL,T3,t3_wrap_statement,7,16,7,18
R00079,1,MUTATION,T3,t3_wrap_statement,12,14,12,16
R00079,2,CLONE_INTERVAL,T1,t1_reindent,20,27,22,29
R00079,3,MUTATION,T1,t1_reindent,20,27,22,29
R00079,4,UNTOUCHED,T1,none,3,6,3,6
R00079,5,UNTOUCHED,T1,none,17,19,19,21
R00079,6,UNTOUCHED,T1,none,28,33,30,35
R00080,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,13,6,13
R00080,1,MUTATION,T1,t1_add_eol_comment,6,6,6,6
R00080,2,CLONE_INTERVAL,T2,t2_rename_local_x1,17,31,17,31
R00080,3,MUTATION,T2,t2_rename_local_x1,17,30,17,30
R00080,4,UNTOUCHED,T1,none,3,5,3,5
R00080,5,UNTOUCHED,T1,none,14,16,14,16
R00080,6,UNTOUCHED,T1,none,32,37,32,37
R00081,0,CLONE_INTERVAL,T3,t3_insert_statement,62,67,62,67
R00081,1,MUTATION,T3,t3_insert_statement,,,68,68
R00081,2,CLONE_INTERVAL,T1,t1_add_blank_line,79,95,80,97
R00081,3,MUTATION,T1,t1_add_blank_line,,,92,92
R00081,4,UNTOUCHED,T1,none,5,61,5,61
R00081,5,UNTOUCHED,T1,none,68,78,69,79
R00081,6,UNTOUCHED,T1,none,96,99,98,101
R00082,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,12,6,12
R00082,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00082,2,CLONE_INTERVAL,T3,t3_delete_statement,16,23,16,22
R00082,3,MUTATION,T3,t3_delete_statement,20,20,,
R00082,4,UNTOUCHED,T1,none,3,5,3,5
R00082,5,UNTOUCHED,T1,none,13,15,13,15
R00082,6,UNTOUCHED,T1,none,24,30,23,29
R00083,0,CLONE_INTERVAL,T1,t1_add_block_comment,9,14,9,15
R00083,1,MUTATION,T1,t1_add_block_comment,,,12,12
R00083,2,CLONE_INTERVAL,T2,t2_change_string_literal,25,34,26,35
R00083,3,MUTATION,T2,t2_change_string_literal,26,26,27,27
R00083,4,UNTOUCHED,T1,none,5,8,5,8
R00083,5,UNTOUCHED,T1,none,15,24,16,25
R00083,6,UNTOUCHED,T1,none,35,40,36,41
R00084,0,CLONE_INTERVAL,T3,t3_wrap_statement,74,79,74,81
R00084,1,MUTATION,T3,t3_wrap_statement,75,77,75,79
R00084,2,CLONE_INTERVAL,T1,t1_reindent,96,101,98,103
R00084,3,MUTATION,T1,t1_reindent,96,101,98,103
R00084,4,UNTOUCHED,T1,none,69,73,69,73
R00084,5,UNTOUCHED,T1,none,80,89,82,91
R00084,6,UNTOUCHED,T1,none,91,95,93,97
R00084,7,UNTOUCHED,T1,none,102,111,104,113
R00085,0,CLONE_INTERVAL,T1,t1_add_eol_comment,22,29,22,29
R00085,1,MUTATION,T1,t1_add_eol_comment,29,29,29,29
R00085,2,CLONE_INTERVAL,T2,t2_rename_local_x1,36,43,36,43
R00085,3,MUTATION,T2,t2_rename_local_x1,39,40,39,40
R00085,4,UNTOUCHED,T1,none,18,21,18,21
R00085,5,UNTOUCHED,T1,none,30,35,30,35
R00085,6,UNTOUCHED,T1,none,44,53,44,53
R00086,0,CLONE_INTERVAL,T3,t3_insert_statement,8,14,8,14
R00086,1,MUTATION,T3,t3_insert_statement,,,15,15
R00086,2,CLONE_INTERVAL,T1,t1_add_blank_line,19,26,20,28
R00086,3,MUTATION,T1,t1_add_blank_line,,,25,25
R00086,4,UNTOUCHED,T1,none,3,7,3,7
R00086,5,UNTOUCHED,T1,none,15,18,16,19
R00086,6,UNTOUCHED,T1,none,27,32,29,34
R00087,0,CLONE_INTERVAL,T2,t2_change_int_literal,120,125,119,124
R00087,1,MUTATION,T2,t2_change_int_literal,120,120,119,119
R00087,2,CLONE_INTERVAL,T3,t3_delete_statement,190,195,189,193
R00087,3,MUTATION,T3,t3_delete_statement,190,190,,
R00087,4,UNTOUCHED,T1,none,116,119,115,118
R00087,5,UNTOUCHED,T1,none,126,134,125,133
R00087,6,UNTOUCHED,T1,none,186,189,185,188
R00087,7,UNTOUCHED,T1,none,196,204,194,202
R00088,0,CLONE_INTERVAL,T1,t1_add_block_comment,13,25,13,26
R00088,1,MUTATION,T1,t1_add_block_comment,,,22,22
R00088,2,CLONE_INTERVAL,T2,t2_change_string_literal,31,40,32,41
R00088,3,MUTATION,T2,t2_change_string_literal,33,33,34,34
R00088,4,UNTOUCHED,T1,none,3,12,3,12
R00088,5,UNTOUCHED,T1,none,26,30,27,31
R00088,6,UNTOUCHED,T1,none,41,46,42,47
R00089,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,11,6,13
R00089,1,MUTATION,T3,t3_wrap_statement,8,9,8,11
R00089,2,CLONE_INTERVAL,T1,t1_reindent,15,20,17,22
R00089,3,MUTATION,T1,t1_reindent,15,20,17,22
R00089,4,UNTOUCHED,T1,none,3,5,3,5
R00089,5,UNTOUCHED,T1,none,12,14,14,16
R00089,6,UNTOUCHED,T1,none,21,26,23,28
R00090,0,CLONE_INTERVAL,T1,t1_add_eol_comment,8,14,8,14
R00090,1,MUTATION,T1,t1_add_eol_comment,13,13,13,13
R00090,2,CLONE_INTERVAL,T2,t2_rename_local_x1,18,30,18,30
R00090,3,MUTATION,T2,t2_rename_local_x1,23,28,23,28
R00090,4,UNTOUCHED,T1,none,5,7,5,7
R00090,5,UNTOUCHED,T1,none,15,17,15,17
R00090,6,UNTOUCHED,T1,none,31,37,31,37
R00091,0,CLONE_INTERVAL,T3,t3_insert_statement,7,14,7,15
R00091,1,MUTATION,T3,t3_insert_statement,,,8,8
R00091,2,CLONE_INTERVAL,T1,t1_add_blank_line,21,26,22,28
R00091,3,MUTATION,T1,t1_add_blank_line,,,25,25
R00091,4,UNTOUCHED,T1,none,3,6,3,6
R00091,5,UNTOUCHED,T1,none,15,20,16,21
R00091,6,UNTOUCHED,T1,none,27,40,29,42
R00092,0,CLONE_INTERVAL,T2,t2_change_int_literal,7,14,7,14
R00092,1,MUTATION,T2,t2_change_int_literal,7,7,7,7
R00092,2,CLONE_INTERVAL,T3,t3_delete_statement,18,23,18,21
R00092,3,MUTATION,T3,t3_delete_statement,21,22,,
R00092,4,UNTOUCHED,T1,none,3,6,3,6
R00092,5,UNTOUCHED,T1,none,15,17,15,17
R00092,6,UNTOUCHED,T1,none,24,31,22,29
R00093,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,11,6,12
R00093,1,MUTATION,T1,t1_add_block_comment,,,8,8
R00093,2,CLONE_INTERVAL,T2,t2_change_string_literal,22,28,23,29
R00093,3,MUTATION,T2,t2_change_string_literal,26,26,27,27
R00093,4,UNTOUCHED,T1,none,3,5,3,5
R00093,5,UNTOUCHED,T1,none,12,21,13,22
R00093,6,UNTOUCHED,T1,none,29,31,30,32
R00094,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,11,6,13
R00094,1,MUTATION,T3,t3_wrap_statement,7,9,7,11
R00094,2,CLONE_INTERVAL,T1,t1_reindent,17,30,19,32
R00094,3,MUTATION,T1,t1_reindent,17,30,19,32
R00094,4,UNTOUCHED,T1,none,3,5,3,5
R00094,5,UNTOUCHED,T1,none,12,16,14,18
R00094,6,UNTOUCHED,T1,none,31,44,33,46
R00095,0,CLONE_INTERVAL,T1,t1_add_eol_comment,8,16,8,16
R00095,1,MUTATION,T1,t1_add_eol_comment,15,15,15,15
R00095,2,CLONE_INTERVAL,T2,t2_rename_local_x2,21,29,21,29
R00095,3,MUTATION,T2,t2_rename_local_x2,21,24,21,24
R00095,4,UNTOUCHED,T1,none,3,7,3,7
R00095,5,UNTOUCHED,T1,none,17,20,17,20
R00095,6,UNTOUCHED,T1,none,30,35,30,35
R00096,0,CLONE_INTERVAL,T3,t3_insert_statement,144,149,144,150
R00096,1,MUTATION,T3,t3_insert_statement,,,149,149
R00096,2,CLONE_INTERVAL,T1,t1_add_blank_line,166,171,167,173
R00096,3,MUTATION,T1,t1_add_blank_line,,,172,172
R00096,4,UNTOUCHED,T1,none,139,143,139,143
R00096,5,UNTOUCHED,T1,none,150,159,151,160
R00096,6,UNTOUCHED,T1,none,161,165,162,166
R00096,7,UNTOUCHED,T1,none,172,181,174,183
R00097,0,CLONE_INTERVAL,T2,t2_change_int_literal,7,13,7,13
R00097,1,MUTATION,T2,t2_change_int_literal,9,9,9,9
R00097,2,CLONE_INTERVAL,T3,t3_delete_statement,24,40,24,38
R00097,3,MUTATION,T3,t3_delete_statement,24,25,,
R00097,4,UNTOUCHED,T1,none,4,6,4,6
R00097,5,UNTOUCHED,T1,none,14,23,14,23
R00097,6,UNTOUCHED,T1,none,41,47,39,45
R00098,0,CLONE_INTERVAL,T1,t1_add_block_comment,13,18,13,19
R00098,1,MUTATION,T1,t1_add_block_comment,,,14,14
R00098,2,CLONE_INTERVAL,T2,t2_change_string_literal,37,42,38,43
R00098,3,MUTATION,T2,t2_change_string_literal,37,37,38,38
R00098,4,UNTOUCHED,T1,none,3,12,3,12
R00098,5,UNTOUCHED,T1,none,19,25,20,26
R00098,6,UNTOUCHED,T1,none,27,36,28,37
R00098,7,UNTOUCHED,T1,none,43,65,44,66
R00099,0,CLONE_INTERVAL,T3,t3_wrap_statement,11,16,11,18
R00099,1,MUTATION,T3,t3_wrap_statement,14,15,14,17
R00099,2,CLONE_INTERVAL,T1,t1_reindent,24,36,26,38
R00099,3,MUTATION,T1,t1_reindent,24,36,26,38
R00099,4,UNTOUCHED,T1,none,8,10,8,10
R00099,5,UNTOUCHED,T1,none,17,23,19,25
R00099,6,UNTOUCHED,T1,none,37,39,39,41
